time,acc_x,acc_y,acc_z,gyo_x,gyo_y,gyo_z
2017-01-13_14:36:09.251,-168,-142,3910,-85,-59,-39
2017-01-13_14:36:09.254,104,19,3728,-64,-82,-58
2017-01-13_14:36:09.258,15,-14,3849,-114,-35,-35
2017-01-13_14:36:09.261,-42,-51,3669,-105,-52,-13
2017-01-13_14:36:09.265,94,20,3816,-100,-30,-40
2017-01-13_14:36:09.269,13,-34,3959,-112,-18,-46
2017-01-13_14:36:09.273,-54,-16,3832,-59,-20,-22
2017-01-13_14:36:09.276,4,12,3876,-76,-29,-15
2017-01-13_14:36:09.280,-38,-33,3954,-102,-28,-24
2017-01-13_14:36:09.283,211,-18,3885,-91,-6,-30
2017-01-13_14:36:09.287,6,-18,3906,-132,-11,-40
2017-01-13_14:36:09.291,-53,-39,3902,-132,-10,-32
2017-01-13_14:36:09.294,2,-41,3916,-92,-30,-22
2017-01-13_14:36:09.298,-56,-60,3936,-78,214,-23
2017-01-13_14:36:09.301,-133,-37,3910,-89,-13,-20
2017-01-13_14:36:09.305,-47,-9,3964,-99,-40,-39
2017-01-13_14:36:09.308,-96,-15,3884,-103,-18,-22
2017-01-13_14:36:09.312,-127,-53,3923,-112,-27,5
2017-01-13_14:36:09.316,-75,-30,3929,-126,-27,-247
2017-01-13_14:36:09.319,-129,-26,3878,-102,-29,-10
2017-01-13_14:36:09.323,-36,-31,3880,-118,-35,-9
2017-01-13_14:36:09.327,-114,-54,3920,-85,-38,-18
2017-01-13_14:36:09.330,-99,-39,3905,-96,-33,-250
2017-01-13_14:36:09.334,-104,-44,3851,-104,-31,-10
2017-01-13_14:36:09.337,-115,-57,3869,-102,-39,-14
2017-01-13_14:36:09.341,-48,-49,3892,-121,-25,-12
2017-01-13_14:36:09.345,-51,-16,3882,-132,-41,-23
2017-01-13_14:36:09.348,-120,-36,3927,-93,-14,205
2017-01-13_14:36:09.352,-98,-28,3870,-92,-19,-31
2017-01-13_14:36:09.355,-107,-5,3865,-77,-36,-11
2017-01-13_14:36:09.359,-107,-47,3897,-79,-14,-19
2017-01-13_14:36:09.363,-60,-35,3863,-124,-16,-30
2017-01-13_14:36:09.366,-65,-18,3866,-136,-11,-35
2017-01-13_14:36:09.370,-76,-39,3847,-108,-40,-36
2017-01-13_14:36:09.374,-70,-60,3868,-95,-38,-25
2017-01-13_14:36:09.378,-50,-53,3862,-72,-19,-18
2017-01-13_14:36:09.381,-73,-43,3857,-85,-30,-18
2017-01-13_14:36:09.384,-108,-59,3861,-82,-32,-17
2017-01-13_14:36:09.388,-66,-40,3839,-111,-11,-24
2017-01-13_14:36:09.392,-87,-21,3878,-119,-57,-22
2017-01-13_14:36:09.395,-84,-43,3864,-125,-17,-25
2017-01-13_14:36:09.399,-162,-33,3866,-106,-54,-243
2017-01-13_14:36:09.402,-97,-14,3870,-61,-48,-8
2017-01-13_14:36:09.406,-107,-18,3860,-69,-45,-243
2017-01-13_14:36:09.410,-63,-28,3852,-99,-40,-40
2017-01-13_14:36:09.413,-84,-29,3847,-105,-19,-2
2017-01-13_14:36:09.417,-84,-42,3888,-123,-28,-36
2017-01-13_14:36:09.420,-88,-31,3840,-132,-255,-32
2017-01-13_14:36:09.424,-103,-45,3844,-90,-17,-22
2017-01-13_14:36:09.428,-59,-23,3857,-79,-28,-20
2017-01-13_14:36:09.431,-68,-29,3793,-72,-42,-19
2017-01-13_14:36:09.435,-94,-42,3844,-66,-33,-41
2017-01-13_14:36:09.438,-90,-65,3852,-108,-20,-46
2017-01-13_14:36:09.442,-80,-25,4093,-105,-32,-28
2017-01-13_14:36:09.446,-109,-25,3847,-153,-19,-28
2017-01-13_14:36:09.449,-100,-30,3847,-80,-44,-37
2017-01-13_14:36:09.453,-51,-21,3858,-84,-22,-49
2017-01-13_14:36:09.456,-116,-23,3852,-80,-29,-33
2017-01-13_14:36:09.460,-80,-57,3849,-89,-31,-22
2017-01-13_14:36:09.464,-51,-28,3851,-104,-39,-48
2017-01-13_14:36:09.467,-72,-26,3848,-95,-28,-31
2017-01-13_14:36:09.472,-87,-36,3886,-118,-12,-4
2017-01-13_14:36:09.475,-54,-18,3884,-109,-53,-254
2017-01-13_14:36:09.479,-56,26,3861,-80,-26,-37
2017-01-13_14:36:09.482,-76,-29,3848,-88,-11,-2
2017-01-13_14:36:09.486,-14,-48,3881,-78,-21,-41
2017-01-13_14:36:09.490,-19,-24,3884,-83,-5,-18
2017-01-13_14:36:09.493,-51,-38,3830,-134,-29,-242
2017-01-13_14:36:09.497,-37,-35,3829,-141,-20,-31
2017-01-13_14:36:09.500,-77,-48,3831,-108,-35,-13
2017-01-13_14:36:09.504,-30,70,3789,-117,-254,-183
2017-01-13_14:36:09.508,-176,-163,3872,-97,6,-51
2017-01-13_14:36:09.511,-129,-136,3938,-72,-56,-61
2017-01-13_14:36:09.515,-20,21,3739,-138,244,186
2017-01-13_14:36:09.519,-158,82,3425,-147,74,-92
2017-01-13_14:36:09.522,-363,685,3076,-117,450,694
2017-01-13_14:36:09.526,2995,-707,4236,-90,-430,326
2017-01-13_14:36:04.573,-95,-57,3867,-87,-36,-20
2017-01-13_14:36:09.533,1781,306,2556,-175,-665,717
2017-01-13_14:36:09.537,122,-120,3161,-73,-345,-139
2017-01-13_14:36:09.540,-405,-1,3080,-112,-196,216
2017-01-13_14:36:09.544,200,13,3075,-100,-491,-207
2017-01-13_14:36:09.547,1264,145,2885,-129,-2,240
2017-01-13_14:36:09.551,54,-56,2925,-106,-207,-21
2017-01-13_14:36:09.555,276,-26,3379,-117,-191,-7
2017-01-13_14:36:09.558,-730,-22,3340,-94,-152,-45
2017-01-13_14:36:09.562,-105,43,3444,-99,-11,-10
2017-01-13_14:36:09.565,337,-12,3474,-39,-168,82
2017-01-13_14:36:09.569,-96,-16,3442,-67,-217,183
2017-01-13_14:36:09.573,185,-221,3518,-91,27,-368
2017-01-13_14:36:09.577,275,-32,3361,-40,-329,-91
2017-01-13_14:36:09.580,61,-11,3660,-21,-80,-112
2017-01-13_14:36:09.584,54,65,4058,-89,29,-233
2017-01-13_14:36:09.587,130,64,3505,-150,-343,302
2017-01-13_14:36:09.590,13,-58,3717,-50,-55,59
2017-01-13_14:36:09.594,359,-17,3453,-94,-234,202
2017-01-13_14:36:09.598,82,-50,3469,-93,-98,-9
2017-01-13_14:36:09.601,244,-12,3721,-117,-128,-40
2017-01-13_14:36:09.605,263,-16,3374,-109,-87,-55
2017-01-13_14:36:09.608,87,19,3655,-116,-110,-39
2017-01-13_14:36:09.612,200,27,3835,-86,-94,-36
2017-01-13_14:36:09.616,-105,0,3655,-80,-71,-18
2017-01-13_14:36:09.619,140,-57,3757,-104,-97,-37
2017-01-13_14:36:09.623,183,-8,3636,-87,-67,-58
2017-01-13_14:36:09.627,87,-34,3735,-115,-49,-14
2017-01-13_14:36:09.630,148,-42,3813,-108,-78,-4
2017-01-13_14:36:09.634,132,8,3703,-88,-33,-11
2017-01-13_14:36:09.637,84,-46,3809,-68,-78,-7
2017-01-13_14:36:09.641,84,-26,3922,-79,-35,-30
2017-01-13_14:36:09.645,50,-23,3747,-86,-60,-20
2017-01-13_14:36:09.649,69,-253,3862,-110,-65,-36
2017-01-13_14:36:09.653,47,-5,3693,-122,-50,-28
2017-01-13_14:36:09.657,28,-8,3867,-125,-49,0
2017-01-13_14:36:09.660,22,-25,3898,-118,-54,-18
2017-01-13_14:36:09.664,4,-13,3805,-72,-33,-11
2017-01-13_14:36:09.667,75,-64,3859,-66,-38,-20
2017-01-13_14:36:09.671,-25,-20,3912,-99,-35,-30
2017-01-13_14:36:09.674,176,-47,3848,-76,-19,-10
2017-01-13_14:36:09.678,-2,-78,3904,-130,-22,-41
2017-01-13_14:36:09.681,-11,6,3665,-129,-19,-23
2017-01-13_14:36:09.684,0,-61,3921,-106,-22,213
2017-01-13_14:36:09.689,4,-14,3987,-106,-18,-13
2017-01-13_14:36:09.693,-88,-42,3860,-63,-254,-2
2017-01-13_14:36:09.696,1,-49,3899,-106,-14,-8
2017-01-13_14:36:09.700,-66,-50,3903,-133,-31,-39
2017-01-13_14:36:09.703,-116,-27,3836,-113,-31,-43
2017-01-13_14:36:09.707,-44,-34,3900,-105,-29,219
2017-01-13_14:36:09.711,-57,-71,3894,-108,-62,225
2017-01-13_14:36:09.714,-30,-8,3877,-120,-38,-254
2017-01-13_14:36:09.718,-54,-44,3917,-83,-30,-242
2017-01-13_14:36:09.721,-137,-55,3882,-77,-33,-62
2017-01-13_14:36:09.725,-7,-29,3877,-122,-27,239
2017-01-13_14:36:09.729,-89,-49,3896,-127,-33,-2
2017-01-13_14:36:09.732,-77,-26,3882,-112,-46,-39
2017-01-13_14:36:09.736,-59,-25,3895,-98,-35,-12
2017-01-13_14:36:09.739,-90,-56,3843,-133,-51,-28
2017-01-13_14:36:09.743,-44,-59,3895,-85,-35,-36
2017-01-13_14:36:09.747,-45,2,3902,-72,-37,-47
2017-01-13_14:36:09.750,-111,-40,3832,-108,-39,-13
2017-01-13_14:36:09.754,-17,-62,3888,-105,-23,-14
2017-01-13_14:36:09.757,-62,-54,3831,-108,-15,-31
2017-01-13_14:36:09.761,-88,-35,3870,-95,-21,-6
2017-01-13_14:36:09.765,-83,-33,3874,-111,-39,201
2017-01-13_14:36:09.768,-68,-2,3855,-94,-36,-45
2017-01-13_14:36:09.772,-97,-44,3912,-85,-39,-37
2017-01-13_14:36:09.775,-73,-13,3861,-85,-24,-46
2017-01-13_14:36:09.779,-101,-42,3833,-82,-2,-11
2017-01-13_14:36:09.783,-84,-57,3857,-130,-39,-45
2017-01-13_14:36:09.786,-96,-20,4079,-114,-18,-36
2017-01-13_14:36:09.790,-78,-13,3856,-122,-17,-21
2017-01-13_14:36:09.793,-106,-53,3859,-105,-45,-47
2017-01-13_14:36:09.797,-85,-29,3852,-72,-24,2
2017-01-13_14:36:09.801,-92,-15,3880,-90,-42,-256
2017-01-13_14:36:09.804,-58,-32,3871,-88,-33,4
2017-01-13_14:36:09.808,-103,-22,3851,-118,-27,-2
2017-01-13_14:36:09.811,-97,-33,3854,-153,-20,-23
2017-01-13_14:36:09.815,-94,-62,3633,-126,-32,-21
2017-01-13_14:36:09.819,-82,-4,3857,-102,-27,-7
2017-01-13_14:36:09.822,-74,-12,3856,-96,-46,-40
2017-01-13_14:36:09.826,-66,-43,3866,-73,-28,-39
2017-01-13_14:36:09.829,-89,-44,3832,-87,-33,-35
2017-01-13_14:36:09.833,-70,-42,3871,-110,-26,-42
2017-01-13_14:36:09.837,-82,-47,3883,-130,-30,-35
2017-01-13_14:36:09.840,-102,-42,3873,-108,-40,-42
2017-01-13_14:36:09.844,-94,-35,4073,-114,-14,-40
2017-01-13_14:36:09.847,-83,-40,3863,-88,-40,-69
2017-01-13_14:36:09.851,-70,-25,3843,-77,-22,-46
2017-01-13_14:36:09.855,-61,-5,3874,-89,-17,-18
2017-01-13_14:36:09.858,-78,-32,3864,-103,-42,-25
2017-01-13_14:36:09.862,-80,-40,3863,-126,-24,-6
2017-01-13_14:36:09.866,-76,-30,3845,-105,-34,-13
2017-01-13_14:36:09.870,-92,-50,3867,-131,-30,-5
2017-01-13_14:36:09.874,-75,-35,3882,-134,-24,227
2017-01-13_14:36:09.877,-80,-3,3884,-74,-27,-10
2017-01-13_14:36:09.881,-72,-51,3851,-75,-45,-15
2017-01-13_14:36:09.884,-68,-33,3873,-113,-37,-255
2017-01-13_14:36:09.888,-86,-46,3849,-85,-47,205
2017-01-13_14:36:09.892,-115,-37,3873,-113,-19,-19
2017-01-13_14:36:09.895,-77,-28,3865,-133,-46,-33
2017-01-13_14:36:09.899,-80,-11,3841,-77,-51,-20
2017-01-13_14:36:09.902,-55,-31,3840,-88,-35,-22
2017-01-13_14:36:09.906,-69,-43,3889,-52,-43,-31
2017-01-13_14:36:09.910,-68,-9,3864,-102,-45,-46
2017-01-13_14:36:09.913,-69,-46,3881,-92,-35,-40
2017-01-13_14:36:09.917,-50,-23,3835,-121,-25,-6
2017-01-13_14:36:09.920,-103,-35,3889,-124,-24,-44
2017-01-13_14:36:09.924,-72,-9,3808,-123,-40,-19
2017-01-13_14:36:09.928,-90,-33,3869,-80,-26,-5
2017-01-13_14:36:09.931,-68,-20,4093,-92,-32,-31
2017-01-13_14:36:09.935,-101,-29,3850,-76,-25,-13
2017-01-13_14:36:09.938,-58,-35,3873,-82,-19,217
2017-01-13_14:36:09.942,-79,-20,3872,-126,-35,-238
2017-01-13_14:36:09.946,-73,-45,3852,-108,-35,-11
2017-01-13_14:36:09.949,-89,-20,3883,-102,-35,-17
2017-01-13_14:36:09.953,-88,-31,3837,-94,-33,11
2017-01-13_14:36:09.956,-87,-40,3869,-69,-23,-21
2017-01-13_14:36:09.960,-85,-24,3885,-66,-42,-21
2017-01-13_14:36:09.964,-102,-40,3857,-73,-29,-5
2017-01-13_14:36:09.967,-72,-27,3861,-105,-33,-19
2017-01-13_14:36:09.971,-41,-44,3881,-133,-36,-17
2017-01-13_14:36:09.975,-81,-42,3826,-113,-19,-28
2017-01-13_14:36:09.979,-92,-50,3865,-120,-22,-31
2017-01-13_14:36:09.982,-57,-41,3885,-80,-21,-12
2017-01-13_14:36:09.986,-103,-51,3863,-76,-22,-36
2017-01-13_14:36:09.989,-61,-35,3852,-96,-25,-17
2017-01-13_14:36:09.993,-93,-45,3873,-103,-35,-42
2017-01-13_14:36:09.996,-49,-42,3862,-133,-20,-17
2017-01-13_14:36,-72,-37,3852,-131,-34,-45
2017-01-13_14:36:10.004,-49,-62,3882,-92,-45,-36
2017-01-13_14:36:10.007,-68,-9,3873,-102,-45,-39
2017-01-13_14:36:10.011,-71,-45,3858,-63,-29,-29
2017-01-13_14:36:10.015,-81,-39,3868,-87,-47,-251
2017-01-13_14:36:10.018,-69,-59,3868,-121,-28,-254
2017-01-13_14:36:10.022,-94,-15,3884,-102,-66,-21
2017-01-13_14:36:10.025,-59,-42,3858,-130,-57,-31
2017-01-13_14:36:10.029,-83,-23,3863,-118,-31,-38
2017-01-13_14:36:10.032,-60,-35,3869,-87,-54,-28
2017-01-13_14:36:10.036,-50,-6,3586,-74,-9,222
2017-01-13_14:36:10.040,-70,-35,3874,-83,-45,-18
2017-01-13_14:36:10.043,-98,-31,3872,-58,-58,-17
2017-01-13_14:36:10.047,-79,-35,3855,-112,-44,-28
2017-01-13_14:36:10.050,-82,-26,3902,-127,-27,-31
2017-01-13_14:36:10.054,-59,-36,3886,-130,-45,-16
2017-01-13_14:36:10.058,-94,-23,3865,-111,-33,-250
2017-01-13_14:36:10.061,-65,-25,3870,-77,-34,-58
2017-01-13_14:36:10.065,-95,-23,3869,-80,-25,-18
2017-01-13_14:36:10.069,-74,-40,3868,-78,-40,-45
2017-01-13_14:36:10.073,-70,-39,3858,-113,-17,-41
2017-01-13_14:36:10.076,-67,-18,3873,-128,-46,-254
2017-01-13_14:36:10.080,-74,-10,3861,-113,-33,-13
2017-01-13_14:36:10.083,-22,14,3775,-119,-64,-29
2017-01-13_14:36:10.086,-80,-94,3833,-108,-34,-18
2017-01-13_14:36:10.090,-18,247,3792,-84,-48,-22
2017-01-13_14:36:10.094,-93,-90,4056,-77,-41,-21
2017-01-13_14:36:10.097,-114,22,3770,-114,-28,-55
2017-01-13_14:36:10.101,-159,-55,3822,-114,-37,-42
2017-01-13_14:36:10.104,-6,-29,3823,-115,-63,-253
2017-01-13_14:36:10.108,-148,-61,3791,-84,-49,-54
2017-01-13_14:36:10.112,-132,-128,3784,-78,-76,241
2017-01-13_14:36:10.115,-229,0,3808,-78,-39,-26
2017-01-13_14:36:10.120,-195,-61,3763,-80,-47,-49
2017-01-13_14:36:10.123,-1,-6,4026,-77,-30,-58
2017-01-13_14:36:10.127,-135,-52,3850,-141,-64,-21
2017-01-13_14:36:10.131,-61,-30,3791,-118,-45,-32
2017-01-13_14:36:10.134,-40,-48,3834,-112,-51,-46
2017-01-13_14:36:10.138,-123,-29,3785,-79,-41,-51
2017-01-13_14:36:10.141,-31,5,3799,-68,-54,-26
2017-01-13_14:36:10.145,-35,-51,3780,-80,-52,-28
2017-01-13_14:36:10.149,-27,-9,3837,-91,-51,-30
2017-01-13_14:36:10.152,-70,-47,3830,-99,-43,-8
2017-01-13_14:36:10.156,-68,-18,3816,-130,-41,188
2017-01-13_14:36:10.159,-61,-71,3824,-102,-62,-48
2017-01-13_14:36:10.163,-5,-28,3841,-120,-56,-23
2017-01-13_14:36:10.167,-37,-43,3835,-85,-62,-241
2017-01-13_14:36:10.170,-8,-29,3618,-79,-25,-9
2017-01-13_14:36:10.174,-53,-41,3821,-97,-24,-15
2017-01-13_14:36:10.177,-44,229,3835,-108,-38,-252
2017-01-13_14:36:10.181,5,-33,3646,-118,-39,-13
2017-01-13_14:36:10.185,-40,-42,3832,-112,-21,-39
2017-01-13_14:36:10.188,-28,-13,3869,-101,-46,-17
2017-01-13_14:36:10.192,-51,-15,3846,-91,-41,225
2017-01-13_14:36:10.195,-55,219,3820,-55,-62,1
2017-01-13_14:36:10.199,-71,-20,3622,-92,5,-18
2017-01-13_14:36:10.202,-133,-55,3842,-111,-40,-8
2017-01-13_14:36:10.206,-29,-246,3889,-99,-5,-29
2017-01-13_14:36:10.210,-81,-41,3896,-132,-51,-21
2017-01-13_14:36:10.213,-21,-18,3865,-114,-11,-3
2017-01-13_14:36:10.217,-54,-47,3890,-86,-33,-50
2017-01-13_14:36:10.220,-62,-32,3811,-84,-24,-22
2017-01-13_14:36:10.224,-39,-61,3904,-75,-36,-33
2017-01-13_14:36:10.228,-67,-21,3915,-109,-1,-31
2017-01-13_14:36:10.231,-100,-51,3877,-118,-27,-43
2017-01-13_14:36:10.235,-69,-46,3891,-121,-20,-39
2017-01-13_14:36:10.238,-59,-62,3883,-104,-33,-17
2017-01-13_14:36:10.242,-70,-15,3867,-97,-23,-21
2017-01-13_14:36:10.246,-87,2,3892,-87,-28,-25
2017-01-13_14:36:10.249,-93,-54,3883,-82,-18,-254
2017-01-13_14:36:10.253,-72,-40,3921,-96,-19,-17
2017-01-13_14:36:10.256,-90,-37,3900,-92,-55,-5
2017-01-13_14:36:10.260,-99,-38,3856,-142,-39,-9
2017-01-13_14:36:10.264,-107,-38,3889,-128,-39,-6
2017-01-13_14:36:10.267,-97,-28,4085,-93,-50,-43
2017-01-13_14:36:10.272,-86,-35,3888,-109,-32,-41
2017-01-13_14:36:10.276,-64,-1,3889,-61,-27,-22
2017-01-13_14:36:10.279,-83,-21,3882,-75,-32,-36
2017-01-13_14:36:10.283,-81,-59,3863,-97,-29,-22
2017-01-13_14:36:10.286,-96,-21,4093,-103,-29,-13
2017-01-13_14:36:10.289,-71,-45,3853,-112,-27,-45
2017-01-13_14:36:10.293,-15,199,3892,-120,-48,-61
2017-01-13_14:36:10.296,-102,-72,3879,-113,-33,-29
2017-01-13_14:36:10.300,-72,12,3838,-98,-50,-17
2017-01-13_14:36:10.304,-86,-51,3867,-80,-11,-22
2017-01-13_14:36:10.307,-119,-61,3892,-94,-42,-36
2017-01-13_14:36:10.311,-13,227,3913,-118,-50,-11
2017-01-13_14:36:10.314,-185,-55,3890,-96,-22,-234
2017-01-13_14:36:10.318,-98,-22,3912,-117,-253,-22
2017-01-13_14:36:10.322,-46,3,3889,-102,-21,-20
2017-01-13_14:36:10.325,-177,-62,3898,-99,-32,-2
2017-01-13_14:36:10.329,27,0,3935,-82,-21,-254
2017-01-13_14:36:10.332,-164,-115,3883,-82,-20,-243
2017-01-13_14:36:10.337,173,-18,3891,-107,-27,-6
2017-01-13_14:36:10.341,-125,-68,3916,-121,-23,209
2017-01-13_14:36:10.344,-56,19,3892,-132,213,208
2017-01-13_14:36:10.348,-52,-71,3898,-93,-30,-7
2017-01-13_14:36:10.351,-52,-22,3905,-103,-29,-20
2017-01-13_14:36:10.355,-144,-53,3884,-69,-25,-46
2017-01-13_14:36:10.359,-66,-14,3923,-101,-34,-23
2017-01-13_14:36:10.362,-99,-37,3902,-80,-17,224
2017-01-13_14:36:10.366,-96,-24,3899,-89,-15,-18
2017-01-13_14:36:10.369,-92,-49,3922,-138,-16,-40
2017-01-13_14:36:10.373,-113,-69,3861,-136,-51,-45
2017-01-13_14:36:10.377,-74,-48,3879,-93,-33,-28
2017-01-13_14:36:10.380,-110,-55,3811,-73,-31,-13
2017-01-13_14:36:10.384,-93,-38,3865,-80,-37,-42
2017-01-13_14:36:10.388,-104,-24,3880,-101,-12,-12
2017-01-13_14:36:10.391,-90,-13,3870,-112,-33,-25
2017-01-13_14:36:10.395,-86,-35,3845,-115,-22,-11
2017-01-13_14:36:10.398,-94,-44,3868,-146,-42,-32
2017-01-13_14:36:10.402,-80,-43,3859,-80,-28,-40
2017-01-13_14:36:10.406,-67,-33,3841,-92,-53,-17
2017-01-13_14:36:10.409,-110,-42,3862,-87,-40,-6
2017-01-13_14:36:10.413,-64,-51,3847,-90,-37,-36
2017-01-13_14:36:10.416,-62,-40,3855,-113,-25,-6
2017-01-13_14:36:10.420,-68,-12,4082,-141,-33,-15
2017-01-13_14:36:10.424,-68,-47,3855,-117,-33,-7
2017-01-13_14:36:10.427,-49,-21,3901,-130,-37,-28
2017-01-13_14:36:10.431,-67,-42,3860,-86,-36,-27
2017-01-13_14:36:10.435,-71,-43,3853,-93,-42,-28
2017-01-13_14:36:10.438,-65,-48,3859,-84,-39,-12
2017-01-13_14:36:10.442,-48,-43,3836,-110,-37,-24
2017-01-13_14:36:10.445,-63,-34,3860,-116,-29,-25
2017-01-13_14:36:10.449,-65,-30,3597,-130,-22,-31
2017-01-13_14:36:10.452,-77,-27,3860,-99,-39,-22
2017-01-13_14:36:10.456,-35,-55,3873,-97,-35,-39
2017-01-13_14:36:10.460,-114,-18,3855,-73,-41,-30
2017-01-13_14:36:10.463,-51,-33,3857,-88,-31,-22
2017-01-13_14:36:10.467,-94,-39,3865,-99,-23,-35
2017-01-13_14:36:10.471,-72,-34,3841,-135,-29,-248
2017-01-13_14:36:10.474,-77,-58,3883,-132,-37,-36
2017-01-13_14:36:10.478,-82,-23,3843,-133,-27,-3
2017-01-13_14:36:10.481,-59,-38,3845,-80,-23,-30
2017-01-13_14:36:10.485,-47,-59,3878,-80,-51,-12
2017-01-13_14:36:10.489,-58,-44,3855,-79,-18,-26
2017-01-13_14:36:10.493,-62,-6,3848,-103,-43,-24
2017-01-13_14:36:10.496,-66,-11,3856,-132,-30,5
2017-01-13_14:36:10.500,-53,-32,3833,-127,-35,214
2017-01-13_14:36:10.503,-49,-54,3853,-121,-35,222
2017-01-13_14:36:10.507,-45,-19,3853,-115,-21,-41
2017-01-13_14:36:10.511,-62,-47,3854,-98,-28,-35
2017-01-13_14:36:10.514,-65,-16,3860,-75,-40,-43
2017-01-13_14:36:10.518,-105,-46,3857,-98,-46,212
2017-01-13_14:36:10.521,-67,-48,3865,-133,-20,-26
2017-01-13_14:36:10.525,-81,-47,3853,-104,-38,-24
2017-01-13_14:36:10.529,-51,-33,3859,-120,-44,-24
2017-01-13_14:36:10.532,-80,-64,3837,-109,-40,-15
2017-01-13_14:36:10.536,-58,-47,3618,-121,-45,-50
2017-01-13_14:36:10.540,13,-20,3880,-85,-53,-63
2017-01-13_14:36:10.543,-119,-87,3821,-76,-37,-53
2017-01-13_14:36:10.547,-50,-1,3873,-106,-41,-17
2017-01-13_14:36:10.550,-98,-49,3855,-120,-26,-18
2017-01-13_14:36:10.554,-48,-13,3858,-114,-29,-32
2017-01-13_14:36:10.557,-37,-29,3838,-135,-24,-38
2017-01-13_14:36:10.561,-78,-50,3852,-89,-38,-44
2017-01-13_14:36:10.565,-79,-9,3877,-58,-13,-20
2017-01-13_14:36:10.568,-62,-61,3837,-69,-48,-240
2017-01-13_14:36:10.572,-94,-17,3852,-113,-54,-17
2017-01-13_14:36:10.576,-90,-40,3857,-106,-41,-18
2017-01-13_14:36:10.580,-80,-33,3866,-114,-28,-37
2017-01-13_14:36:10.583,-82,-22,3881,-109,-43,-32
2017-01-13_14:36:10.587,-76,-36,3859,-84,-23,7
2017-01-13_14:36:10.590,-57,-38,3900,-78,-21,-15
2017-01-13_14:36:10.594,-72,-15,3852,-66,-36,-37
2017-01-13_14:36:10.598,-85,-33,3865,-59,-10,195
2017-01-13_14:36:10.601,-88,-54,3867,-127,-26,-39
2017-01-13_14:36:10.605,-86,-29,3820,-120,-33,-63
2017-01-13_14:36:10.608,-114,-54,3828,-114,-25,-4
2017-01-13_14:36:10.612,-68,-30,3861,-102,-28,220
2017-01-13_14:36:10.616,-57,-22,3869,-89,-38,-2
2017-01-13_14:36:10.619,-87,-43,3835,-94,-36,-11
2017-01-13_14:36:10.623,-77,-48,3856,-79,-29,-55
2017-01-13_14:36:10.626,-78,-45,3847,-66,-40,-18
2017-01-13_14:36:10.630,-98,-24,3865,-139,-18,-17
2017-01-13_14:36:10.634,-106,-46,3818,-128,-43,-18
2017-01-13_14:36:10.637,-75,-41,3865,-95,-28,-17
2017-01-13_14:36:10.641,-71,-28,3585,-105,-11,-250
2017-01-13_14:36:10.644,-104,-50,3855,-90,-27,-32
2017-01-13_14:36:10.648,-97,-49,3853,-70,-14,-9
2017-01-13_14:36:10.652,-85,-38,3856,-106,-29,-29
2017-01-13_14:36:10.655,-77,-36,3891,-112,-47,203
2017-01-13_14:36:10.659,-69,-36,3828,-136,-48,-28
2017-01-13_14:36:10.663,-94,-3,3868,-136,-43,211
2017-01-13_14:36:10.666,-89,-49,3899,-83,-32,-236
2017-01-13_14:36:10.670,-72,-33,3865,-91,-34,-13
2017-01-13_14:36:10.673,-59,-32,3858,-87,-32,-17
2017-01-13_14:36:10.677,-85,-18,3871,-108,-32,-15
2017-01-13_14:36:10.681,-69,-61,3856,-123,-24,-51
2017-01-13_14:36:10.684,-62,-24,3835,-133,-23,-17
2017-01-13_14:36:10.687,-77,-41,3860,-117,-30,-31
2017-01-13_14:36:10.691,-57,-30,3884,-113,-45,-65
2017-01-13_14:36:10.694,-95,-33,3811,-106,-10,-48
2017-01-13_14:36:10.698,-53,-24,3848,-80,183,-39
2017-01-13_14:36:10.702,-89,-20,3863,-88,-47,-40
2017-01-13_14:36:10.705,-61,-27,3847,-128,-42,-18
2017-01-13_14:36:10.709,-79,-40,3836,-136,-19,-250
2017-01-13_14:36:10.713,-83,-40,3858,-99,-49,-17
2017-01-13_14:36:10.716,-79,-54,3867,-114,-28,-39
2017-01-13_14:36:10.720,-67,-37,3835,-74,-24,-6
2017-01-13_14:36:10.724,-53,-35,3888,-84,-33,-36
2017-01-13_14:36:10.728,-60,-27,3876,-89,-37,-254
2017-01-13_14:36:10.732,-83,-51,3845,-101,-16,-31
2017-01-13_14:36:10.735,-61,-26,3836,-98,-15,7
2017-01-13_14:36:10.739,-64,-48,3839,-125,-33,-11
2017-01-13_14:36:10.742,-57,-16,3856,-113,-21,2
2017-01-13_14:36:10.746,-71,-48,3853,-88,-33,-29
2017-01-13_14:36:10.750,-82,-33,3858,-72,-25,-30
2017-01-13_14:36:10.753,-73,-43,3816,-80,-22,-17
2017-01-13_14:36:10.757,-53,-27,3897,-97,-10,-26
2017-01-13_14:36:10.760,-46,-21,3875,-120,-27,-26
2017-01-13_14:36:10.764,-81,-7,3875,-118,-27,-23
2017-01-13_14:36:10.768,-107,-45,3897,-127,-36,-35
2017-01-13_14:36:10.771,-68,-24,3833,-93,-26,-19
2017-01-13_14:36:10.775,-88,-44,3864,-89,-50,-28
2017-01-13_14:36:10.778,-69,-37,3851,-76,-20,-24
2017-01-13_14:36:10.782,-96,-58,3847,-69,-40,-50
2017-01-13_14:36:10.786,-62,-52,3847,-111,-27,-25
2017-01-13_14:36:10.789,-63,-37,3878,-121,-32,-13
2017-01-13_14:36:10.793,-71,-52,3875,-117,-32,-4
