time,acc_x,acc_y,acc_z,gyo_x,gyo_y,gyo_z
2017-01-13_11:30:38.516,1786,-1244,3928,-1022,453,-384
2017-01-13_11:30:38.519,1699,-1481,4003,-664,620,-376
2017-01-13_11:30:38.523,1494,-1662,3998,-574,690,-304
2017-01-13_11:30:38.527,1088,-1660,3934,-513,714,-292
2017-01-13_11:30:38.530,845,-1572,3875,-452,712,-229
2017-01-13_11:30:38.533,694,-1513,3898,-438,744,-123
2017-01-13_11:30:38.537,627,-1439,4033,-389,723,-22
2017-01-13_11:30:38.540,719,-1272,4017,-379,757,83
2017-01-13_11:30:38.544,457,-1208,4087,-361,738,198
2017-01-13_11:30:38.548,370,-1229,4046,-355,714,289
2017-01-13_11:30:38.551,431,-1216,4051,-398,719,383
2017-01-13_11:30:38.555,469,-1197,4028,-380,752,469
2017-01-13_11:30:38.559,481,-1210,4039,-366,752,555
2017-01-13_11:30:38.562,496,-1174,4028,-315,761,637
2017-01-13_11:30:38.566,453,-1188,3975,-250,1022,655
2017-01-13_11:30:38.569,497,-1113,3981,-471,774,668
2017-01-13_11:30:38.573,495,-1072,3907,-242,785,678
2017-01-13_11:30:38.577,528,-1078,3972,-200,812,626
2017-01-13_11:30:38.580,738,-1021,3908,-206,797,586
2017-01-13_11:30:38.584,452,-1002,3906,-202,804,532
2017-01-13_11:30:38.587,386,-960,3860,-142,794,447
2017-01-13_11:30:38.591,323,-943,3798,-107,774,406
2017-01-13_11:30:38.595,352,-947,3843,-52,750,331
2017-01-13_11:30:38.598,250,-958,3816,-31,743,499
2017-01-13_11:30:38.602,182,-983,3790,-17,711,188
2017-01-13_11:30:38.606,114,-1015,3791,33,661,103
2017-01-13_11:30:38.609,46,-1030,3767,82,605,76
2017-01-13_11:30:38.613,75,-1002,3802,134,557,-255
2017-01-13_11:30:38.616,28,-956,3814,173,261,-56
2017-01-13_11:30:38.620,5,-940,3811,256,463,-47
2017-01-13_11:30:38.624,-45,-860,3785,269,431,-141
2017-01-13_11:30:38.628,-42,-826,3744,297,373,-199
2017-01-13_11:30:38.631,-57,-796,3767,322,382,-210
2017-01-13_11:30:38.635,-30,-763,3775,307,328,-218
2017-01-13_11:30:38.638,-72,-751,3710,311,308,-3
2017-01-13_11:30:38.642,-70,-744,3720,373,256,-248
2017-01-13_11:30:38.645,-132,-746,3697,378,239,-278
2017-01-13_11:30:38.649,-103,-725,3707,392,184,-332
2017-01-13_11:30:38.653,-92,-738,3666,395,174,-365
2017-01-13_11:30:38.656,-140,-773,3715,378,125,-363
2017-01-13_11:30:38.660,-151,-812,3687,394,126,-413
2017-01-13_11:30:38.664,-138,-891,3770,439,79,-415
2017-01-13_11:30:38.667,-114,-957,3759,519,67,-453
2017-01-13_11:30:38.671,-75,-1017,3768,572,47,-458
2017-01-13_11:30:38.674,-77,-1066,3787,652,8,-446
2017-01-13_11:30:38.678,-61,-1048,3774,701,-244,-495
2017-01-13_11:30:38.682,-97,-1069,3774,764,-24,-499
2017-01-13_11:30:38.685,-83,-1003,3836,799,-71,-499
2017-01-13_11:30:38.689,-66,-930,3809,848,-94,-499
2017-01-13_11:30:38.693,50,-837,3844,873,-121,-503
2017-01-13_11:30:38.696,104,-782,3890,912,-89,-504
2017-01-13_11:30:38.700,317,-764,3929,921,-112,-750
2017-01-13_11:30:38.703,399,-725,3921,942,-69,-570
2017-01-13_11:30:38.707,544,-709,3978,934,-35,-590
2017-01-13_11:30:38.711,642,-703,3955,953,28,-619
2017-01-13_11:30:38.714,698,-649,3976,940,111,-643
2017-01-13_11:30:38.718,758,-609,3992,973,182,-689
2017-01-13_11:30:38.722,797,-586,3980,957,265,-705
2017-01-13_11:30:38.725,784,-519,3947,977,342,-740
2017-01-13_11:30:38.729,745,-536,3910,941,438,-766
2017-01-13_11:30:38.733,715,-514,3938,887,766,-1016
2017-01-13_11:30:38.736,659,-499,3932,858,601,-763
2017-01-13_11:30:38.739,565,-499,3930,811,661,-747
2017-01-13_11:30:38.743,468,-539,3932,840,718,-714
2017-01-13_11:30:38.746,388,-593,3879,821,752,-650
2017-01-13_11:30:38.750,289,-608,3841,804,807,-621
2017-01-13_11:30:38.754,169,-541,3825,756,821,-606
2017-01-13_11:30:38.757,40,-481,3766,718,837,-489
2017-01-13_11:30:38.761,-61,-411,3715,642,837,-455
2017-01-13_11:30:38.765,-139,-316,3692,590,818,-375
2017-01-13_11:30:38.768,-239,-218,3629,518,818,-324
2017-01-13_11:30:38.772,-291,-150,3606,472,796,-262
2017-01-13_11:30:38.775,-357,-129,3805,399,812,-226
2017-01-13_11:30:38.779,-379,-75,3520,315,785,-112
2017-01-13_11:30:38.783,-429,-29,3447,242,542,-51
2017-01-13_11:30:38.786,-476,59,3408,149,999,-256
2017-01-13_11:30:38.790,-521,112,3371,69,524,54
2017-01-13_11:30:38.793,-577,210,3308,237,738,69
2017-01-13_11:30:38.797,-696,277,3259,-103,717,101
2017-01-13_11:30:38.801,-750,417,3245,-160,690,108
2017-01-13_11:30:38.804,-880,520,3161,-309,608,139
2017-01-13_11:30:38.808,-945,625,3115,-475,525,126
2017-01-13_11:30:38.811,-1078,711,3056,-630,458,159
2017-01-13_11:30:38.815,-1158,771,3055,-571,358,181
2017-01-13_11:30:38.819,-1248,796,2998,-953,230,212
2017-01-13_11:30:38.823,-1310,805,2996,-1130,115,232
2017-01-13_11:30:38.826,-1316,757,3038,-1278,-9,291
2017-01-13_11:30:38.830,-1276,720,3027,-1434,-125,336
2017-01-13_11:30:38.833,-1187,669,3004,-1610,-204,370
2017-01-13_11:30:38.836,-1165,594,3035,-1774,-299,409
2017-01-13_11:30:38.840,-1063,548,3040,-1908,-341,490
2017-01-13_11:30:38.844,-1265,422,3076,-1818,-416,542
2017-01-13_11:30:38.848,-1020,294,3119,-2183,-447,653
2017-01-13_11:30:38.852,-961,145,3159,-2062,-479,533
2017-01-13_11:30:38.855,-932,-166,3216,-2401,-735,895
2017-01-13_11:30:38.859,-787,-395,3369,-2489,-273,1007
2017-01-13_11:30:38.863,-649,-734,3493,-2546,-516,1124
2017-01-13_11:30:38.866,-540,-1032,3594,-2572,-716,1234
2017-01-13_11:30:38.870,-398,-1207,3639,-2527,-525,1178
2017-01-13_11:30:38.874,-183,-1451,3623,-2470,-743,1240
2017-01-13_11:30:38.877,-81,-1616,3632,-2400,-719,1497
2017-01-13_11:30:38.881,190,-1754,3729,-2334,-472,1219
2017-01-13_11:30:38.885,280,-1920,3761,-2236,-417,1183
2017-01-13_11:30:38.888,440,-2033,3945,-2162,-368,1147
2017-01-13_11:30:38.892,707,-2217,4033,-2010,-337,1032
2017-01-13_11:30:38.895,476,-2293,4117,-1863,-322,965
2017-01-13_11:30:38.899,487,-2337,4147,-1674,-314,867
2017-01-13_11:30:38.903,274,-2356,4210,-1464,-280,736
2017-01-13_11:30:38.906,443,-2323,4238,-1311,-273,650
2017-01-13_11:30:38.910,363,-2299,4268,-1137,-257,573
2017-01-13_11:30:38.913,311,-2271,4281,-1025,-283,468
2017-01-13_11:30:38.917,217,-2263,4271,-852,-283,377
2017-01-13_11:30:38.921,204,-2229,4349,-699,-308,290
2017-01-13_11:30:38.924,161,-2200,4254,-764,-326,238
2017-01-13_11:30:38.928,141,-2147,4295,-379,-361,161
2017-01-13_11:30:38.932,105,-2129,4249,-484,-349,99
2017-01-13_11:30:38.935,43,-2028,4189,-109,-382,26
2017-01-13_11:30:38.939,71,-1904,4134,-76,-394,14
2017-01-13_11:30:38.942,52,-2037,4038,-13,-414,224
2017-01-13_11:30:38.946,76,-1638,4002,21,-397,-9
2017-01-13_11:30:38.950,41,-1516,3953,62,-387,4
2017-01-13_11:30:38.953,76,-1362,3894,52,-360,-2
2017-01-13_11:30:38.957,11,-1269,4082,65,-337,-223
2017-01-13_11:30:38.961,-38,-1092,3773,-244,-318,52
2017-01-13_11:30:38.964,-179,-943,3746,-87,-317,138
2017-01-13_11:30:38.968,-211,-731,3673,-190,-291,226
2017-01-13_11:30:38.971,-253,-767,3656,-318,-303,358
2017-01-13_11:30:38.975,-266,-386,3612,-490,-298,462
2017-01-13_11:30:38.979,-258,-245,3609,-598,-285,545
2017-01-13_11:30:38.982,-200,-169,3613,-788,-251,654
2017-01-13_11:30:38.986,-118,-46,3583,-997,-189,753
2017-01-13_11:30:38.989,-24,101,3628,-1245,-150,842
2017-01-13_11:30:38.993,73,225,3596,-1498,-87,970
2017-01-13_11:30:38.996,239,346,3605,-1746,16,1066
2017-01-13_11:30,322,448,3513,-2015,159,1148
2017-01-13_11:30:39.004,570,501,3495,-2256,257,1227
2017-01-13_11:30:39.007,627,548,3421,-2326,407,1282
2017-01-13_11:30:39.011,723,555,3352,-2962,559,1492
2017-01-13_11:30:39.014,573,568,3196,-3274,865,1533
2017-01-13_11:30:39.018,772,435,3210,-3613,995,1618
2017-01-13_11:30:39.022,594,230,3324,-3894,1161,1673
2017-01-13_11:30:39.025,442,-82,3026,-3889,1271,1711
2017-01-13_11:30:39.029,227,-478,2886,-4334,1384,1778
2017-01-13_11:30:39.032,108,-763,2906,-4454,1493,1786
2017-01-13_11:30:39.036,-151,-1185,2856,-4531,1498,1541
2017-01-13_11:30:39.040,-512,-1402,2827,-4603,1498,1748
2017-01-13_11:30:39.043,-598,-1753,2782,-4593,1441,1686
2017-01-13_11:30:39.047,-1043,-2009,2654,-4554,1308,1586
2017-01-13_11:30:39.051,-1141,-2241,2576,-4435,1186,1464
2017-01-13_11:30:39.054,-1203,-2582,2599,-4267,1106,1301
2017-01-13_11:30:39.058,-1205,-2801,2696,-4086,957,1125
2017-01-13_11:30:39.061,-1249,-3088,2792,-3847,821,954
2017-01-13_11:30:39.065,-1268,-3125,2826,-3626,676,800
2017-01-13_11:30:39.069,-1193,-3561,3008,-3305,518,645
2017-01-13_11:30:39.072,-1178,-3707,3136,-3003,403,468
2017-01-13_11:30:39.076,-1104,-3836,3225,-2630,469,286
2017-01-13_11:30:39.079,-1108,-3895,3391,-2286,76,159
2017-01-13_11:30:39.083,-1067,-3996,3436,-1926,-57,10
2017-01-13_11:30:39.087,-1002,-4071,3474,-1591,-189,-138
2017-01-13_11:30:39.090,-948,-4137,3526,-1248,-285,-6
2017-01-13_11:30:39.094,-945,-4198,3522,-910,-383,-382
2017-01-13_11:30:39.098,-880,-4216,3475,-568,-472,-478
2017-01-13_11:30:39.101,-798,-4109,3424,-501,-542,-596
2017-01-13_11:30:39.105,-693,-4012,3373,37,-609,-700
2017-01-13_11:30:39.108,-637,-3873,3333,279,-654,-804
2017-01-13_11:30:39.112,-548,-3640,3282,496,-689,-863
2017-01-13_11:30:39.116,-496,-3456,3202,626,-675,-949
2017-01-13_11:30:39.119,-462,-3254,3125,521,-690,-1027
2017-01-13_11:30:39.123,-473,-3308,3156,847,-700,-826
2017-01-13_11:30:39.127,-483,-2956,3040,936,-706,-1101
2017-01-13_11:30:39.130,-492,-2808,3069,1060,-723,-1103
2017-01-13_11:30:39.134,-491,-2697,3033,1082,-733,-1094
2017-01-13_11:30:39.137,-492,-2573,3105,1113,-709,-1067
2017-01-13_11:30:39.141,-404,-2475,3139,1093,-719,-1053
2017-01-13_11:30:39.145,-348,-2418,3171,1087,-678,-1057
2017-01-13_11:30:39.148,-189,-2346,3222,1085,-626,-1067
2017-01-13_11:30:39.152,-149,-2347,3302,1111,-561,-1047
2017-01-13_11:30:39.156,-21,-2410,3330,1133,-761,-1092
2017-01-13_11:30:39.159,19,-2417,3362,1176,-447,-1100
2017-01-13_11:30:39.163,58,-2409,3417,1206,-382,-1100
2017-01-13_11:30:39.166,90,-2398,3443,1263,-345,-1086
2017-01-13_11:30:39.170,94,-2463,3513,1258,-280,-1136
2017-01-13_11:30:39.173,102,-2514,3344,1337,-236,-1146
2017-01-13_11:30:39.177,143,-2550,3685,1403,-174,-1195
2017-01-13_11:30:39.181,97,-2582,3666,1774,-127,-1231
2017-01-13_11:30:39.184,131,-2548,3634,1638,-104,-1025
2017-01-13_11:30:39.188,115,-2549,3614,1729,-73,-1316
2017-01-13_11:30:39.191,27,-2469,3529,1544,-85,-1363
2017-01-13_11:30:39.195,-71,-2385,3520,1870,-101,-1392
2017-01-13_11:30:39.199,-97,-2252,3470,1905,-102,-1450
2017-01-13_11:30:39.202,-124,-2161,3454,1987,-119,-1486
2017-01-13_11:30:39.206,-129,-2085,3427,2293,-116,-1531
2017-01-13_11:30:39.209,-135,-2005,3461,2108,-108,-1613
2017-01-13_11:30:39.213,-178,-1858,3466,2145,-161,-1597
2017-01-13_11:30:39.217,-229,-2021,3383,2142,-188,-1678
2017-01-13_11:30:39.220,-149,-1553,3556,2110,-209,-1643
2017-01-13_11:30:39.224,-172,-1387,3217,2296,-222,-1639
2017-01-13_11:30:39.228,-155,-1176,3222,1933,-250,-1609
2017-01-13_11:30:39.231,-156,-1091,3245,1859,-502,-1581
2017-01-13_11:30:39.235,-110,-943,3287,1766,-275,-1606
2017-01-13_11:30:39.239,5,-936,3335,1658,-31,-1553
2017-01-13_11:30:39.243,156,-838,3414,1534,-213,-1296
2017-01-13_11:30:39.246,233,-878,3490,1364,-161,-1435
2017-01-13_11:30:39.250,297,-803,3467,1229,-104,-1396
2017-01-13_11:30:39.253,319,-758,3510,1084,-41,-1299
2017-01-13_11:30:39.257,343,-680,3539,913,21,-1209
2017-01-13_11:30:39.261,407,-556,3562,744,88,-1103
2017-01-13_11:30:39.264,495,-510,3651,552,169,-979
2017-01-13_11:30:39.268,543,-536,3702,337,291,-866
2017-01-13_11:30:39.272,640,-665,3746,109,402,-731
2017-01-13_11:30:39.275,639,-854,3738,-64,504,-577
2017-01-13_11:30:39.279,602,-1035,3725,-234,634,-411
2017-01-13_11:30:39.282,535,-1286,3704,-368,718,-208
2017-01-13_11:30:39.286,454,-1399,3694,-451,794,-38
2017-01-13_11:30:39.289,286,-1525,3707,-287,844,102
2017-01-13_11:30:39.293,176,-1635,3677,-635,879,229
2017-01-13_11:30:39.297,79,-1681,3703,-709,909,381
2017-01-13_11:30:39.300,-62,-1748,3681,-552,916,492
2017-01-13_11:30:39.304,-226,-1743,3587,-831,894,617
2017-01-13_11:30:39.307,-342,-1699,3533,-923,858,717
2017-01-13_11:30:39.311,-427,-1605,3504,-991,812,838
2017-01-13_11:30:39.315,-410,-1512,3492,-1098,781,969
2017-01-13_11:30:39.318,-405,-1465,3541,-1205,798,1050
2017-01-13_11:30:39.322,-325,-1468,3530,-1335,810,1121
2017-01-13_11:30:39.325,-291,-1562,3579,-1447,838,1169
2017-01-13_11:30:39.329,-214,-1732,3610,-1512,887,1209
2017-01-13_11:30:39.333,-196,-1842,3647,-1286,915,1191
2017-01-13_11:30:39.336,-209,-1997,3665,-1506,944,1150
2017-01-13_11:30:39.340,-293,-2086,3638,-1454,948,1131
2017-01-13_11:30:39.343,-337,-2157,3599,-1424,895,1084
2017-01-13_11:30:39.347,-430,-2291,3609,-1403,915,1014
2017-01-13_11:30:39.351,-501,-2472,3682,-1319,894,938
2017-01-13_11:30:39.354,-614,-2581,3670,-1217,841,875
2017-01-13_11:30:39.358,-641,-2758,3668,-1060,805,775
2017-01-13_11:30:39.361,-768,-2870,3658,-865,732,691
2017-01-13_11:30:39.365,-845,-2921,3616,-686,667,583
2017-01-13_11:30:39.369,-1010,-2908,3522,-529,537,466
2017-01-13_11:30:39.372,-1067,-2868,3423,-357,454,411
2017-01-13_11:30:39.376,-1165,-2814,3379,-471,321,301
2017-01-13_11:30:39.379,-1166,-2765,3349,-76,192,244
2017-01-13_11:30:39.383,-1163,-2717,3313,59,84,137
2017-01-13_11:30:39.386,-1110,-2698,3344,226,229,81
2017-01-13_11:30:39.390,-1043,-2702,3363,362,-72,23
2017-01-13_11:30:39.394,-934,-2657,3306,537,-155,-71
2017-01-13_11:30:39.397,-908,-2587,3323,661,-199,-167
2017-01-13_11:30:39.401,-850,-2504,3298,524,-261,-253
2017-01-13_11:30:39.404,-818,-2484,3348,907,-332,-337
2017-01-13_11:30:39.408,-821,-2483,3359,1050,-400,-467
2017-01-13_11:30:39.412,-865,-2578,3386,1261,-489,-616
2017-01-13_11:30:39.415,-903,-2634,3412,1476,-603,-777
2017-01-13_11:30:39.419,-941,-2655,3104,1547,-831,-700
2017-01-13_11:30:39.423,-1052,-2743,3415,1888,-778,-950
2017-01-13_11:30:39.427,-1029,-2634,3371,2255,-864,-1455
2017-01-13_11:30:39.430,-1171,-2615,3392,2417,-1060,-1483
2017-01-13_11:30:39.434,-1136,-2408,3403,2663,-1414,-1654
2017-01-13_11:30:39.438,-1049,-2368,3362,2922,-1613,-1826
2017-01-13_11:30:39.441,-892,-2201,3405,3142,-1715,-1973
2017-01-13_11:30:39.445,-717,-2161,3519,3379,-1883,-2181
2017-01-13_11:30:39.448,-559,-2082,3539,3640,-1935,-2355
2017-01-13_11:30:39.452,-425,-1988,3495,3827,-2032,-2515
2017-01-13_11:30:39.456,-312,-1787,3422,3986,-2107,-2613
2017-01-13_11:30:39.459,-216,-1473,3292,4148,-2153,-2688
2017-01-13_11:30:39.463,-222,-1116,3179,4210,-2212,-2706
2017-01-13_11:30:39.467,-123,-831,3149,4208,-2231,-2678
2017-01-13_11:30:39.470,-27,-431,3112,4128,-2258,-2658
2017-01-13_11:30:39.474,80,-115,3161,4010,-2255,-2556
2017-01-13_11:30:39.477,291,158,3267,3811,-2192,-2390
2017-01-13_11:30:39.481,533,478,3300,3572,-2084,-2238
2017-01-13_11:30:39.484,907,659,3316,3305,-1886,-1813
2017-01-13_11:30:39.488,1245,878,3357,3007,-1707,-1873
2017-01-13_11:30:39.492,1479,994,3469,2731,-1451,-1745
2017-01-13_11:30:39.495,1659,1083,3432,2412,-1198,-1560
2017-01-13_11:30:39.499,1692,1228,3433,2099,-931,-1370
2017-01-13_11:30:39.502,1715,1348,3424,1720,-732,-1241
2017-01-13_11:30:39.506,1686,1451,3403,1331,-760,-1040
2017-01-13_11:30:39.510,1621,1502,3404,910,-298,-844
2017-01-13_11:30:39.513,1562,1519,3426,570,-94,-705
2017-01-13_11:30:39.517,1780,1486,3444,175,87,-753
2017-01-13_11:30:39.520,1380,1432,3453,-152,13,-298
2017-01-13_11:30:39.524,1260,1388,3433,-548,405,-57
2017-01-13_11:30:39.528,1157,1373,3387,-965,549,194
2017-01-13_11:30:39.531,1081,1400,3368,-1388,707,511
2017-01-13_11:30:39.535,1011,1387,3358,-1771,870,750
2017-01-13_11:30:39.538,1028,1310,3368,-2167,817,828
2017-01-13_11:30:39.542,1049,1168,3392,-2327,1232,1045
2017-01-13_11:30:39.545,1162,829,3432,-2878,1436,1496
2017-01-13_11:30:39.549,1148,635,3509,-3171,1630,1690
2017-01-13_11:30:39.553,1166,36,3545,-3382,2030,1850
2017-01-13_11:30:39.556,1056,-382,3571,-3560,1973,1972
2017-01-13_11:30:39.560,898,-595,3641,-3685,2104,2042
2017-01-13_11:30:39.564,587,-972,3680,-3723,2208,2270
2017-01-13_11:30:39.567,480,-1139,3695,-3677,2225,1971
2017-01-13_11:30:39.571,263,-1745,3736,-3566,2244,1844
2017-01-13_11:30:39.574,53,-2205,3786,-3366,2232,1695
2017-01-13_11:30:39.578,-188,-2536,3934,-3121,2129,1477
2017-01-13_11:30:39.581,-574,-2759,3894,-2870,1986,1533
2017-01-13_11:30:39.585,-781,-3020,3921,-2578,1799,1048
2017-01-13_11:30:39.589,-1062,-3057,3823,-2274,1560,878
2017-01-13_11:30:39.592,-1224,-3128,3829,-1934,1344,658
2017-01-13_11:30:39.596,-1274,-3125,3796,-1593,1117,505
2017-01-13_11:30:39.599,-1398,-3226,3825,-1294,895,326
2017-01-13_11:30:39.603,-1416,-3163,3779,-1256,709,145
2017-01-13_11:30:39.607,-1496,-3215,3754,-696,749,3
2017-01-13_11:30:39.610,-1477,-3181,3695,-454,306,-99
2017-01-13_11:30:39.614,-1545,-3235,3686,-117,105,-254
2017-01-13_11:30:39.617,-1535,-3245,3644,220,-91,-337
2017-01-13_11:30:39.622,-1634,-3326,3653,269,-307,-515
2017-01-13_11:30:39.625,-1669,-3360,3607,864,-275,-638
2017-01-13_11:30:39.629,-1656,-3309,3597,1142,-749,-807
2017-01-13_11:30:39.633,-1615,-3211,3598,1459,-959,-967
2017-01-13_11:30:39.636,-1532,-3115,3572,1715,-1147,-1108
2017-01-13_11:30:39.639,-1421,-2931,3614,2028,-1316,-1041
2017-01-13_11:30:39.643,-1322,-2698,3624,2302,-1476,-1393
2017-01-13_11:30:39.646,-1260,-2567,3640,2578,-1662,-1548
2017-01-13_11:30:39.650,-1133,-2366,3608,2579,-1571,-1719
2017-01-13_11:30:39.654,-979,-2243,3590,3057,-1887,-1850
2017-01-13_11:30:39.657,-851,-2086,3584,3277,-2014,-2043
2017-01-13_11:30:39.662,-713,-1835,3576,3451,-2092,-2161
2017-01-13_11:30:39.664,-737,-1621,3431,3590,-2185,-2252
2017-01-13_11:30:39.668,-651,-1141,3347,3681,-2528,-2245
2017-01-13_11:30:39.672,-592,-960,3246,3685,-2376,-2214
2017-01-13_11:30:39.675,-305,-275,3200,3586,-2390,-2053
2017-01-13_11:30:39.680,-140,336,3226,3349,-2366,-1818
2017-01-13_11:30:39.684,291,731,3326,3020,-2250,-1570
2017-01-13_11:30:39.687,540,1188,3417,2627,-2098,-1279
2017-01-13_11:30:39.691,1240,1376,3496,2195,-1825,-955
2017-01-13_11:30:39.694,1836,1861,3607,1709,-1520,-609
2017-01-13_11:30:39.698,2244,2161,3663,1230,-1100,-343
2017-01-13_11:30:39.702,2705,2297,3751,681,-722,-21
2017-01-13_11:30:39.705,2960,2443,3774,150,-268,214
2017-01-13_11:30:39.709,3064,2436,3790,-379,130,447
2017-01-13_11:30:39.713,3098,2413,3783,-913,291,612
2017-01-13_11:30:39.716,2960,2282,3737,-1405,904,769
2017-01-13_11:30:39.720,2776,2083,3762,-1551,1239,947
2017-01-13_11:30:39.723,2434,1820,3720,-2210,1281,1057
2017-01-13_11:30:39.727,2243,1463,3774,-2536,1767,1177
2017-01-13_11:30:39.731,1912,1068,3801,-2802,2005,1267
2017-01-13_11:30:39.734,1640,557,3771,-3017,2221,1312
2017-01-13_11:30:39.738,1486,31,3834,-3128,2321,1358
2017-01-13_11:30:39.741,1088,-366,3738,-3186,2460,1411
2017-01-13_11:30:39.745,778,-776,3701,-3179,2495,1401
2017-01-13_11:30:39.749,527,-1081,3563,-3124,2513,1353
2017-01-13_11:30:39.752,226,-1362,3343,-3027,2508,1284
2017-01-13_11:30:39.756,-18,-1726,3547,-2872,2449,1176
2017-01-13_11:30:39.759,-437,-2040,3572,-2700,2325,1024
2017-01-13_11:30:39.763,-764,-2440,3612,-2426,2165,828
2017-01-13_11:30:39.767,-1059,-2805,3565,-2118,1911,636
2017-01-13_11:30:39.770,-1352,-3013,3610,-1767,1655,409
2017-01-13_11:30:39.774,-1682,-3200,3672,-1349,1325,232
2017-01-13_11:30:39.777,-1865,-3088,3692,-891,984,-238
2017-01-13_11:30:39.781,-2016,-3390,3708,-759,599,-230
2017-01-13_11:30:39.785,-2109,-3403,3675,-77,502,-390
2017-01-13_11:30:39.788,-2066,-3354,3686,5,-114,-605
2017-01-13_11:30:39.792,-1995,-3297,3672,658,-413,-742
2017-01-13_11:30:39.795,-1824,-3139,3698,782,-695,-868
2017-01-13_11:30:39.799,-1599,-3046,3661,1337,-819,-774
2017-01-13_11:30:39.803,-1520,-2845,3580,1660,-802,-1300
2017-01-13_11:30:39.806,-1163,-2772,3495,1939,-1168,-1210
2017-01-13_11:30:39.810,-898,-2613,3509,2148,-1221,-1284
2017-01-13_11:30:39.813,-789,-2289,3600,2276,-1342,-1418
2017-01-13_11:30:39.817,-819,-2075,3435,2420,-1426,-1436
2017-01-13_11:30:39.821,-673,-1805,3402,2562,-1456,-1462
2017-01-13_11:30:39.824,-586,-1572,3359,2635,-1529,-1460
2017-01-13_11:30:39.828,-420,-1339,3454,2702,-1540,-1428
2017-01-13_11:30:39.831,-379,-1111,3424,2692,-1530,-1343
2017-01-13_11:30:39.835,-373,-763,3390,2631,-1518,-1259
2017-01-13_11:30:39.839,-268,-338,3377,2461,-1537,-1091
2017-01-13_11:30:39.842,-56,-130,3259,2257,-1505,-941
2017-01-13_11:30:39.846,415,394,3438,2003,-1355,-524
2017-01-13_11:30:39.850,731,712,3524,1764,-1141,-561
2017-01-13_11:30:39.853,1029,993,3716,1436,-941,-391
2017-01-13_11:30:39.857,1339,1149,3599,1117,-723,-489
2017-01-13_11:30:39.860,1508,1335,3626,740,-489,-51
2017-01-13_11:30:39.864,1804,1435,3658,375,-196,132
2017-01-13_11:30:39.868,1884,1584,3594,-74,79,344
2017-01-13_11:30:39.871,1969,1546,3655,-493,384,559
2017-01-13_11:30:39.875,1839,1894,3838,-974,647,790
2017-01-13_11:30:39.878,1804,2025,3607,-1408,902,1018
2017-01-13_11:30:39.882,1756,2055,3565,-1903,1101,1236
2017-01-13_11:30:39.886,1843,1917,3619,-2328,1410,1367
2017-01-13_11:30:39.889,1786,1464,3765,-2731,1662,1496
2017-01-13_11:30:39.893,1658,1007,3911,-3010,1874,1283
2017-01-13_11:30:39.897,1724,311,3999,-3161,1855,1557
2017-01-13_11:30:39.900,1212,-150,4097,-3205,2193,1488
2017-01-13_11:30:39.904,826,-899,4306,-3117,2232,1406
2017-01-13_11:30:39.907,528,-1485,4114,-2961,2193,1222
2017-01-13_11:30:39.911,193,-1880,4193,-2766,2109,1072
2017-01-13_11:30:39.915,-193,-2335,4233,-2467,1931,871
2017-01-13_11:30:39.918,-442,-2699,4348,-2216,1754,649
2017-01-13_11:30:39.922,-786,-2878,4374,-1825,1511,426
2017-01-13_11:30:39.926,-961,-2985,4371,-1478,1261,258
2017-01-13_11:30:39.929,-1051,-3054,4344,-1112,1271,84
2017-01-13_11:30:39.933,-1074,-3017,4321,-1012,813,-73
2017-01-13_11:30:39.936,-1051,-2937,4237,-451,640,-171
2017-01-13_11:30:39.940,-1084,-2806,4142,-214,475,-261
2017-01-13_11:30:39.944,-1011,-2660,4075,-210,313,-328
2017-01-13_11:30:39.947,-1005,-2503,3900,228,178,-385
2017-01-13_11:30:39.951,-847,-2375,3866,451,158,-329
2017-01-13_11:30:39.955,-884,-2292,3674,614,31,-710
2017-01-13_11:30:39.958,-747,-2147,3754,751,-10,-548
2017-01-13_11:30:39.962,-890,-2132,3703,891,-63,-603
2017-01-13_11:30:39.965,-864,-1981,3655,985,-133,-640
2017-01-13_11:30:39.969,-944,-1841,3369,1053,-193,-624
2017-01-13_11:30:39.973,-1100,-1672,3347,1089,-507,-649
2017-01-13_11:30:39.976,-921,-1784,3343,1151,-296,-653
2017-01-13_11:30:39.980,-1083,-1384,3163,1197,-324,-610
2017-01-13_11:30:39.983,-1104,-1220,3363,1214,-387,-317
2017-01-13_11:30:39.987,-1240,-1089,3195,1168,-490,-456
2017-01-13_11:30:39.991,-1070,-800,3139,1088,-537,-389
2017-01-13_11:30:39.994,-1027,-764,3129,971,-517,-204
2017-01-13_11:30:39.998,-881,-272,3290,819,-532,-101
2017-01-13_11:30:40.001,-743,-25,3276,636,-756,-29
2017-01-13_11:30:40.005,-565,202,3238,423,-488,71
2017-01-13_11:30:40.009,-236,326,3243,230,-433,184
2017-01-13_11:30:40.012,-79,413,3326,236,-336,311
2017-01-13_11:30:40.016,286,516,3417,-509,-210,404
2017-01-13_11:30:40.020,342,547,3413,-528,-63,276
2017-01-13_11:30:40.023,531,640,3462,-832,43,615
2017-01-13_11:30:40.027,618,662,3434,-1108,201,721
2017-01-13_11:30:40.031,739,641,3513,-1385,350,826
2017-01-13_11:30:40.034,917,513,3685,-1639,688,885
2017-01-13_11:30:40.037,1014,277,3779,-2036,624,910
2017-01-13_11:30:40.041,993,188,3989,-1981,800,906
