time,acc_x,acc_y,acc_z,gyo_x,gyo_y,gyo_z
2017-01-13_14:36:01.481,-61,-31,3867,-120,-32,-25
2017-01-13_14:36:01.485,-55,-29,3862,-118,-49,216
2017-01-13_14:36:01.488,-90,-27,3857,-53,-18,200
2017-01-13_14:36:01.492,-82,-18,3870,-68,-4,-11
2017-01-13_14:36:01.495,-99,-31,3850,-83,-29,-2
2017-01-13_14:36:01.499,-104,-34,3846,-116,-14,-27
2017-01-13_14:36:01.503,-79,-41,3889,-141,-8,-37
2017-01-13_14:36:01.506,-99,-31,3876,-122,-5,-26
2017-01-13_14:36:01.510,-64,-38,3830,-86,-27,-14
2017-01-13_14:36:01.514,-76,-32,3867,-77,-30,-40
2017-01-13_14:36:01.517,-62,-57,3882,-62,-11,-40
2017-01-13_14:36:01.521,-69,-41,3867,-104,-55,191
2017-01-13_14:36:01.525,-85,-24,3830,-106,-34,-251
2017-01-13_14:36:01.528,-71,-34,3851,-112,-38,-25
2017-01-13_14:36:01.532,-77,-31,3850,-147,-38,-22
2017-01-13_14:36:01.536,-88,4,3868,-58,-41,-20
2017-01-13_14:36:01.540,-96,-46,3870,-79,-49,-46
2017-01-13_14:36:01.543,-61,-29,3875,-76,-30,-2
2017-01-13_14:36:01.547,-69,-45,3869,-89,-17,-241
2017-01-13_14:36:01.550,-66,-22,3851,-124,-40,-32
2017-01-13_14:36:01.553,-62,-40,3893,-132,-29,-14
2017-01-13_14:36:01.558,-92,-47,3873,-117,-30,-2
2017-01-13_14:36:01.561,-58,-22,3878,-102,-22,-21
2017-01-13_14:36:01.565,-86,-40,3901,-72,-27,-31
2017-01-13_14:36:01.568,-68,-46,3891,-83,-23,-4
2017-01-13_14:36:01.572,-65,-58,3849,-85,-22,-28
2017-01-13_14:36:01.576,-87,-55,3855,-98,-51,-23
2017-01-13_14:36:01.579,-104,-7,3843,-125,-27,-5
2017-01-13_14:36:01.582,-83,-16,3884,-110,-52,-252
2017-01-13_14:36:01.586,-79,-38,3874,-118,-47,-50
2017-01-13_14:36:01.590,-90,-37,3882,-95,-43,-6
2017-01-13_14:36:01.593,-89,-35,3859,-90,-5,-18
2017-01-13_14:36:01.597,-76,-18,3900,-100,-35,-24
2017-01-13_14:36:01.601,-70,-47,3870,-110,-5,-30
2017-01-13_14:36:01.604,-65,-58,3852,-133,-42,-18
2017-01-13_14:36:01.608,-87,-74,3854,-123,-48,-28
2017-01-13_14:36:01.611,-72,-37,3855,-102,-35,-22
2017-01-13_14:36:01.615,-79,-41,3823,-118,-33,-16
2017-01-13_14:36:01.619,-56,-13,3854,-92,-26,-38
2017-01-13_14:36:01.623,-75,-31,3868,-75,-34,-24
2017-01-13_14:36:01.626,-79,-24,3880,-99,-27,-8
2017-01-13_14:36:01.630,-76,-20,3859,-103,-19,-35
2017-01-13_14:36:01.633,-61,-34,3850,-117,-32,-3
2017-01-13_14:36:01.637,-92,-16,3847,-114,-23,-31
2017-01-13_14:36:01.640,-79,-30,3855,-93,-26,-6
2017-01-13_14:36:01.644,-90,-52,3893,-71,-10,234
2017-01-13_14:36:01.648,-68,-35,3847,-85,-20,-13
2017-01-13_14:36:01.651,-105,-15,3870,-104,-40,-3
2017-01-13_14:36:01.655,-106,-40,3861,-124,-43,220
2017-01-13_14:36:01.658,-64,-34,3859,-102,-29,-9
2017-01-13_14:36:01.662,-68,-42,3873,-122,-26,-40
2017-01-13_14:36:01.666,-86,-62,3892,-96,-19,-27
2017-01-13_14:36:01.670,-77,-44,3873,-65,-24,-11
2017-01-13_14:36:01.673,-79,-18,3856,-110,-26,-47
2017-01-13_14:36:01.677,-64,-37,3881,-88,-26,195
2017-01-13_14:36:01.680,-100,-37,3866,-125,-32,-10
2017-01-13_14:36:01.684,-54,-35,3868,-118,-26,-252
2017-01-13_14:36:01.688,-85,-50,3856,-100,-46,-18
2017-01-13_14:36:01.691,-75,-42,3861,-114,-29,-32
2017-01-13_14:36:01.695,-72,-39,3885,-83,-29,-29
2017-01-13_14:36:01.698,-66,-67,3882,-66,-34,-28
2017-01-13_14:36:01.702,-65,-42,3863,-99,-42,-19
2017-01-13_14:36:01.705,-90,-21,3867,-110,-37,-15
2017-01-13_14:36:01.709,-109,-24,3918,-97,-28,-40
2017-01-13_14:36:01.713,-65,-30,3856,-138,-29,-44
2017-01-13_14:36:01.716,-91,-45,3897,-93,-47,-22
2017-01-13_14:36:01.720,-77,-23,3860,-99,-25,-2
2017-01-13_14:36:01.724,-77,-43,3875,-74,-46,-26
2017-01-13_14:36:01.728,-73,-25,3860,-76,-9,-13
2017-01-13_14:36:01.731,-77,-35,3851,-124,-19,-20
2017-01-13_14:36:01.735,-64,-39,3881,-117,-14,-32
2017-01-13_14:36:01.738,-80,-51,3870,-124,-55,-33
2017-01-13_14:36:01.742,-86,-26,3842,-98,-41,-5
2017-01-13_14:36:01.746,-57,-31,3855,-107,-19,-12
2017-01-13_14:36:01.749,-72,-26,3851,-81,-38,-12
2017-01-13_14:36:01.753,-2,3561,6424,-309,96,176
2017-01-13_14:36:01.756,-4571,-1806,2851,-27,216,112
2017-01-13_14:36:01.764,-1534,-674,7513,-66,686,-27
2017-01-13_14:36:01.767,-4048,-812,6390,-110,576,83
2017-01-13_14:36:01.771,2094,376,5081,-61,308,-20
2017-01-13_14:36:01.774,-395,-299,5025,-92,507,230
2017-01-13_14:36:01.778,-1535,216,5397,-97,13,254
2017-01-13_14:36:01.782,384,-706,4536,-85,-173,-37
2017-01-13_14:36:01.785,465,592,4336,-127,112,249
2017-01-13_14:36:01.789,-73,-2,4492,-133,148,-233
2017-01-13_14:36:01.793,1001,-17,4100,-68,101,-249
2017-01-13_14:36:01.796,-485,-384,4074,-80,90,22
2017-01-13_14:36:01.800,850,-4,4114,-72,54,-247
2017-01-13_14:36:01.803,-490,-221,4527,-63,77,11
2017-01-13_14:36:01.807,-354,49,4357,-106,11,237
2017-01-13_14:36:01.811,505,-121,4027,-110,115,17
2017-01-13_14:36:01.814,-65,-96,4020,-81,88,1
2017-01-13_14:36:01.818,159,19,4416,-97,108,-13
2017-01-13_14:36:01.822,-199,147,4398,-89,74,-245
2017-01-13_14:36:01.825,-278,-41,4056,-51,111,25
2017-01-13_14:36:01.829,22,19,4341,-93,77,-214
2017-01-13_14:36:01.832,-307,-88,4102,-77,51,-4
2017-01-13_14:36:01.836,28,-63,3992,-96,17,-3
2017-01-13_14:36:01.839,-265,-39,4075,-125,53,-16
2017-01-13_14:36:01.843,-296,-126,4054,-118,41,-24
2017-01-13_14:36:01.847,-361,-2,4138,-68,251,-11
2017-01-13_14:36:01.850,-339,203,3957,-76,12,-13
2017-01-13_14:36:01.853,-264,70,4073,-89,233,-36
2017-01-13_14:36:01.857,-290,-122,3989,-85,-4,-7
2017-01-13_14:36:01.861,-51,15,3730,-115,241,-29
2017-01-13_14:36:01.865,-304,-40,4077,-115,-25,-31
2017-01-13_14:36:01.868,-201,221,3890,-125,-31,-23
2017-01-13_14:36:01.872,-241,-123,3980,-130,231,-50
2017-01-13_14:36:01.875,-166,-20,3943,-73,-47,-25
2017-01-13_14:36:01.879,-226,-94,3732,-79,-32,-14
2017-01-13_14:36:01.883,-103,-68,3900,-109,-50,-22
2017-01-13_14:36:01.887,-179,-35,3839,-114,-31,-4
2017-01-13_14:36:01.890,-95,-40,3781,-133,-33,-20
2017-01-13_14:36:01.894,-20,-43,3784,-110,-43,-26
2017-01-13_14:36:01.897,-198,-13,3848,-105,-55,-14
2017-01-13_14:36:01.901,-55,-43,4082,-75,-51,214
2017-01-13_14:36:01.905,-97,-33,3805,-68,-56,-14
2017-01-13_14:36:01.908,-93,-46,3765,-111,-59,-60
2017-01-13_14:36:01.912,-247,-37,3789,-91,-37,-46
2017-01-13_14:36:01.915,-122,-34,3795,-103,-44,-25
2017-01-13_14:36:01.920,-1,-37,3825,-138,-49,-40
2017-01-13_14:36:01.922,-16,-56,3785,-107,-39,-42
2017-01-13_14:36:01.926,-1,-43,3796,-101,-59,193
2017-01-13_14:36:01.930,-19,-40,3810,-77,-45,-9
2017-01-13_14:36:01.933,-70,-48,3842,-78,-53,-3
2017-01-13_14:36:01.937,-64,2,3884,-116,-16,-31
2017-01-13_14:36:01.941,-64,-25,3811,-111,-53,-35
2017-01-13_14:36:01.945,-20,-11,3841,-132,-43,-23
2017-01-13_14:36:01.948,-19,-22,3604,-134,-35,-6
2017-01-13_14:36:01.952,-20,-46,3863,-80,-24,-11
2017-01-13_14:36:01.955,-65,-38,3829,-83,-34,-251
2017-01-13_14:36:01.959,212,-55,3840,-75,-23,-10
2017-01-13_14:36:01.963,-67,-23,3881,-110,-32,-14
2017-01-13_14:36:01.966,-83,-41,3892,-134,-33,-9
2017-01-13_14:36:01.970,-32,-32,3857,-107,-32,-14
2017-01-13_14:36:01.973,-107,-39,3906,-102,-37,-23
2017-01-13_14:36:01.977,-36,14,3886,-76,-42,-35
2017-01-13_14:36:01.981,-109,-45,3911,-63,-50,-7
2017-01-13_14:36:01.984,-59,-23,3874,-99,-57,-25
2017-01-13_14:36:01.988,-103,-6,3862,-96,-23,-25
2017-01-13_14:36:01.991,-86,-47,3864,-107,-42,-28
2017-01-13_14:36:01.995,-51,-13,3859,-111,-27,-35
2017-01-13_14:36:01.999,-92,-39,3884,-99,-40,215
2017-01-13_14:36:02.002,-65,-28,3903,-105,-44,-39
2017-01-13_14:36:02.006,-97,-85,3865,-75,-20,-32
2017-01-13_14:36:02.010,-59,-23,3842,-93,-33,-41
2017-01-13_14:36:02.013,-95,-59,3880,-100,-41,-28
2017-01-13_14:36:02.017,-86,-55,3818,-98,-22,-22
2017-01-13_14:36:02.020,-105,-45,3875,-114,-7,-2
2017-01-13_14:36:02.024,-78,-52,3870,-123,-32,-44
2017-01-13_14:36:02.028,-117,-10,3852,-66,-36,-28
2017-01-13_14:36:02.031,-93,-37,3854,-85,-41,-29
2017-01-13_14:36:02.035,-36,-40,3864,-71,-30,-33
2017-01-13_14:36:02.038,-92,-49,3859,-116,-57,-20
2017-01-13_14:36:02.041,-34,-19,3851,-129,-32,-32
2017-01-13_14:36:02.045,-66,-38,3861,-129,-31,-27
2017-01-13_14:36:02.049,-83,-14,3861,-126,-51,-25
2017-01-13_14:36:02.052,-96,-41,4095,-85,-32,-26
2017-01-13_14:36:02.056,-96,-46,3853,-64,-59,-13
2017-01-13_14:36:02.060,-71,-25,3873,-102,-51,3
2017-01-13_14:36:02.064,-96,-14,3859,-99,-40,-256
2017-01-13_14:36:02.067,-42,-16,3830,-115,-35,-7
2017-01-13_14:36:02.071,-61,-33,3848,-116,-47,-10
2017-01-13_14:36:02.074,-40,-8,3880,-97,-36,-22
2017-01-13_14:36:02.078,-66,-24,3893,-107,-59,-43
2017-01-13_14:36:02.082,-57,-48,3847,-75,-53,-12
2017-01-13_14:36:02.085,-92,-5,3878,-120,194,-27
2017-01-13_14:36:02.089,-64,-16,3871,-121,-20,-33
2017-01-13_14:36:02.092,-88,-38,3874,-99,-24,-23
2017-01-13_14:36:02.096,-53,-22,3879,-104,-32,-43
2017-01-13_14:36:02.100,-79,-11,3875,-121,-53,-33
2017-01-13_14:36:02.103,-81,-40,3878,-102,-11,-28
2017-01-13_14:36:02.107,-85,-30,3883,-75,-32,-32
2017-01-13_14:36:02.110,-52,-13,3885,-73,-24,-38
2017-01-13_14:36:02.114,-84,-47,3849,-104,-11,-31
2017-01-13_14:36:02.118,-53,-29,3599,-103,-31,-10
2017-01-13_14:36:02.121,-73,-36,3828,-119,-17,-15
2017-01-13_14:36:02.125,-59,-40,3891,-138,-22,-19
2017-01-13_14:36:02.128,-91,-25,3847,-92,-24,-26
2017-01-13_14:36:02.132,-93,-39,3858,-97,-28,-2
2017-01-13_14:36:02.136,-105,-48,3903,-74,-41,-39
2017-01-13_14:36:02.139,-91,-47,3840,-76,-40,-31
2017-01-13_14:36:02.143,-75,-33,3845,-120,-44,-11
2017-01-13_14:36:02.147,-61,-41,3862,-107,-21,-9
2017-01-13_14:36:02.150,-50,-49,3857,-111,-38,-14
2017-01-13_14:36:02.154,-62,-33,3872,-105,-49,-255
2017-01-13_14:36:02.157,-78,-24,3863,-95,-35,-7
2017-01-13_14:36:02.161,-57,-20,3858,-84,-50,-25
2017-01-13_14:36:02.165,-78,-70,3876,-98,-21,-11
2017-01-13_14:36:02.169,-49,-18,3868,-125,-22,7
2017-01-13_14:36:02.172,-84,-47,3880,-119,-13,-242
2017-01-13_14:36:02.176,-56,-16,3874,-118,-256,-51
2017-01-13_14:36:02.180,-116,-67,3876,-135,-11,-256
2017-01-13_14:36:02.183,-79,-28,3885,-97,-16,-62
2017-01-13_14:36:02.186,-69,-23,3853,-81,-20,-29
2017-01-13_14:36:02.190,-63,-40,3839,-82,-14,-104
2017-01-13_14:36:02.193,2109,3003,6278,-140,-20,-193
2017-01-13_14:36:02.197,-2341,-1,5690,-7,209,34
2017-01-13_14:36:02.201,1542,39,3811,-430,-176,163
2017-01-13_14:36:02.204,609,-1089,3732,107,-8,-211
2017-01-13_14:36:02.208,-408,-829,2723,-40,46,-229
2017-01-13_14:36:02.211,1181,925,5269,-98,-151,-73
2017-01-13_14:36:02.215,-324,-480,3631,-91,-57,31
2017-01-13_14:36:02.219,2112,1428,3707,-108,-45,-238
2017-01-13_14:36:02.222,-262,-322,4058,-113,-233,22
2017-01-13_14:36:02.226,2608,-129,3845,-124,-96,-8
2017-01-13_14:36:02.230,1134,-270,4211,-103,-11,253
2017-01-13_14:36:02.233,1475,-138,3511,-59,-128,-19
2017-01-13_14:36:02.237,1029,169,3918,-104,-216,-9
2017-01-13_14:36:02.241,590,-128,3468,-69,-116,253
2017-01-13_14:36:02.245,821,-44,3686,-105,-38,15
2017-01-13_14:36:02.248,678,131,4233,-111,-52,-2
2017-01-13_14:36:02.252,331,-47,3778,-120,-29,-9
2017-01-13_14:36:02.255,790,-127,3830,-93,-38,-249
2017-01-13_14:36:02.259,529,-18,4250,-84,-253,-44
2017-01-13_14:36:02.263,498,-42,3878,-79,-23,-32
2017-01-13_14:36:02.266,437,-78,4066,-48,-2,194
2017-01-13_14:36:02.270,166,-1,3604,-71,-47,-38
2017-01-13_14:36:02.274,324,-3,3873,-121,-250,-30
2017-01-13_14:36:02.277,249,-32,4114,-121,-251,-11
2017-01-13_14:36:02.280,-17,4,3892,-116,-6,-17
2017-01-13_14:36:02.284,194,-43,3957,-100,-255,-14
2017-01-13_14:36:02.287,45,-51,4138,-72,-25,-253
2017-01-13_14:36:02.291,102,-41,4018,-83,-254,-27
2017-01-13_14:36:02.295,96,207,3949,-89,-35,-12
2017-01-13_14:36:02.298,-42,-6,3721,-129,-10,-8
2017-01-13_14:36:02.302,100,-30,4003,-131,-22,-5
2017-01-13_14:36:02.306,-12,12,3967,-112,-2,-31
2017-01-13_14:36:02.309,-188,-22,3992,-108,-29,-14
2017-01-13_14:36:02.313,-44,-94,3978,-84,-52,-13
2017-01-13_14:36:02.317,-95,-36,3898,-92,-37,239
2017-01-13_14:36:02.320,-54,-77,3964,-110,-31,3
2017-01-13_14:36:02.323,-49,-18,3877,-123,-7,-26
2017-01-13_14:36:02.327,-140,-54,3900,-116,-46,220
2017-01-13_14:36:02.331,-50,-56,3858,-93,-21,-12
2017-01-13_14:36:02.334,-95,-70,3869,-104,-21,-9
2017-01-13_14:36:02.338,-110,-51,3931,-90,-34,-14
2017-01-13_14:36:02.341,-99,-8,3853,-73,-27,-22
2017-01-13_14:36:02.345,-104,-54,3872,-78,-53,-44
2017-01-13_14:36:02.349,-111,-29,3850,-111,-32,-7
2017-01-13_14:36:02.353,-103,-61,3858,-126,-8,-30
2017-01-13_14:36:02.357,-66,-15,3873,-146,-44,-29
2017-01-13_14:36:02.360,-93,-43,3818,-95,-41,-36
2017-01-13_14:36:02.364,-42,-35,3846,-69,-62,-28
2017-01-13_14:36:02.367,-46,-43,3822,-97,-42,-45
2017-01-13_14:36:02.371,-65,-83,3829,-93,-49,-29
2017-01-13_14:36:02.375,-29,-45,3827,-112,-27,-40
2017-01-13_14:36:02.378,-105,-48,3843,-116,-27,-36
2017-01-13_14:36:02.382,-14,14,3843,-114,-46,5
2017-01-13_14:36:02.386,-84,10,3879,-115,-37,-36
2017-01-13_14:36:02.389,-68,-16,3833,-55,-36,-15
2017-01-13_14:36:02.393,-55,-46,3610,-69,-34,-1
2017-01-13_14:36:02.396,-77,-50,3861,-106,-23,-19
2017-01-13_14:36:02.400,-25,-43,3818,-129,-29,-6
2017-01-13_14:36:02.403,-68,-53,3894,-121,-43,-1
2017-01-13_14:36:02.407,-29,-29,3851,-104,-42,-7
2017-01-13_14:36:02.411,-74,-61,3859,-96,-25,210
2017-01-13_14:36:02.414,-62,4,3871,-91,-21,-14
2017-01-13_14:36:02.418,-78,-10,3872,-68,-14,242
2017-01-13_14:36:02.421,-88,-25,3894,-103,-21,-15
2017-01-13_14:36:02.425,-98,-45,3895,-108,-42,-36
2017-01-13_14:36:02.428,-82,-11,3904,-127,-37,-26
2017-01-13_14:36:02.432,-55,-17,3860,-117,-43,-18
2017-01-13_14:36:02.436,-56,-43,3871,-84,-44,-45
2017-01-13_14:36:02.440,-46,-5,3859,-104,-36,-50
2017-01-13_14:36:02.444,-104,-57,3850,-78,-46,-39
2017-01-13_14:36:02.447,-57,-30,3865,-72,-24,-26
2017-01-13_14:36:02.451,-103,-37,3873,-99,-41,-18
2017-01-13_14:36:02.454,-51,-10,3877,-126,-253,-35
2017-01-13_14:36:02.457,-72,-29,3879,-121,-27,-3
2017-01-13_14:36:02.461,-49,-39,3845,-113,-27,-19
2017-01-13_14:36:02.465,-53,-40,3873,-185,139,66
2017-01-13_14:36:02.469,737,1246,4739,-89,-411,-102
2017-01-13_14:36:02.472,-490,-2025,640,-232,-843,-386
2017-01-13_14:36:02.476,5090,1492,652,-287,-780,-62
2017-01-13_14:36:02.479,-2567,-1104,1411,-122,-978,-324
2017-01-13_14:36:02.483,705,559,834,-121,-586,-62
2017-01-13_14:36:02.487,172,-806,3406,-159,-554,-109
2017-01-13_14:36:02.490,-578,398,2085,-89,-469,-128
2017-01-13_14:36:02.494,-1317,-56,2062,-127,-230,-52
2017-01-13_14:36:02.498,125,-209,3650,-96,-87,-82
2017-01-13_14:36:02.501,-713,471,2710,-114,-217,-68
2017-01-13_14:36:02.505,-84,-182,2682,-110,-241,-56
2017-01-13_14:36:02.508,-733,49,3116,-100,-171,-53
2017-01-13_14:36:02.512,-453,-142,3176,-95,-162,-53
2017-01-13_14:36:02.516,198,-92,3837,-84,-210,-36
2017-01-13_14:36:02.519,-643,118,3298,-73,-171,-88
2017-01-13_14:36:02.523,-66,-135,3313,-90,-156,-42
2017-01-13_14:36:02.526,616,38,3333,-82,-172,-22
2017-01-13_14:36:02.530,-206,-85,3217,-121,-134,-38
2017-01-13_14:36:02.533,298,67,3640,-111,-150,-51
2017-01-13_14:36:02.537,-448,47,3582,-114,-128,-37
2017-01-13_14:36:02.541,118,20,3571,-66,-141,-31
2017-01-13_14:36:02.545,339,78,3572,-87,-122,-22
2017-01-13_14:36:02.548,-105,64,3629,-74,-109,-17
2017-01-13_14:36:02.552,206,-29,3715,-116,-104,-36
2017-01-13_14:36:02.556,-201,-27,3580,-105,-96,-20
2017-01-13_14:36:02.559,114,-26,3626,-120,-69,-13
2017-01-13_14:36:02.563,207,23,3625,-109,-78,-10
2017-01-13_14:36:02.566,58,-49,3750,-93,-65,9
2017-01-13_14:36:02.570,223,233,3728,-70,-82,-252
2017-01-13_14:36:02.574,134,-63,3685,-85,-44,-244
2017-01-13_14:36:02.577,146,23,3810,-83,-49,-241
2017-01-13_14:36:02.580,90,26,3930,-131,-37,-13
2017-01-13_14:36:02.584,245,-48,3775,-124,-60,-17
2017-01-13_14:36:02.588,118,-40,3849,-119,-24,-26
2017-01-13_14:36:02.591,22,-33,3723,-113,-51,-38
2017-01-13_14:36:02.595,132,-5,3845,-101,-24,-22
2017-01-13_14:36:02.599,34,-64,3950,-97,-31,-38
2017-01-13_14:36:02.602,6,-24,3829,-94,-19,-24
2017-01-13_14:36:02.605,5,-61,3929,-124,-40,-33
2017-01-13_14:36:02.609,17,-41,3710,-130,-19,-14
2017-01-13_14:36:02.612,-124,-24,3947,-113,-24,-55
2017-01-13_14:36:02.616,-23,-45,3956,-73,-13,-39
2017-01-13_14:36:02.621,-97,-18,3926,-86,-17,-34
2017-01-13_14:36:02.624,-39,-52,3964,-71,-19,-2
2017-01-13_14:36:02.628,-101,-33,3950,-91,-33,-35
2017-01-13_14:36:02.631,-162,-72,3970,-90,-44,-11
2017-01-13_14:36:02.635,-61,-71,3901,-107,-16,-25
2017-01-13_14:36:02.638,-97,-48,3855,-133,-7,-253
2017-01-13_14:36:02.642,-29,-78,3921,-90,-15,-10
2017-01-13_14:36:02.645,-69,-55,3890,-87,-10,-6
2017-01-13_14:36:02.649,-140,-51,3891,-76,-10,-29
2017-01-13_14:36:02.653,-97,-13,3894,-108,-21,-20
2017-01-13_14:36:02.656,-157,-64,3898,-129,-2,-32
2017-01-13_14:36:02.659,-107,1,3903,-119,-254,12
2017-01-13_14:36:02.664,-174,-38,3876,-113,-14,-256
2017-01-13_14:36:02.667,-114,-24,3843,-89,-28,-38
2017-01-13_14:36:02.671,-126,-45,3854,-68,-19,-41
2017-01-13_14:36:02.674,-96,-43,3841,-86,-28,-15
2017-01-13_14:36:02.678,-68,-38,3876,-77,-8,-15
2017-01-13_14:36:02.682,-102,-78,3886,-114,-9,-17
2017-01-13_14:36:02.685,-90,-32,4054,-118,-33,-18
2017-01-13_14:36:02.689,-146,-42,3842,-133,-41,-32
2017-01-13_14:36:02.692,-68,10,3814,-98,-36,-27
2017-01-13_14:36:02.696,-84,-20,3878,-64,-37,-11
2017-01-13_14:36:02.700,-78,612,4381,-744,1235,-316
2017-01-13_14:36:02.704,-5471,-5631,1430,-139,-1882,-1619
2017-01-13_14:36:02.707,-3042,-1415,-2647,-119,-1106,68
2017-01-13_14:36:02.711,7650,3080,869,-146,-1973,-164
2017-01-13_14:36:02.714,5154,-91,-1960,-130,-1327,-141
2017-01-13_14:36:02.718,-15,1227,-1868,-136,-860,174
2017-01-13_14:36:02.722,-1212,-707,-581,-61,-194,-232
2017-01-13_14:36:02.725,-5823,131,4654,-116,239,139
2017-01-13_14:36:02.729,-4985,-895,3393,-77,647,-14
2017-01-13_14:36:02.732,-2633,304,6219,-110,583,241
2017-01-13_14:36:02.736,-2953,-567,6180,-115,651,2
2017-01-13_14:36:02.739,-1595,-80,4352,-109,282,79
2017-01-13_14:36:02.743,-2524,-755,5611,-83,356,49
2017-01-13_14:36:02.746,32,132,5203,-93,350,23
2017-01-13_14:36:02.750,-1773,-357,4829,-61,249,35
2017-01-13_14:36:02.754,1219,53,4898,-74,131,235
2017-01-13_14:36:02.757,114,-421,4436,-95,119,-231
2017-01-13_14:36:02.761,-266,7,3994,-87,113,-240
2017-01-13_14:36:02.765,-96,-114,4423,-102,151,-253
2017-01-13_14:36:02.768,-307,139,4600,-108,107,250
2017-01-13_14:36:02.772,396,-81,4243,-90,98,245
2017-01-13_14:36:02.776,239,24,4384,-76,104,-17
2017-01-13_14:36:02.779,-452,-102,4239,-86,62,232
2017-01-13_14:36:02.782,442,-32,4040,-95,67,-13
2017-01-13_14:36:02.786,-255,-84,4197,-124,55,-7
2017-01-13_14:36:02.790,-344,25,4111,-114,48,218
2017-01-13_14:36:02.793,-60,-133,4191,-105,28,-12
2017-01-13_14:36:02.797,-162,47,4126,-74,38,-26
2017-01-13_14:36:02.800,78,-58,4212,-99,55,-256
2017-01-13_14:36:02.805,-49,102,4070,-78,51,0
2017-01-13_14:36:02.808,-248,-10,3988,-74,34,-19
2017-01-13_14:36:02.812,-43,-37,4183,-112,50,221
2017-01-13_14:36:02.815,-218,-23,4021,-132,22,224
2017-01-13_14:36:02.819,-393,-82,4065,-111,-236,-247
2017-01-13_14:36:02.823,-114,-15,4062,-84,31,-256
2017-01-13_14:36:02.826,-331,-60,3988,-79,5,-5
2017-01-13_14:36:02.830,253,-37,3989,-84,34,-12
2017-01-13_14:36:02.833,-191,-89,3977,-108,16,-18
2017-01-13_14:36:02.837,-229,-54,3898,-123,251,-21
2017-01-13_14:36:02.841,-169,-77,3970,-134,16,-4
2017-01-13_14:36:02.844,-264,-66,3944,-94,237,-20
2017-01-13_14:36:02.848,-254,-55,4028,-97,-6,-20
2017-01-13_14:36:02.851,-139,-72,3967,-83,235,-43
2017-01-13_14:36:02.855,-188,-45,3857,-83,-31,-39
2017-01-13_14:36:02.859,-203,-83,4015,-96,234,-29
2017-01-13_14:36:02.862,-220,-51,3874,-116,226,-43
2017-01-13_14:36:02.866,-181,-59,3939,-135,-8,-24
2017-01-13_14:36:02.870,-129,-60,3913,-94,-28,-26
2017-01-13_14:36:02.873,-166,-18,3805,-76,-14,-25
2017-01-13_14:36:02.877,-159,-69,3940,-76,-9,-36
2017-01-13_14:36:02.880,-179,-11,3843,-87,-17,-28
2017-01-13_14:36:02.884,-220,-38,3861,-96,-41,-18
2017-01-13_14:36:02.887,-137,-12,3892,-123,-34,-247
2017-01-13_14:36:02.892,-182,-44,3844,-123,-40,-5
2017-01-13_14:36:02.895,7,338,4153,-129,-56,-17
2017-01-13_14:36:02.899,-230,-659,4256,-113,-37,-26
2017-01-13_14:36:02.902,2718,3919,6810,-131,-153,-815
2017-01-13_14:36:02.906,-2859,-3437,2907,-179,-868,-28
2017-01-13_14:36:02.909,5007,5597,766,-126,-311,-613
2017-01-13_14:36:02.913,1499,-2222,938,-170,-936,-213
2017-01-13_14:36:02.916,2796,1000,187,-137,-898,-23
2017-01-13_14:36:02.921,357,-695,2571,-634,-91,-624
2017-01-13_14:36:02.924,-1221,-2425,-1796,190,-636,-218
2017-01-13_14:36:02.927,-1957,-942,4167,-157,835,22
2017-01-13_14:36:02.931,-3092,-314,5868,-98,506,-226
2017-01-13_14:36:02.934,-875,-444,5324,-121,481,5
2017-01-13_14:36:02.938,732,632,5548,-103,161,-14
2017-01-13_14:36:02.942,-1148,278,4710,-145,311,203
2017-01-13_14:36:02.945,904,-529,4924,-91,-183,-249
2017-01-13_14:36:02.949,377,-101,4993,-114,-11,253
2017-01-13_14:36:02.953,661,135,3885,-85,104,4
2017-01-13_14:36:02.956,115,-2,4493,-64,-12,-254
2017-01-13_14:36:02.960,489,134,3329,-87,84,-18
2017-01-13_14:36:02.963,285,-322,4192,-90,-9,-30
2017-01-13_14:36:02.967,739,413,4029,-119,11,12
2017-01-13_14:36:02.971,-446,-305,4180,-148,-24,-26
2017-01-13_14:36:02.975,1094,395,3875,-80,-63,2
2017-01-13_14:36:02.978,-143,-233,3627,-93,-13,-255
2017-01-13_14:36:02.982,750,30,3626,-65,-41,-23
2017-01-13_14:36:02.986,-104,-221,4161,-83,-14,-250
2017-01-13_14:36:02.989,83,45,3778,-117,-27,-29
2017-01-13_14:36:02.993,198,65,3766,-115,-224,-6
2017-01-13_14:36:02.996,45,20,4304,-129,-54,-14
2017-01-13_14:36,232,52,3861,-133,-15,-14
2017-01-13_14:36:03.004,162,-121,3932,-87,-7,-25
2017-01-13_14:36:03.007,108,20,3587,-90,-3,203
2017-01-13_14:36:03.011,91,-63,3941,-112,2,-1
2017-01-13_14:36:03.014,41,4,4076,-127,-250,-6
2017-01-13_14:36:03.018,134,4,3969,-102,-15,-253
2017-01-13_14:36:03.021,108,-72,3976,-122,-241,-9
2017-01-13_14:36:03.025,21,-2,3738,-107,-19,-13
2017-01-13_14:36:03.028,73,-45,4001,-76,243,-34
2017-01-13_14:36:03.032,28,165,4015,-84,-20,-39
2017-01-13_14:36:03.036,-138,-66,3972,-102,245,-27
2017-01-13_14:36:03.040,61,-98,3975,-98,-13,-44
