time,acc_x,acc_y,acc_z,gyo_x,gyo_y,gyo_z
2017-01-13_11:13:32.983,377,-17,3767,-31,-16,-39
2017-01-13_11:13:32.986,355,-20,3786,-37,-13,253
2017-01-13_11:13:32.990,346,-55,3781,-56,250,-9
2017-01-13_11:13:32.994,321,-42,3792,-33,6,-9
2017-01-13_11:13:32.997,342,-49,3834,-26,222,241
2017-01-13_11:13:33.001,373,-28,3791,-49,223,227
2017-01-13_11:13:33.005,376,-30,3750,-48,228,-247
2017-01-13_11:13:33.008,314,-14,3757,-25,-18,8
2017-01-13_11:13:33.012,339,-33,3825,-41,-13,225
2017-01-13_11:13:33.015,332,-45,3804,-59,-254,-24
2017-01-13_11:13:33.019,358,-56,3809,-35,1,-245
2017-01-13_11:13:33.023,365,-37,3782,-39,-17,-32
2017-01-13_11:13:33.026,345,-43,3792,-73,-1,-254
2017-01-13_11:13:33.030,354,-17,3828,-68,-255,-12
2017-01-13_11:13:33.034,367,-46,3822,-21,-14,-11
2017-01-13_11:13:33.037,353,-14,3779,-56,-247,-4
2017-01-13_11:13:33.041,328,-41,3779,-73,-17,228
2017-01-13_11:13:33.044,366,-39,3774,-31,-26,-7
2017-01-13_11:13:33.048,329,-58,3798,-24,-14,-14
2017-01-13_11:13:33.052,338,-47,3799,-53,-3,-255
2017-01-13_11:13:33.055,353,-49,3802,-76,245,-3
2017-01-13_11:13:33.059,356,-32,3782,-35,-12,-8
2017-01-13_11:13:33.062,344,-39,3806,-37,240,21
2017-01-13_11:13:33.066,350,-27,3768,-63,-11,-7
2017-01-13_11:13:33.070,365,-31,3772,-57,-256,31
2017-01-13_11:13:33.073,338,-54,3803,-16,-7,-249
2017-01-13_11:13:33.077,344,-52,3801,-70,-253,-21
2017-01-13_11:13:33.081,357,-50,3772,-61,-18,-222
2017-01-13_11:13:33.085,341,-15,3799,-30,-16,-19
2017-01-13_11:13:33.088,342,-11,3819,-50,243,-14
2017-01-13_11:13:33.092,351,-47,3779,-47,-17,245
2017-01-13_11:13:33.096,352,-35,3779,-63,-24,2
2017-01-13_11:13:33.099,352,-42,3746,-23,-21,230
2017-01-13_11:13:33.103,344,-4,3785,-49,-9,-13
2017-01-13_11:13:33.106,351,-32,3783,-58,-31,230
2017-01-13_11:13:33.110,329,-45,3767,-22,-254,15
2017-01-13_11:13:33.114,343,-26,3780,-37,-235,-11
2017-01-13_11:13:33.117,353,-13,3817,-34,-4,-19
2017-01-13_11:13:33.121,337,-20,3799,-26,-24,-246
2017-01-13_11:13:33.125,335,-34,3780,-40,-6,-256
2017-01-13_11:13:33.128,349,-40,3797,-50,234,-6
2017-01-13_11:13:33.132,375,-31,3793,-43,-29,232
2017-01-13_11:13:33.136,357,-32,3789,-31,-12,-1
2017-01-13_11:13:33.139,345,-30,3791,-63,1,-16
2017-01-13_11:13:33.143,339,-28,3786,-55,-15,19
2017-01-13_11:13:33.146,367,-44,3816,-20,2,-16
2017-01-13_11:13:33.150,324,-69,3785,-31,-248,-1
2017-01-13_11:13:33.154,349,-30,3804,-74,231,238
2017-01-13_11:13:33.157,350,-10,3764,-20,253,-240
2017-01-13_11:13:33.161,372,-25,3799,-14,-6,-1
2017-01-13_11:13:33.165,346,-43,3811,-81,-7,-242
2017-01-13_11:13:33.168,348,-12,3811,-60,230,-7
2017-01-13_11:13:33.172,344,-86,3830,-19,-13,-9
2017-01-13_11:13:33.175,431,32,3850,-18,230,17
2017-01-13_11:13:33.179,481,391,3358,-52,87,-214
2017-01-13_11:13:33.183,964,-470,3845,-12,-32,48
2017-01-13_11:13:33.190,206,-298,3776,200,1,-80
2017-01-13_11:13:33.193,-100,168,4229,-24,29,13
2017-01-13_11:13:33.197,171,162,3817,-25,-49,-211
2017-01-13_11:13:33.201,330,53,3489,-66,-61,-32
2017-01-13_11:13:33.204,565,73,3701,-69,-41,-223
2017-01-13_11:13:33.208,492,-46,3850,-84,29,13
2017-01-13_11:13:33.211,279,-62,3857,-63,45,-255
2017-01-13_11:13:33.215,267,-122,3950,-67,243,-34
2017-01-13_11:13:33.219,263,-13,3846,-55,-45,236
2017-01-13_11:13:33.222,356,-107,3721,-26,-24,-25
2017-01-13_11:13:33.226,342,-121,3656,-35,-6,-11
2017-01-13_11:13:33.229,223,-64,3876,-67,34,23
2017-01-13_11:13:33.233,242,26,3936,-36,-60,218
2017-01-13_11:13:33.237,339,-76,3603,-2,-14,-218
2017-01-13_11:13:33.240,433,-30,3725,-99,178,248
2017-01-13_11:13:33.244,331,45,3692,-25,-29,-6
2017-01-13_11:13:33.247,319,21,3797,-38,-1,-249
2017-01-13_11:13:33.251,360,-60,3794,-40,-249,-8
2017-01-13_11:13:33.255,372,-88,3846,-69,-22,-11
2017-01-13_11:13:33.258,336,-38,3782,-31,-38,-241
2017-01-13_11:13:33.262,297,-74,3737,-22,-24,-21
2017-01-13_11:13:33.266,387,-63,3797,-49,-5,-248
2017-01-13_11:13:33.269,374,-31,3782,-58,-14,-10
2017-01-13_11:13:33.273,352,50,3751,-26,-17,215
2017-01-13_11:13:33.276,423,-7,3797,-67,229,-256
2017-01-13_11:13:33.280,386,-23,3795,-74,-251,10
2017-01-13_11:13:33.284,351,-57,3810,-28,12,-256
2017-01-13_11:13:33.288,277,-60,3822,-41,-249,-3
2017-01-13_11:13:33.291,314,-42,3803,-61,-8,-250
2017-01-13_11:13:33.294,379,-86,3836,-55,-10,-15
2017-01-13_11:13:33.299,368,-51,3785,-18,-253,-256
2017-01-13_11:13:33.302,329,255,3799,-58,241,1
2017-01-13_11:13:33.306,326,4,3836,-70,-13,233
2017-01-13_11:13:33.309,374,-35,3789,-24,220,1
2017-01-13_11:13:33.313,374,-17,3757,-51,-248,239
2017-01-13_11:13:33.317,356,-34,3779,-71,225,-254
2017-01-13_11:13:33.320,335,-70,3783,-42,-2,226
2017-01-13_11:13:33.324,352,-62,3764,-30,-10,230
2017-01-13_11:13:33.327,333,-42,3820,-72,-253,-22
2017-01-13_11:13:33.332,340,-48,3801,-35,-246,-244
2017-01-13_11:13:33.335,386,-39,3763,-33,-16,-8
2017-01-13_11:13:33.339,366,-47,3781,-29,-5,-12
2017-01-13_11:13:33.342,348,-49,3780,-76,230,-7
2017-01-13_11:13:33.346,360,-46,3804,-40,-14,233
2017-01-13_11:13:33.350,365,-37,3832,-24,246,-26
2017-01-13_11:13:33.353,369,-28,3785,-62,231,0
2017-01-13_11:13:33.357,353,-46,3795,-64,-256,-19
2017-01-13_11:13:33.360,324,-43,3798,-9,1,-11
2017-01-13_11:13:33.364,330,-14,3830,-39,-13,-251
2017-01-13_11:13:33.368,367,-40,3804,-71,-12,-254
2017-01-13_11:13:33.371,362,-43,3753,-65,-10,-247
2017-01-13_11:13:33.375,370,-38,3780,-44,-14,-4
2017-01-13_11:13:33.379,338,-47,3795,-78,-5,-26
2017-01-13_11:13:33.382,368,-64,3799,-62,-6,-254
2017-01-13_11:13:33.386,347,-59,3825,-34,-8,-241
2017-01-13_11:13:33.389,347,-19,3761,-39,-21,-14
2017-01-13_11:13:33.393,349,-27,3764,-71,-15,-4
2017-01-13_11:13:33.397,341,-53,3810,-27,-251,-230
2017-01-13_11:13:33.400,343,-13,3776,-47,-3,-1
2017-01-13_11:13:33.404,336,-17,3785,-71,251,1
2017-01-13_11:13:33.407,371,-37,3798,-56,-15,-19
2017-01-13_11:13:33.411,361,-15,3799,-31,-16,-29
2017-01-13_11:13:33.415,351,-28,3822,-37,-33,233
2017-01-13_11:13:33.418,358,-45,3824,-50,-246,16
2017-01-13_11:13:33.422,352,-48,3823,-46,-240,-10
2017-01-13_11:13:33.425,366,-16,3818,-58,-10,-236
2017-01-13_11:13:33.429,339,-22,3765,-66,-12,-10
2017-01-13_11:13:33.433,350,-38,3759,-33,-250,-15
2017-01-13_11:13:33.436,365,-33,3805,-18,-11,-247
2017-01-13_11:13:33.440,322,-31,3781,-67,-10,-10
2017-01-13_11:13:33.444,323,-38,3825,-80,-10,-11
2017-01-13_11:13:33.447,354,-21,3774,-24,3,-1
2017-01-13_11:13:33.451,327,-24,3814,-16,-8,223
2017-01-13_11:13:33.454,365,-20,3774,-53,-9,237
2017-01-13_11:13:33.458,360,-26,3781,-23,-252,14
2017-01-13_11:13:33.462,354,-28,3793,-39,-18,-256
2017-01-13_11:13:33.465,383,-43,3786,-71,-12,-5
2017-01-13_11:13:33.469,367,-30,3802,-49,-28,-254
2017-01-13_11:13:33.473,385,-51,3785,-16,-20,225
2017-01-13_11:13:33.476,360,-44,3793,-28,249,-19
2017-01-13_11:13:33.480,342,-23,3831,-74,-15,-4
2017-01-13_11:13:33.484,366,-9,3814,-42,-23,-27
2017-01-13_11:13:33.487,323,-53,3799,-21,-13,-18
2017-01-13_11:13:33.491,387,-32,3796,-52,-255,246
2017-01-13_11:13:33.495,379,-92,3787,-51,-25,-34
2017-01-13_11:13:33.498,501,-66,3858,-27,-48,-28
2017-01-13_11:13:33.502,455,-223,3802,-37,-38,-256
2017-01-13_11:13:33.506,476,119,3651,-83,-17,250
2017-01-13_11:13:33.509,379,-241,3661,-29,13,36
2017-01-13_11:13:33.513,370,56,3843,239,47,-216
2017-01-13_11:13:33.516,9,203,3688,-104,1,219
2017-01-13_11:13:33.520,356,-180,3837,-65,-63,-247
2017-01-13_11:13:33.524,257,-132,3842,-30,-243,-19
2017-01-13_11:13:33.527,200,22,3901,-32,3,-26
2017-01-13_11:13:33.531,313,53,3727,-46,-52,-235
2017-01-13_11:13:33.534,445,-116,3646,-39,-33,235
2017-01-13_11:13:33.538,90,26,3839,-250,-182,-50
2017-01-13_11:13:33.542,386,-43,3732,-86,203,254
2017-01-13_11:13:33.545,371,-16,3907,-28,238,-205
2017-01-13_11:13:33.549,548,31,3842,-19,197,-10
2017-01-13_11:13:33.552,475,-22,3658,-83,175,-232
2017-01-13_11:13:33.556,366,-36,3766,-75,1,13
2017-01-13_11:13:33.560,182,-48,3898,-23,29,-254
2017-01-13_11:13:33.563,259,-72,3906,-6,-9,10
2017-01-13_11:13:33.567,332,-98,3767,-55,-31,-11
2017-01-13_11:13:33.570,425,-80,3722,-115,-219,-16
2017-01-13_11:13:33.574,353,-100,3688,-254,31,246
2017-01-13_11:13:33.578,23,34,3930,-10,-194,24
2017-01-13_11:13:33.582,344,224,3869,-91,-6,182
2017-01-13_11:13:33.585,399,13,3601,-37,-9,19
2017-01-13_11:13:33.589,466,-7,3711,-21,-18,211
2017-01-13_11:13:33.593,356,-72,3694,-82,250,-10
2017-01-13_11:13:33.596,252,-75,3858,-71,7,9
2017-01-13_11:13:33.600,324,-76,3900,-14,-256,-10
2017-01-13_11:13:33.604,404,-52,3855,-37,-16,8
2017-01-13_11:13:33.607,417,-34,3736,-36,-5,230
2017-01-13_11:13:33.611,338,13,3726,-35,225,-4
2017-01-13_11:13:33.614,288,-6,3986,-34,31,-7
2017-01-13_11:13:33.618,311,-52,3871,-62,231,10
2017-01-13_11:13:33.622,431,-47,3850,-68,-10,-245
2017-01-13_11:13:33.625,414,-44,3790,-46,212,244
2017-01-13_11:13:33.629,293,-38,3722,-54,249,-16
2017-01-13_11:13:33.632,269,-63,3765,-33,238,-15
2017-01-13_11:13:33.636,297,-48,3871,-22,-255,-6
2017-01-13_11:13:33.640,395,-56,3815,-30,-28,230
2017-01-13_11:13:33.643,417,-20,3776,-72,-35,-19
2017-01-13_11:13:33.647,440,-32,3731,-24,-37,240
2017-01-13_11:13:33.651,315,-17,3746,-17,228,23
2017-01-13_11:13:33.654,290,-16,4081,-64,1,-29
2017-01-13_11:13:33.658,305,-40,3839,-76,-23,16
2017-01-13_11:13:33.661,377,-65,3812,-43,-32,-18
2017-01-13_11:13:33.665,394,-59,3805,-30,-21,236
2017-01-13_11:13:33.669,303,-31,3815,-62,-12,232
2017-01-13_11:13:33.672,281,-71,3809,-40,252,-12
2017-01-13_11:13:33.676,327,-5,3800,-27,253,-10
2017-01-13_11:13:33.680,416,-43,3820,-62,-8,244
2017-01-13_11:13:33.683,405,-31,3771,-81,-25,224
2017-01-13_11:13:33.687,378,-40,3755,-25,241,-238
2017-01-13_11:13:33.690,317,-30,3790,-31,-245,-1
2017-01-13_11:13:33.694,330,-60,4068,-66,-3,-13
2017-01-13_11:13:33.698,325,-12,3816,-27,-3,24
2017-01-13_11:13:33.701,395,-32,3796,-46,-19,234
2017-01-13_11:13:33.705,371,-24,3796,-50,-10,-5
2017-01-13_11:13:33.708,303,-20,3781,-50,8,-248
2017-01-13_11:13:33.712,344,-37,3827,-38,245,-4
2017-01-13_11:13:33.716,358,-26,3778,-38,-228,221
2017-01-13_11:13:33.719,387,-33,3751,-63,-246,249
2017-01-13_11:13:33.723,388,-21,3802,-42,-16,227
2017-01-13_11:13:33.726,353,-19,3767,-54,-1,-6
2017-01-13_11:13:33.730,369,-25,3799,-56,255,-230
2017-01-13_11:13:33.734,354,-38,3801,-60,-11,-40
2017-01-13_11:13:33.737,358,-14,3815,-46,-255,-18
2017-01-13_11:13:33.741,368,-22,3768,-49,-250,-254
2017-01-13_11:13:33.744,350,-28,3769,-71,-246,251
2017-01-13_11:13:33.748,331,-49,3799,-37,-6,-250
2017-01-13_11:13:33.753,357,-26,3814,-33,-254,234
2017-01-13_11:13:33.756,347,-13,3816,-63,-1,-255
2017-01-13_11:13:33.760,357,-22,3774,-68,-18,-10
2017-01-13_11:13:33.764,352,-24,3814,-48,13,-238
2017-01-13_11:13:33.767,348,-42,3771,-72,217,-14
2017-01-13_11:13:33.771,371,-26,3779,-67,-236,-2
2017-01-13_11:13:33.774,363,-27,3818,-21,-13,253
2017-01-13_11:13:33.778,334,-33,3786,-42,-249,-8
2017-01-13_11:13:33.782,352,-30,3767,-74,-249,-244
2017-01-13_11:13:33.785,329,-38,3791,-38,-255,247
2017-01-13_11:13:33.789,352,-45,3780,-12,17,-239
2017-01-13_11:13:33.792,353,-40,3841,-43,207,-7
2017-01-13_11:13:33.796,402,-75,3740,-71,-62,-4
2017-01-13_11:13:33.799,314,-88,3760,-44,-249,-23
2017-01-13_11:13:33.803,303,-94,3785,-5,-13,10
2017-01-13_11:13:33.807,333,-10,3973,-41,86,14
2017-01-13_11:13:33.810,606,170,4032,-65,-204,-26
2017-01-13_11:13:33.814,740,-72,3400,-27,-256,-2
2017-01-13_11:13:33.818,192,-103,3632,-15,60,49
2017-01-13_11:13:33.821,44,115,3792,-55,140,2
2017-01-13_11:13:33.825,91,-35,3900,-26,29,213
2017-01-13_11:13:33.828,150,61,3685,-57,-60,245
2017-01-13_11:13:33.832,310,-92,3870,-46,-55,-19
2017-01-13_11:13:33.836,413,-158,3948,-26,-50,-46
2017-01-13_11:13:33.839,528,-211,3725,-25,-26,-12
2017-01-13_11:13:33.843,480,23,3758,-66,-33,-12
2017-01-13_11:13:33.847,273,8,3777,-53,-28,-12
2017-01-13_11:13:33.850,294,37,3700,-53,-244,-24
2017-01-13_11:13:33.854,309,-30,3690,-70,32,-216
2017-01-13_11:13:33.857,381,-90,3935,-65,20,255
2017-01-13_11:13:33.861,307,-48,3847,-25,-21,-249
2017-01-13_11:13:33.865,389,-8,3787,-37,-37,-248
2017-01-13_11:13:33.868,416,-65,3692,-53,11,-237
2017-01-13_11:13:33.872,424,-105,3758,-71,255,-22
2017-01-13_11:13:33.876,486,8,3863,-37,-3,-254
2017-01-13_11:13:33.880,261,52,3841,-35,-9,7
2017-01-13_11:13:33.883,450,-45,3799,-43,-34,-252
2017-01-13_11:13:33.887,468,-83,3745,-20,-238,15
2017-01-13_11:13:33.890,287,41,3836,-38,2,255
2017-01-13_11:13:33.894,227,-23,3748,-97,246,-7
2017-01-13_11:13:33.898,338,-93,3833,-42,-6,252
2017-01-13_11:13:33.901,403,-63,3859,-8,-15,241
2017-01-13_11:13:33.905,374,-47,3750,-43,-41,215
2017-01-13_11:13:33.908,277,-23,3767,-57,1,2
2017-01-13_11:13:33.912,345,-51,3794,-50,-256,-15
2017-01-13_11:13:33.916,327,-38,3837,-39,7,-7
2017-01-13_11:13:33.919,422,251,3799,-56,-10,-23
2017-01-13_11:13:33.923,412,-41,3782,-50,-31,245
2017-01-13_11:13:33.927,424,-44,3799,-31,250,-41
2017-01-13_11:13:33.930,306,-65,3760,-42,-249,248
2017-01-13_11:13:33.934,301,-77,3792,-64,-248,-254
2017-01-13_11:13:33.937,366,-37,3809,-42,-9,-26
2017-01-13_11:13:33.941,406,-23,3825,-55,-11,251
2017-01-13_11:13:33.945,393,-13,3770,-74,-9,-16
2017-01-13_11:13:33.948,292,-48,3727,-51,7,-2
2017-01-13_11:13:33.952,316,-58,3855,-27,253,11
2017-01-13_11:13:33.955,325,-10,3822,-52,-14,-15
2017-01-13_11:13:33.959,344,-23,3791,-66,-25,21
2017-01-13_11:13:33.963,365,-26,3783,-8,-5,-11
2017-01-13_11:13:33.966,361,-21,3785,-17,236,-23
2017-01-13_11:13:33.970,334,-33,3803,-65,242,-245
2017-01-13_11:13:33.974,337,-30,3792,-39,230,237
2017-01-13_11:13:33.977,377,-45,3820,-26,-9,-9
2017-01-13_11:13:33.981,381,-18,3768,-73,-5,-4
2017-01-13_11:13:33.985,357,-41,3785,-68,-7,247
2017-01-13_11:13:33.988,331,-23,3812,-35,-5,-19
2017-01-13_11:13:33.992,359,-30,3822,-9,-251,-1
2017-01-13_11:13:33.995,378,-34,3778,-55,-3,241
2017-01-13_11:13:33.999,379,-19,3771,-50,-18,1
2017-01-13_11:13:34.002,350,-54,3779,-37,-10,-1
2017-01-13_11:13:34.006,347,-31,3822,-51,-7,12
2017-01-13_11:13:34.010,328,-38,3806,-63,232,-20
2017-01-13_11:13:34.013,328,-43,3830,-25,252,-247
2017-01-13_11:13:34.017,354,-32,3784,-55,238,211
2017-01-13_11:13:34.020,379,-40,3782,-75,-13,-17
2017-01-13_11:13:34.024,363,-35,3813,-39,-5,5
2017-01-13_11:13:34.028,359,-21,3765,-35,-9,242
2017-01-13_11:13:34.031,351,-33,3813,-65,-245,-27
2017-01-13_11:13:34.035,363,-35,3783,-36,-3,-225
2017-01-13_11:13:34.038,370,-27,3784,-28,-17,-9
2017-01-13_11:13:34.042,361,-40,3777,-59,6,-22
2017-01-13_11:13:34.046,332,-26,3817,-69,225,12
2017-01-13_11:13:34.049,336,-32,3805,-39,-13,-15
2017-01-13_11:13:34.053,332,-19,3781,-51,-26,-256
2017-01-13_11:13:34.057,363,-33,3755,-76,-3,-1
2017-01-13_11:13:34.060,361,-29,3820,-41,-13,-26
2017-01-13_11:13:34.064,320,-20,3812,-12,-249,-12
2017-01-13_11:13:34.068,338,-27,3801,-38,-14,-253
2017-01-13_11:13:34.071,351,-26,3774,-80,-21,-21
2017-01-13_11:13:34.076,379,-25,3782,-21,-1,-231
2017-01-13_11:13:34.079,380,-20,3771,1,-12,4
2017-01-13_11:13:34.083,351,-6,3779,-65,14,-254
2017-01-13_11:13:34.087,335,-16,3796,-62,-1,-40
2017-01-13_11:13:34.090,351,-46,3818,-31,-11,4
2017-01-13_11:13:34.094,363,-33,3800,-44,-250,-2
2017-01-13_11:13:34.097,358,-46,3813,-72,-4,-5
2017-01-13_11:13:34.101,354,-15,3792,-24,-9,-248
2017-01-13_11:13:34.104,367,-31,3798,-26,-5,-23
2017-01-13_11:13:34.108,341,-44,3823,-53,-2,-4
2017-01-13_11:13:34.112,318,-26,3813,-41,221,-22
2017-01-13_11:13:34.115,361,-13,3800,-20,-6,-12
2017-01-13_11:13:34.119,359,-8,3802,-34,-6,-19
2017-01-13_11:13:34.123,333,-16,3805,-55,-8,-251
2017-01-13_11:13:34.126,359,-46,3789,-28,-18,-17
2017-01-13_11:13:34.130,381,-32,3780,-47,4,-233
2017-01-13_11:13:34.134,347,-40,3809,-73,-22,226
2017-01-13_11:13:34.137,361,-42,3776,-42,-250,-7
2017-01-13_11:13:34.141,359,-20,3804,-36,-9,242
2017-01-13_11:13:34.144,353,-36,3795,-63,249,227
2017-01-13_11:13:34.148,340,-20,3787,-35,-5,-234
2017-01-13_11:13:34.152,360,-34,3764,-34,-9,27
2017-01-13_11:13:34.155,350,-25,3780,-72,-22,-34
2017-01-13_11:13:34.159,344,-17,3814,-71,239,-17
2017-01-13_11:13:34.163,316,-37,3791,-34,-12,234
2017-01-13_11:13:34.166,370,-44,3765,-59,-4,-33
2017-01-13_11:13:34.170,363,-25,3806,-54,-22,-27
2017-01-13_11:13:34.173,345,-54,3819,-36,-18,-2
2017-01-13_11:13:34.177,361,-25,3785,-59,-20,215
2017-01-13_11:13:34.181,350,-21,3789,-52,-6,-232
2017-01-13_11:13:34.184,363,-44,3805,-71,248,-11
2017-01-13_11:13:34.188,349,-54,3769,-27,-23,-1
2017-01-13_11:13:34.191,350,-50,3810,-17,-6,1
2017-01-13_11:13:34.196,373,-44,3805,-88,9,226
2017-01-13_11:13:34.199,333,-41,3744,-75,-6,1
2017-01-13_11:13:34.203,341,-39,3826,-3,-25,-4
2017-01-13_11:13:34.206,352,-25,3806,-63,-5,-4
2017-01-13_11:13:34.210,322,-34,3804,-72,234,229
2017-01-13_11:13:34.214,374,-62,3804,-21,-15,-253
2017-01-13_11:13:34.217,366,24,3749,193,-238,217
2017-01-13_11:13:34.221,283,-54,3583,-40,21,-29
2017-01-13_11:13:34.224,-44,161,3841,-73,45,-6
2017-01-13_11:13:34.228,-133,-414,4591,-116,292,150
2017-01-13_11:13:34.232,-164,256,3817,-69,308,-169
2017-01-13_11:13:34.235,576,555,3355,-250,-101,-199
2017-01-13_11:13:34.239,359,-164,3455,-144,-63,-79
2017-01-13_11:13:34.242,429,-139,4129,195,151,-107
2017-01-13_11:13:34.246,209,-112,4214,-37,98,-72
2017-01-13_11:13:34.250,524,112,3808,-23,149,-75
2017-01-13_11:13:34.253,544,186,3398,-62,-135,-194
2017-01-13_11:13:34.257,504,-41,3583,-79,-79,-12
2017-01-13_11:13:34.261,309,-179,3665,-79,18,-249
2017-01-13_11:13:34.264,16,-123,4058,-45,50,-222
2017-01-13_11:13:34.268,324,-57,4102,-53,-36,-241
2017-01-13_11:13:34.271,450,-55,3866,-58,-64,-1
2017-01-13_11:13:34.275,334,-76,3584,-26,-29,-5
2017-01-13_11:13:34.279,189,-214,3676,-12,37,15
2017-01-13_11:13:34.283,181,52,4081,-43,20,-239
2017-01-13_11:13:34.286,270,-59,3939,-78,-4,14
2017-01-13_11:13:34.290,561,-17,3734,-24,-39,-254
2017-01-13_11:13:34.293,495,-68,3667,-49,-14,-255
2017-01-13_11:13:34.296,133,-87,3796,-49,3,-235
2017-01-13_11:13:34.300,155,-52,3857,-255,-222,222
2017-01-13_11:13:34.304,246,-54,3858,-18,227,-252
2017-01-13_11:13:34.307,518,2,3800,-73,-40,-20
2017-01-13_11:13:34.311,542,-14,3749,-46,-67,-17
2017-01-13_11:13:34.315,146,-16,3751,-15,0,-249
2017-01-13_11:13:34.318,183,-35,3854,-35,35,-22
2017-01-13_11:13:34.322,304,-53,3922,-66,-11,-31
2017-01-13_11:13:34.325,368,-58,3778,-30,-53,-17
2017-01-13_11:13:34.329,453,-17,3705,-40,-44,236
2017-01-13_11:13:34.333,330,-21,3717,-56,230,-18
2017-01-13_11:13:34.336,236,-50,3821,-60,16,-250
2017-01-13_11:13:34.340,298,8,3849,-28,-31,-14
2017-01-13_11:13:34.344,428,-1,3705,-62,-16,-9
2017-01-13_11:13:34.347,422,-22,3716,-80,-18,-1
2017-01-13_11:13:34.351,350,-45,3729,-48,-12,10
2017-01-13_11:13:34.354,510,-82,3850,-33,26,-43
2017-01-13_11:13:34.358,330,-67,3854,-59,-22,4
2017-01-13_11:13:34.362,366,-22,3589,-33,-31,-256
2017-01-13_11:13:34.365,424,4,3711,-11,206,2
2017-01-13_11:13:34.369,331,-21,3779,-55,4,7
2017-01-13_11:13:34.373,299,38,3880,-88,-253,238
2017-01-13_11:13:34.376,455,-22,3802,-39,-28,10
2017-01-13_11:13:34.380,441,-75,3746,-61,-33,-21
2017-01-13_11:13:34.384,365,-39,3813,-63,242,-1
2017-01-13_11:13:34.387,279,-11,3916,-52,255,243
2017-01-13_11:13:34.392,307,-116,3858,-11,-252,4
2017-01-13_11:13:34.395,301,-22,3824,-65,-5,204
2017-01-13_11:13:34.398,347,-8,3767,-87,199,-12
2017-01-13_11:13:34.402,318,-19,3726,-4,16,-242
2017-01-13_11:13:34.406,346,-32,3828,-30,235,-18
2017-01-13_11:13:34.409,365,-42,3812,-89,-13,-4
2017-01-13_11:13:34.413,373,-12,3814,-51,-10,249
2017-01-13_11:13:34.416,357,-8,3758,-34,-236,-23
2017-01-13_11:13:34.420,377,-56,3772,-57,-241,-241
2017-01-13_11:13:34.424,310,-45,3787,-69,-254,249
2017-01-13_11:13:34.427,351,-40,3810,-23,-235,-26
2017-01-13_11:13:34.431,360,-30,3797,-38,-22,-22
2017-01-13_11:13:34.435,375,-9,3798,-53,-245,223
2017-01-13_11:13:34.438,338,-27,3763,-43,-6,-25
2017-01-13_11:13:34.442,330,-7,3764,-34,-7,242
2017-01-13_11:13:34.445,331,-32,3792,-24,247,13
2017-01-13_11:13:34.449,350,-8,3798,-50,-253,-10
2017-01-13_11:13:34.452,352,-50,3797,-48,-11,2
2017-01-13_11:13:34.456,350,-22,3800,-44,19,-250
2017-01-13_11:13:34.460,345,-34,3810,-52,-10,-26
2017-01-13_11:13:34.463,336,-28,3832,-38,245,-243
2017-01-13_11:13:34.467,344,-33,3787,-12,-255,209
2017-01-13_11:13:34.471,370,-23,3793,-41,18,-252
2017-01-13_11:13:34.474,351,-39,3784,-44,251,-246
2017-01-13_11:13:34.478,333,-34,3807,-37,-3,-22
2017-01-13_11:13:34.482,349,-33,3800,-59,6,-19
2017-01-13_11:13:34.486,346,-28,3781,-55,231,-6
2017-01-13_11:13:34.489,355,-23,3836,-28,-21,218
2017-01-13_11:13:34.493,367,-36,3789,-30,-2,0
2017-01-13_11:13:34.497,353,-28,3797,-55,-5,241
2017-01-13_11:13:34.500,328,-39,3794,-74,248,226
2017-01-13_11:13:34.504,339,-42,3766,-23,-247,-14
2017-01-13_11:13:34.507,326,-20,3770,-33,-249,-5
2017-01-13_11:13:34.511,356,-62,3791,-62,-11,218
2017-01-13_11:13:34.515,338,-28,3774,-40,-254,-251
2017-01-13_11:13:34.518,344,-69,3756,-12,-16,-10
2017-01-13_11:13:34.522,323,-21,3804,-73,-21,228
2017-01-13_11:13:34.526,354,-34,3824,-50,-11,-22
2017-01-13_11:13:34.529,369,-25,3761,-18,-17,-237
2017-01-13_11:13:34.533,391,-53,3807,-47,-13,-28
2017-01-13_11:13:34.537,348,-46,3756,-58,-20,-218
2017-01-13_11:13:34.540,367,-36,3809,-23,245,221
2017-01-13_11:13:34.544,343,-58,3796,-40,-246,-7
2017-01-13_11:13:34.547,355,-25,3806,-47,-6,247
2017-01-13_11:13:34.551,367,-50,3781,-43,-30,236
2017-01-13_11:13:34.555,361,-30,3801,-15,-255,-4
2017-01-13_11:13:34.558,343,-49,3840,-60,-17,6
2017-01-13_11:13:34.562,368,-45,3806,-51,-4,218
2017-01-13_11:13:34.565,361,-16,3783,-21,228,-21
2017-01-13_11:13:34.569,344,-47,3796,-46,227,-13
2017-01-13_11:13:34.573,356,-44,3823,-66,-8,0
2017-01-13_11:13:34.576,344,-52,3787,-43,7,-6
2017-01-13_11:13:34.580,365,-28,3773,-37,-4,-243
2017-01-13_11:13:34.584,366,-39,3802,-65,-249,246
2017-01-13_11:13:34.588,341,-25,3774,-61,-250,-6
2017-01-13_11:13:34.591,353,-45,3793,-21,9,-246
2017-01-13_11:13:34.595,327,-36,3787,-69,-12,-16
2017-01-13_11:13:34.598,365,-42,3810,-66,245,-246
2017-01-13_11:13:34.601,352,-29,3799,-32,-22,-251
