id,relayid,sensorid,update_time,processed_status,start_index,end_index,index_len,width,peakvalue,other_peak,other_var
751,2,10,2017/07/20 16:11:36,0,96,322,2,147,15733,6051,799
752,2,10,2017/07/20 16:11:40,0,96,355,2,192,27593,12250,982
753,2,10,2017/07/20 16:11:44,0,96,312,2,177,7005,2363,591
754,2,10,2017/07/20 16:11:48,0,96,179,2,67,6660,2406,595
755,2,10,2017/07/20 16:11:52,0,96,289,2,149,7207,1839,517
756,2,10,2017/07/20 16:11:56,0,96,279,2,122,23056,13085,1272
757,2,10,2017/07/20 16:11:59,0,96,287,2,112,28491,12252,1343
758,2,10,2017/07/20 16:12:03,0,96,339,2,139,27750,16963,1314
759,2,10,2017/07/20 16:12:11,0,96,290,2,121,25218,10327,1030
760,2,10,2017/07/20 16:12:15,0,96,292,2,144,26602,13924,1124
761,2,10,2017/07/20 16:12:18,0,96,355,2,168,23337,11334,1088
762,2,10,2017/07/20 16:12:26,0,96,224,2,71,15144,8076,976
763,2,10,2017/07/20 16:12:30,0,96,317,2,137,24070,11969,1118
764,2,10,2017/07/20 16:12:34,0,95,319,2,121,26312,12985,1197
765,2,10,2017/07/20 16:12:37,0,96,286,2,115,28588,12905,1186
766,2,10,2017/07/20 16:12:41,0,95,434,3,291,29380,16263,1152
767,2,10,2017/07/20 16:12:45,0,96,384,2,216,27943,15541,1104
768,2,10,2017/07/20 16:12:49,0,95,309,2,173,13106,5514,826
769,2,10,2017/07/20 16:12:53,0,95,277,2,125,16928,7736,875
770,2,10,2017/07/20 16:12:56,0,96,345,2,167,21207,12245,1029
771,2,10,2017/07/20 16:13:00,0,96,309,2,140,15906,5187,798
772,2,10,2017/07/20 16:13:04,0,96,299,2,155,10308,3870,677
773,2,10,2017/07/20 16:13:08,0,65,365,2,262,2079,1602,236
774,2,10,2017/07/20 16:13:12,0,96,292,2,144,17820,3964,642
775,2,10,2017/07/20 16:13:19,0,96,364,2,231,4216,2374,421
776,2,10,2017/07/20 16:13:23,0,95,330,2,200,9134,4071,690
777,2,10,2017/07/20 16:13:27,0,95,220,2,54,20506,6378,876
778,2,10,2017/07/20 16:13:35,0,96,344,2,160,26752,17072,1140
779,2,10,2017/07/20 16:13:38,0,96,465,2,281,27643,9670,955
780,2,10,2017/07/20 16:13:42,0,74,270,2,155,6585,2278,327
781,2,10,2017/07/20 16:13:46,0,96,257,2,115,18816,13787,965
782,2,10,2017/07/20 16:13:50,0,95,365,2,178,25872,12861,1053
783,2,10,2017/07/20 16:13:54,0,96,397,4,261,26123,8764,932
784,2,10,2017/07/20 16:13:58,0,96,269,2,131,12885,3930,687
785,2,10,2017/07/20 16:14:01,0,96,263,2,112,13886,7072,833
786,2,10,2017/07/20 16:14:05,0,96,294,2,105,24800,10922,1086
787,2,10,2017/07/20 16:14:09,0,96,201,3,54,17092,8474,908
788,2,10,2017/07/20 16:14:13,0,96,251,2,121,7537,2289,528
789,2,10,2017/07/20 16:14:17,0,96,370,4,239,27845,14433,1079
790,2,10,2017/07/20 16:14:20,0,95,286,2,153,7722,2299,655
791,2,10,2017/07/20 16:14:24,0,96,300,2,127,23391,7874,911
792,2,10,2017/07/20 16:14:28,0,96,287,2,129,13894,4956,749
793,2,10,2017/07/20 16:14:32,0,96,310,2,137,18093,8816,871
794,2,10,2017/07/20 16:14:36,0,96,301,2,121,32007,16688,1328
795,2,10,2017/07/20 16:14:39,0,96,339,2,180,12023,3132,632
796,2,10,2017/07/20 16:14:43,0,96,333,2,153,22865,11730,999
797,2,10,2017/07/20 16:14:51,0,96,307,2,130,27579,10265,1078
798,2,10,2017/07/20 16:14:55,0,96,277,2,127,20699,9343,939
799,2,10,2017/07/20 16:14:58,0,96,272,2,123,15445,6904,836
800,2,10,2017/07/20 16:15:02,0,96,372,3,241,15303,4020,777
801,2,10,2017/07/20 16:15:06,0,96,336,2,172,16392,2913,642
802,2,10,2017/07/20 16:15:10,0,96,282,2,147,8169,1915,338
803,2,10,2017/07/20 16:15:14,0,96,274,2,120,16616,5402,872
804,2,10,2017/07/20 16:15:17,0,96,267,2,125,28978,11187,1127
805,2,10,2017/07/20 16:15:21,0,96,274,2,132,17380,15311,974
806,2,10,2017/07/20 16:15:25,0,95,287,2,145,12347,4095,665
807,2,10,2017/07/20 16:15:29,0,95,240,2,98,11063,4219,743
808,2,10,2017/07/20 16:15:33,0,96,277,2,104,26159,10925,1032
809,2,10,2017/07/20 16:15:36,0,96,531,2,338,31747,18557,1275
810,2,10,2017/07/20 16:15:40,0,96,374,4,219,28668,12175,1131
811,2,10,2017/07/20 16:15:44,0,95,391,2,244,9241,2458,383
812,2,10,2017/07/20 16:15:48,0,96,327,2,121,28936,16306,1340
813,2,10,2017/07/20 16:15:52,0,96,348,2,179,16526,3841,688
814,2,10,2017/07/20 16:15:56,0,96,300,2,145,25031,11164,990
815,2,10,2017/07/20 16:15:59,0,96,290,2,115,32703,33764,1704
816,2,10,2017/07/20 16:16:03,0,96,306,2,155,15203,3574,651
817,2,10,2017/07/20 16:16:07,0,95,329,2,124,28127,15567,1188
818,2,10,2017/07/20 16:16:15,0,96,236,2,83,17750,5573,806
819,2,10,2017/07/20 16:16:18,0,96,264,2,61,31459,18617,1601
820,2,10,2017/07/20 16:16:22,0,96,281,2,110,27107,16080,1355
821,2,10,2017/07/20 16:16:26,0,96,296,2,145,10887,2474,648
822,2,10,2017/07/20 16:16:30,0,95,230,2,117,4645,1860,400
823,2,10,2017/07/20 16:16:34,0,95,298,2,160,5482,1735,336
824,2,10,2017/07/20 16:16:37,0,95,206,2,60,30022,17154,1208
825,2,10,2017/07/20 16:16:41,0,95,422,4,286,27219,14445,1049
826,2,10,2017/07/20 16:16:45,0,96,354,2,168,19500,10824,908
827,2,10,2017/07/20 16:16:49,0,96,284,2,120,20491,10878,837
828,2,10,2017/07/20 16:16:56,0,96,320,2,155,22883,13771,1047
829,2,10,2017/07/20 16:17:00,0,96,324,2,176,13961,5896,754
830,2,10,2017/07/20 16:17:04,0,67,320,2,195,8966,2659,536
831,2,10,2017/07/20 16:17:08,0,96,280,2,142,16579,11334,936
832,2,10,2017/07/20 16:17:12,0,96,314,2,154,11172,4710,667
833,2,10,2017/07/20 16:17:16,0,96,289,2,153,8598,3180,606
834,2,10,2017/07/20 16:17:19,0,96,308,2,128,28836,21844,1192
835,2,10,2017/07/20 16:17:23,0,96,405,2,218,24862,8123,811
836,2,10,2017/07/20 16:17:27,0,96,520,2,304,32732,19587,1442
837,2,7,2017/07/20 17:50:30,0,95,259,2,84,10539,3558,793
838,2,7,2017/07/20 17:50:34,0,95,267,2,117,7757,3416,697
839,2,7,2017/07/20 17:50:37,0,95,351,2,172,13370,5620,836
840,2,7,2017/07/20 17:50:41,0,95,319,2,174,10510,5738,1081
841,2,7,2017/07/20 17:50:45,0,95,264,2,137,5856,4780,886
842,2,7,2017/07/20 17:50:49,0,96,258,2,130,7178,6018,1039
843,2,7,2017/07/20 17:50:53,0,96,296,2,168,4668,2103,486
844,2,7,2017/07/20 17:50:56,0,96,355,2,223,5036,3183,855
845,2,7,2017/07/20 17:51:00,0,93,404,2,292,3714,3357,802
846,2,7,2017/07/20 17:51:04,0,95,309,2,152,6973,6144,959
847,2,7,2017/07/20 17:51:08,0,96,324,2,159,7319,6713,692
848,2,7,2017/07/20 17:51:12,0,96,258,2,84,13599,7304,952
849,2,7,2017/07/20 17:51:15,0,96,264,2,97,9079,4900,887
850,2,7,2017/07/20 17:51:19,0,96,216,2,69,7251,4317,882
851,2,7,2017/07/20 17:51:23,0,96,299,2,150,5553,3632,891
852,2,7,2017/07/20 17:51:27,0,94,273,2,117,8296,3997,960
853,2,7,2017/07/20 17:51:31,0,94,298,2,123,7926,4933,829
854,2,7,2017/07/20 17:51:35,0,96,272,2,119,13279,6767,964
855,2,7,2017/07/20 17:51:38,0,96,298,2,122,11077,4030,825
856,2,7,2017/07/20 17:51:42,0,96,340,2,189,11115,5168,896
857,2,7,2017/07/20 17:51:50,0,95,248,2,112,15515,6065,1048
858,2,7,2017/07/20 17:51:54,0,96,253,2,82,13755,7352,1031
859,2,7,2017/07/20 17:51:57,0,96,131,2,12,10921,2934,683
860,2,7,2017/07/20 17:52:01,0,96,264,2,102,14976,12152,1139
861,2,7,2017/07/20 17:52:05,0,96,351,2,203,4968,2163,489
862,2,7,2017/07/20 17:52:09,0,96,275,2,149,8171,4385,802
863,2,7,2017/07/20 17:52:13,0,96,269,3,117,6158,3976,915
864,2,7,2017/07/20 17:52:16,0,96,302,2,165,7359,5135,970
865,2,7,2017/07/20 17:52:20,0,95,333,2,200,6507,3459,786
866,2,7,2017/07/20 17:52:24,0,95,339,2,212,3055,1626,272
867,2,7,2017/07/20 17:52:28,0,96,362,4,239,10442,5199,869
868,2,7,2017/07/20 17:52:32,0,95,287,2,163,3500,1880,227
869,2,7,2017/07/20 17:52:35,0,94,285,2,134,4702,4292,866
870,2,7,2017/07/20 17:52:39,0,96,218,2,85,6878,3197,685
871,2,7,2017/07/20 17:52:43,0,96,247,2,106,7043,3550,817
872,2,7,2017/07/20 17:52:47,0,96,279,2,137,14910,6154,1000
873,2,7,2017/07/20 17:52:51,0,96,276,2,145,5441,4006,841
874,2,7,2017/07/20 17:52:55,0,96,280,2,138,7142,3166,689
875,2,7,2017/07/20 17:52:58,0,95,281,2,143,7199,4171,793
876,2,7,2017/07/20 17:53:02,0,95,401,2,282,2886,1573,205
877,2,7,2017/07/20 17:53:06,0,96,346,2,179,10054,6236,754
878,2,7,2017/07/20 17:53:10,0,96,277,2,137,6774,2785,649
879,2,7,2017/07/20 17:53:13,0,96,324,2,153,14874,8041,1187
880,2,7,2017/07/20 17:53:17,0,96,315,2,144,14092,6947,964
881,2,7,2017/07/20 17:53:21,0,95,243,2,118,5766,4106,822
882,2,7,2017/07/20 17:53:25,0,96,280,2,148,9986,6939,848
883,2,7,2017/07/20 17:53:29,0,95,412,2,257,4276,2514,316
884,2,7,2017/07/20 17:53:33,0,95,361,2,232,3896,1890,390
885,2,7,2017/07/20 17:53:36,0,96,300,2,143,12263,6901,1157
886,2,7,2017/07/20 17:53:40,0,96,311,2,145,10501,5938,985
887,2,7,2017/07/20 17:53:44,0,96,276,2,138,11280,6885,1067
888,2,7,2017/07/20 17:53:48,0,96,320,2,156,12725,7463,1017
889,2,7,2017/07/20 17:53:52,0,96,351,2,178,7659,5446,707
890,2,7,2017/07/20 17:53:55,0,96,286,2,107,9663,4973,890
891,2,7,2017/07/20 17:53:59,0,88,377,2,268,3485,1893,256
892,2,7,2017/07/20 17:54:03,0,95,545,2,417,5762,3845,695
893,2,7,2017/07/20 17:54:07,0,95,385,4,268,3977,4657,566
894,2,7,2017/07/20 17:54:11,0,96,257,2,113,7007,3226,649
895,2,7,2017/07/20 17:54:14,0,95,276,2,150,8296,3237,776
896,2,7,2017/07/20 17:54:18,0,94,287,2,133,9543,5154,943
897,2,7,2017/07/20 17:54:22,0,96,366,4,239,11623,5758,875
898,2,7,2017/07/20 17:54:26,0,95,261,2,122,7284,3516,825
899,2,7,2017/07/20 17:54:30,0,93,375,3,261,5446,5765,610
900,2,7,2017/07/20 17:54:33,0,96,339,2,151,6408,4893,929
901,2,7,2017/07/20 17:54:37,0,96,378,2,239,4210,1656,272
902,2,7,2017/07/20 17:54:41,0,95,412,2,299,3029,1794,332
903,2,7,2017/07/20 17:54:45,0,95,370,2,192,9472,6068,881
904,2,7,2017/07/20 17:54:49,0,96,446,2,326,6672,4190,857
905,2,7,2017/07/20 17:54:53,0,97,101,2,17,1395,671,122
906,2,7,2017/07/20 17:54:56,0,96,309,2,158,5633,6555,1079
907,2,7,2017/07/20 17:55:00,0,96,242,2,100,5769,3182,767
908,2,7,2017/07/20 17:55:04,0,96,312,2,147,8815,6995,873
909,2,7,2017/07/20 17:55:08,0,95,344,2,204,5747,2673,675
910,2,7,2017/07/20 17:55:12,0,96,479,2,357,5992,6237,840
911,2,7,2017/07/20 17:55:15,0,94,444,2,86,3428,2869,353
912,2,7,2017/07/20 17:55:19,0,96,262,2,100,14931,5855,975
913,2,7,2017/07/20 17:55:23,0,96,338,2,192,11072,5043,903
914,2,7,2017/07/20 17:55:27,0,96,274,2,126,7097,4900,891
915,2,7,2017/07/20 17:55:31,0,95,287,2,151,8216,4579,906
916,2,7,2017/07/20 17:55:34,0,95,312,3,184,5483,3045,570
917,2,7,2017/07/20 17:55:38,0,89,373,3,262,3475,2748,378
918,2,7,2017/07/20 17:55:42,0,95,280,2,150,3885,2728,484
919,2,7,2017/07/20 17:55:46,0,96,266,2,113,12555,4337,829
920,2,7,2017/07/20 17:55:50,0,96,262,2,115,7575,4939,927
921,2,7,2017/07/20 17:55:53,0,95,232,2,95,6010,4982,829
922,2,7,2017/07/20 17:55:57,0,95,261,2,94,11274,5137,973
923,2,7,2017/07/20 17:56:01,0,96,268,2,110,12242,7843,937
924,2,7,2017/07/20 17:56:05,0,96,270,2,145,7016,3602,772
925,2,7,2017/07/20 17:56:09,0,96,265,2,113,17980,9966,1067
926,2,7,2017/07/20 17:56:13,0,95,277,2,109,9847,2710,794
927,2,7,2017/07/20 17:56:16,0,95,280,2,140,8793,4185,809
928,2,7,2017/07/20 17:56:20,0,95,370,2,249,3223,1787,291
929,2,7,2017/07/20 17:56:24,0,95,333,2,201,9163,2988,765
930,2,7,2017/07/20 17:56:28,0,95,467,2,293,22649,8146,1134
931,2,7,2017/07/20 17:56:32,0,95,280,2,145,6602,5139,900
932,2,7,2017/07/20 17:56:35,0,95,277,2,148,3859,2173,230
933,2,7,2017/07/20 17:56:39,0,95,267,2,151,6346,3826,796
934,2,7,2017/07/20 17:56:43,0,95,385,4,266,7776,3814,817
935,2,7,2017/07/20 17:56:47,0,96,523,2,403,8130,3180,811
936,2,7,2017/07/20 17:56:51,0,96,338,2,172,9853,6310,931
937,2,7,2017/07/20 17:56:54,0,96,313,2,153,10572,6044,982
938,2,7,2017/07/20 17:56:58,0,95,229,2,92,7452,3932,883
939,2,7,2017/07/20 17:57:02,0,96,274,2,142,7069,3635,905
940,2,7,2017/07/20 17:57:06,0,93,277,2,131,6067,3587,828
941,2,7,2017/07/20 17:57:10,0,95,299,2,173,7511,3318,824
942,2,7,2017/07/20 17:57:14,0,95,274,2,125,5300,1867,575
943,2,7,2017/07/20 17:57:17,0,95,310,2,169,8218,3555,794
944,2,7,2017/07/20 17:57:21,0,96,369,2,248,5664,2029,561
945,2,7,2017/07/20 17:57:25,0,95,413,2,290,3574,2243,280
946,2,7,2017/07/20 17:57:29,0,96,435,2,314,7087,3795,780
947,2,7,2017/07/20 17:57:33,0,96,273,2,108,14031,9269,1074
948,2,7,2017/07/20 17:57:36,0,96,341,4,222,11135,5137,903
949,2,7,2017/07/20 17:57:40,0,75,318,2,205,3056,1200,217
950,2,7,2017/07/20 17:57:44,0,95,293,2,163,6406,2140,669
951,2,7,2017/07/20 17:57:48,0,95,453,3,333,6235,3538,760
952,2,7,2017/07/20 17:57:52,0,95,423,4,303,8319,6239,909
953,2,7,2017/07/20 17:57:55,0,96,252,2,105,13765,6374,1212
954,2,7,2017/07/20 17:57:59,0,96,267,2,120,13490,3486,894
955,2,7,2017/07/20 17:58:03,0,96,294,2,131,11446,6865,950
956,2,7,2017/07/20 17:58:07,0,95,280,2,147,6373,2917,573
957,2,7,2017/07/20 17:58:11,0,96,266,2,110,12286,4993,875
958,2,7,2017/07/20 17:58:14,0,96,281,2,128,11349,6698,1006
959,2,7,2017/07/20 17:58:18,0,96,289,2,138,12122,5136,928
960,2,7,2017/07/20 17:58:22,0,96,256,2,127,3341,1332,329
961,2,7,2017/07/20 17:58:26,0,96,460,4,309,4657,3855,882
962,2,7,2017/07/20 17:58:30,0,96,418,2,258,5419,2294,700
963,2,7,2017/07/20 17:58:34,0,96,334,2,174,11510,5006,1039
964,2,7,2017/07/20 17:58:37,0,96,317,2,164,5014,4941,597
965,2,7,2017/07/20 17:58:41,0,95,389,3,238,4736,2342,592
966,2,7,2017/07/20 17:58:45,0,96,304,2,146,10905,5058,926
967,2,7,2017/07/20 17:58:49,0,96,273,2,139,6632,2709,711
968,2,7,2017/07/20 17:58:53,0,95,272,2,145,6753,3060,693
969,2,7,2017/07/20 17:58:56,0,91,433,2,328,4053,2768,610
970,2,7,2017/07/20 17:59:00,0,96,492,2,310,15571,7050,1120
971,2,7,2017/07/20 17:59:04,0,95,305,2,160,12096,5740,830
972,2,7,2017/07/20 17:59:08,0,96,334,2,181,8868,3117,747
973,2,7,2017/07/20 17:59:12,0,96,324,2,184,5747,5482,824
974,2,7,2017/07/20 17:59:15,0,96,305,3,165,7128,3171,660
975,2,7,2017/07/20 17:59:19,0,95,372,3,249,4291,2679,654
976,2,7,2017/07/20 17:59:23,0,95,408,4,265,4469,3158,610
977,2,7,2017/07/20 17:59:27,0,96,511,3,401,2834,3370,306
978,2,7,2017/07/20 17:59:31,0,95,314,2,173,5415,2704,636
979,2,7,2017/07/20 17:59:34,0,92,412,2,302,3158,3363,540
980,2,7,2017/07/20 17:59:38,0,93,373,4,270,5946,4219,827
981,2,7,2017/07/20 17:59:42,0,95,355,2,225,5120,2770,582
982,2,7,2017/07/20 17:59:46,0,93,393,4,273,4429,4112,675
983,2,7,2017/07/20 17:59:50,0,95,373,4,254,7862,8130,924
984,2,7,2017/07/20 17:59:54,0,95,406,2,293,2469,3278,536
985,2,7,2017/07/20 17:59:57,0,95,232,2,36,4043,1691,571
986,2,7,2017/07/20 18:00:01,0,95,344,2,218,7556,3597,825
987,2,7,2017/07/20 18:00:05,0,96,357,2,178,12783,5598,988
988,2,7,2017/07/20 18:00:09,0,95,321,2,171,14239,7081,976
989,2,7,2017/07/20 18:00:13,0,96,258,2,96,13671,6239,1025
990,2,7,2017/07/20 18:00:16,0,96,301,2,138,10210,8732,903
991,2,7,2017/07/20 18:00:20,0,95,325,2,195,3127,1955,239
992,2,7,2017/07/20 18:00:24,0,96,442,2,299,7311,2656,774
993,2,7,2017/07/20 18:00:28,0,96,350,2,187,7660,4025,819
994,2,7,2017/07/20 18:00:32,0,95,295,2,142,4156,3610,807
995,2,7,2017/07/20 18:00:35,0,96,321,2,174,12309,5343,935
