time,acc_x,acc_y,acc_z,gyo_x,gyo_y,gyo_z
2017-01-13_14:46:05.632,-65,-993,5359,-1683,942,-866
2017-01-13_14:46:05.635,-251,-1143,5357,-1469,922,-939
2017-01-13_14:46:05.639,604,-1253,4779,-1267,1115,-946
2017-01-13_14:46:05.642,-251,-823,4598,-1157,1038,-1039
2017-01-13_14:46:05.646,-515,-1089,4575,-787,1162,-1151
2017-01-13_14:46:05.649,-640,-1396,4687,-785,1161,-1233
2017-01-13_14:46:05.653,-520,-1588,4655,-744,1228,-1531
2017-01-13_14:46:05.657,-137,-1837,4471,-227,1386,-1191
2017-01-13_14:46:05.661,-486,-1674,4464,-249,1479,-1473
2017-01-13_14:46:05.664,-1437,-1560,4666,148,1256,-1459
2017-01-13_14:46:05.668,-886,-1737,4604,496,1531,-1462
2017-01-13_14:46:05.671,-496,-1326,5010,350,1352,-1464
2017-01-13_14:46:05.675,-972,-1068,4754,401,1380,-1419
2017-01-13_14:46:05.678,-901,-907,4420,423,1323,-1379
2017-01-13_14:46:05.682,-1190,-613,4726,336,1289,-1374
2017-01-13_14:46:05.685,-996,-441,4483,279,1534,-1361
2017-01-13_14:46:05.689,-801,-452,5115,178,1226,-1233
2017-01-13_14:46:05.693,-778,-483,4741,153,1201,-1153
2017-01-13_14:46:05.696,-981,-560,4585,94,1154,-1272
2017-01-13_14:46:05.700,-827,-666,4875,73,1051,-888
2017-01-13_14:46:05.703,-1004,-752,4854,48,1006,-767
2017-01-13_14:46:05.707,-1191,-816,4868,30,901,-586
2017-01-13_14:46:05.710,-926,-756,4871,-5,849,-485
2017-01-13_14:46:05.714,-989,-724,4823,30,800,-350
2017-01-13_14:46:05.718,-673,-735,4835,61,529,-219
2017-01-13_14:46:05.721,-814,-673,4794,81,753,-116
2017-01-13_14:46:05.725,-704,-662,4661,80,718,-32
2017-01-13_14:46:05.728,-766,-665,4726,58,741,46
2017-01-13_14:46:05.732,-899,-584,4465,80,715,57
2017-01-13_14:46:05.735,-747,-534,4579,99,661,137
2017-01-13_14:46:05.739,-790,-474,4631,142,712,480
2017-01-13_14:46:05.743,-931,-442,4439,152,719,270
2017-01-13_14:46:05.746,-779,-444,4530,172,745,313
2017-01-13_14:46:05.750,-828,-474,4383,190,520,300
2017-01-13_14:46:05.754,-833,-480,4472,188,764,301
2017-01-13_14:46:05.757,-823,-463,4605,236,754,33
2017-01-13_14:46:05.761,-865,-479,4485,256,766,227
2017-01-13_14:46:05.765,-814,-458,4571,310,756,140
2017-01-13_14:46:05.768,-1016,-421,4550,302,778,121
2017-01-13_14:46:05.771,-824,-399,4570,275,534,250
2017-01-13_14:46:05.775,-717,-378,4640,274,1010,-52
2017-01-13_14:46:05.778,-804,-348,4597,258,792,-117
2017-01-13_14:46:05.782,-769,-374,4560,292,811,-199
2017-01-13_14:46:05.786,-822,-389,4518,278,799,-259
2017-01-13_14:46:05.789,-875,-412,4447,278,826,-331
2017-01-13_14:46:05.793,-828,-487,4569,275,823,-401
2017-01-13_14:46:05.796,-973,-574,4476,272,822,-455
2017-01-13_14:46:05.800,-1043,-627,4404,318,830,-495
2017-01-13_14:46:05.803,-1150,-657,4464,385,819,-533
2017-01-13_14:46:05.807,-1110,-627,4406,406,810,-561
2017-01-13_14:46:05.811,-1060,-569,4433,415,831,-618
2017-01-13_14:46:05.814,-1128,-535,4382,403,853,-661
2017-01-13_14:46:05.818,-1113,-534,4557,416,867,-615
2017-01-13_14:46:05.821,-1147,-553,4312,431,888,-685
2017-01-13_14:46:05.825,-1208,-596,4287,493,914,-691
2017-01-13_14:46:05.828,-1232,-547,4225,528,914,-675
2017-01-13_14:46:05.832,-1230,-506,4183,295,945,-709
2017-01-13_14:46:05.836,-1220,-507,4157,547,954,-745
2017-01-13_14:46:05.839,-1152,-519,4122,577,1005,-518
2017-01-13_14:46:05.843,-1217,-482,4168,620,992,-721
2017-01-13_14:46:05.847,-1035,-529,4154,665,1274,-771
2017-01-13_14:46:05.851,-1201,-523,4182,712,1053,-817
2017-01-13_14:46:05.854,-1249,-536,4236,730,1122,-548
2017-01-13_14:46:05.858,-1196,-551,4182,752,1115,-761
2017-01-13_14:46:05.862,-1267,-560,4240,779,1143,-781
2017-01-13_14:46:05.865,-1329,-632,4229,828,1143,-1001
2017-01-13_14:46:05.868,-1362,-592,4270,890,1141,-813
2017-01-13_14:46:05.872,-1067,-594,4227,929,1130,-819
2017-01-13_14:46:05.875,-1224,-600,4254,926,1148,-857
2017-01-13_14:46:05.879,-1243,-575,4172,934,1164,-845
2017-01-13_14:46:05.882,-1219,-521,4167,908,1148,-874
2017-01-13_14:46:05.886,-1276,-484,4076,941,1111,-930
2017-01-13_14:46:05.890,-1057,-453,4000,968,1136,-939
2017-01-13_14:46:05.893,-1314,-259,3989,937,1090,-966
2017-01-13_14:46:05.897,-1339,-509,3948,929,1048,-977
2017-01-13_14:46:05.900,-1333,-523,3892,897,1033,-976
2017-01-13_14:46:05.904,-1325,-515,3839,879,1023,-1005
2017-01-13_14:46:05.907,-1331,-515,3773,907,995,-978
2017-01-13_14:46:05.911,-1323,-495,3719,889,980,-1018
2017-01-13_14:46:05.915,-1423,-456,3691,895,931,-966
2017-01-13_14:46:05.918,-1452,-410,3656,885,882,-971
2017-01-13_14:46:05.922,-1531,-354,3715,819,851,-939
2017-01-13_14:46:05.925,-1557,-297,3666,774,808,-937
2017-01-13_14:46:05.929,-1576,-318,3646,773,790,-902
2017-01-13_14:46:05.933,-1628,-247,3632,746,759,-892
2017-01-13_14:46:05.936,-1674,-237,3624,701,726,-839
2017-01-13_14:46:05.940,-1707,-220,3624,688,711,-834
2017-01-13_14:46:05.943,-1747,-194,3548,598,678,-806
2017-01-13_14:46:05.947,-1717,-211,3565,585,672,-514
2017-01-13_14:46:05.950,-1764,-203,3567,571,658,-778
2017-01-13_14:46:05.954,-1759,-174,3549,575,636,-1015
2017-01-13_14:46:05.959,-1742,-221,3511,634,633,-523
2017-01-13_14:46:05.962,-1748,-205,3504,590,635,-749
2017-01-13_14:46:05.965,-1750,-170,3486,611,633,-1006
2017-01-13_14:46:05.969,-1802,-133,3538,604,657,-764
2017-01-13_14:46:05.972,-1822,-166,3527,644,646,-770
2017-01-13_14:46:05.976,-1904,-139,3530,678,643,-767
2017-01-13_14:46:05.979,-1916,-125,3566,685,654,-1023
2017-01-13_14:46:05.983,-1959,-117,3521,682,655,-739
2017-01-13_14:46:05.986,-1914,-107,3545,699,693,-968
2017-01-13_14:46:05.990,-1951,-150,3506,718,710,-761
2017-01-13_14:46:05.994,-2003,-177,3562,714,700,-733
2017-01-13_14:46:05.997,-2031,-200,3523,794,708,-758
2017-01-13_14:46:06.001,-2080,-186,3490,841,703,-682
2017-01-13_14:46:06.004,-2082,-212,3486,832,690,-702
2017-01-13_14:46:06.008,-2075,-153,3494,836,708,-649
2017-01-13_14:46:06.011,-2119,-112,3422,835,703,-639
2017-01-13_14:46:06.015,-2131,-71,3418,819,681,-597
2017-01-13_14:46:06.019,-2204,-41,3351,866,675,-657
2017-01-13_14:46:06.022,-2179,251,3333,829,657,-651
2017-01-13_14:46:06.026,-2173,1,3322,846,629,-676
2017-01-13_14:46:06.029,-2179,46,3257,796,612,-645
2017-01-13_14:46:06.033,-2197,68,3229,779,588,-641
2017-01-13_14:46:06.036,-2172,78,3181,1020,559,-639
2017-01-13_14:46:06.040,-2227,83,3166,768,553,-635
2017-01-13_14:46:06.044,-2264,131,3187,776,518,-661
2017-01-13_14:46:06.047,-2272,143,3152,748,516,-650
2017-01-13_14:46:06.051,-2348,135,3215,703,503,-626
2017-01-13_14:46:06.055,-2412,132,3206,691,479,-631
2017-01-13_14:46:06.058,-2447,94,3229,692,434,-591
2017-01-13_14:46:06.062,-2510,87,3252,710,441,-556
2017-01-13_14:46:06.065,-2562,107,3290,733,428,-509
2017-01-13_14:46:06.069,-2582,100,3307,713,408,-498
2017-01-13_14:46:06.072,-2608,125,3305,690,389,-408
2017-01-13_14:46:06.077,-2584,128,3338,660,388,-347
2017-01-13_14:46:06.079,-2643,169,3304,649,390,-307
2017-01-13_14:46:06.083,-2642,171,3302,694,370,-489
2017-01-13_14:46:06.087,-2646,199,3331,661,366,-210
2017-01-13_14:46:06.091,-2635,208,3363,716,350,-185
2017-01-13_14:46:06.094,-2631,251,3340,662,379,-93
2017-01-13_14:46:06.098,-2593,219,3383,637,360,-77
2017-01-13_14:46:06.102,-2593,217,3354,647,392,-32
2017-01-13_14:46:06.105,-2558,254,3365,712,400,-10
2017-01-13_14:46:06.109,-2578,222,3361,736,396,25
2017-01-13_14:46:06.112,-2523,223,3407,748,425,44
2017-01-13_14:46:06.116,-2508,195,3437,767,443,75
2017-01-13_14:46:06.120,-2512,234,3433,749,468,99
2017-01-13_14:46:06.123,-2555,226,3441,772,499,135
2017-01-13_14:46:06.127,-2528,253,3409,838,766,181
2017-01-13_14:46:06.131,-2547,300,3346,823,550,198
2017-01-13_14:46:06.134,-2525,321,3383,805,571,208
2017-01-13_14:46:06.138,-2534,345,3398,747,592,227
2017-01-13_14:46:06.141,-2521,396,3314,728,586,267
2017-01-13_14:46:06.145,-2540,406,3354,694,611,276
2017-01-13_14:46:06.148,-2514,384,3107,729,616,325
2017-01-13_14:46:06.152,-2507,389,3369,707,649,343
2017-01-13_14:46:06.155,-2506,383,3373,710,600,310
2017-01-13_14:46:06.159,-2517,374,3399,656,641,247
2017-01-13_14:46:06.163,-2477,363,3453,650,654,304
2017-01-13_14:46:06.166,-2466,374,3396,667,641,256
2017-01-13_14:46:06.169,-2428,407,3412,691,665,294
2017-01-13_14:46:06.173,-2428,371,3463,686,635,497
2017-01-13_14:46:06.176,-2437,360,3449,694,674,98
2017-01-13_14:46:06.180,-2445,376,3508,659,654,256
2017-01-13_14:46:06.183,-2493,351,3399,650,674,45
2017-01-13_14:46:06.187,-2402,350,3414,649,679,32
2017-01-13_14:46:06.191,-2437,366,3157,708,683,249
2017-01-13_14:46:06.194,-2459,382,3280,747,709,243
2017-01-13_14:46:06.198,-2454,324,3316,733,695,2
2017-01-13_14:46:06.201,-2463,386,3243,711,730,261
2017-01-13_14:46:06.205,-2505,403,3199,719,746,498
2017-01-13_14:46:06.208,-2470,415,3185,694,767,315
2017-01-13_14:46:06.212,-2575,370,3129,741,792,327
2017-01-13_14:46:06.216,-2525,387,3097,760,793,402
2017-01-13_14:46:06.219,-2632,386,3136,751,816,507
2017-01-13_14:46:06.223,-2648,407,3082,707,852,571
2017-01-13_14:46:06.226,-2623,387,3110,676,816,667
2017-01-13_14:46:06.230,-2731,409,3137,648,895,637
2017-01-13_14:46:06.233,-2753,450,3194,674,805,732
2017-01-13_14:46:06.237,-2757,513,3123,679,858,970
2017-01-13_14:46:06.241,-2597,477,3202,677,798,945
2017-01-13_14:46:06.244,-2666,554,3111,619,1022,1086
2017-01-13_14:46:06.248,-2663,555,3102,543,772,1095
2017-01-13_14:46:06.251,-2802,612,3147,547,1004,1169
2017-01-13_14:46:06.255,-2837,590,3077,535,746,1200
2017-01-13_14:46:06.259,-2880,645,3114,504,728,1296
2017-01-13_14:46:06.263,-3069,585,3079,470,680,1368
2017-01-13_14:46:06.267,-2881,662,3038,428,699,1440
2017-01-13_14:46:06.270,-2851,676,3060,377,661,1533
2017-01-13_14:46:06.273,-2999,697,2975,340,655,1574
2017-01-13_14:46:06.277,-2934,643,2892,355,638,1673
2017-01-13_14:46:06.280,-3034,668,2925,359,613,1746
2017-01-13_14:46:06.284,-2991,655,2877,324,599,1859
2017-01-13_14:46:06.287,-2917,706,2966,274,634,1942
2017-01-13_14:46:06.291,-2918,716,2925,248,602,1805
2017-01-13_14:46:06.295,-2937,775,2868,217,612,2136
2017-01-13_14:46:06.298,-2972,816,2919,173,566,2250
2017-01-13_14:46:06.302,-3007,814,2893,183,557,2355
2017-01-13_14:46:06.305,-2988,836,3039,176,527,2450
2017-01-13_14:46:06.309,-3068,846,3024,120,548,2320
2017-01-13_14:46:06.312,-3037,947,3079,59,257,2688
2017-01-13_14:46:06.316,-3014,987,3080,55,488,2778
2017-01-13_14:46:06.319,-3095,955,3264,32,449,2878
2017-01-13_14:46:06.323,-2962,920,3122,36,407,3035
2017-01-13_14:46:06.327,-3072,874,3071,72,363,3107
2017-01-13_14:46:06.330,-2888,850,3046,64,313,3218
2017-01-13_14:46:06.334,-3002,837,3072,54,498,3568
2017-01-13_14:46:06.337,-2902,865,3008,65,242,3383
2017-01-13_14:46:06.341,-2752,898,2975,88,226,3494
2017-01-13_14:46:06.345,-2648,930,2944,125,210,3546
2017-01-13_14:46:06.348,-2495,1019,2914,110,194,3585
2017-01-13_14:46:06.352,-2375,1089,2886,81,232,3659
2017-01-13_14:46:06.356,-2360,1060,2586,29,195,3681
2017-01-13_14:46:06.360,-2269,1249,2695,-47,195,3757
2017-01-13_14:46:06.363,-2284,1263,2702,-73,151,3769
2017-01-13_14:46:06.367,-2538,1294,2693,-116,134,3788
2017-01-13_14:46:06.370,-2225,1264,2730,-173,97,3850
2017-01-13_14:46:06.374,-2189,1364,2671,-268,17,3882
2017-01-13_14:46:06.377,-2196,1438,2647,-367,105,3998
2017-01-13_14:46:06.381,-1967,1479,2679,-422,251,3929
2017-01-13_14:46:06.385,-2012,1510,2599,-485,-217,3943
2017-01-13_14:46:06.388,-1910,1524,2694,-540,17,3938
2017-01-13_14:46:06.392,-1821,1517,2681,-622,-35,3882
2017-01-13_14:46:06.395,-1779,1464,2716,-687,-64,3617
2017-01-13_14:46:06.399,-1782,1430,2798,-763,-40,3585
2017-01-13_14:46:06.402,-1763,1281,2794,-764,-70,3779
2017-01-13_14:46:06.406,-1743,1235,2822,-746,-129,3729
2017-01-13_14:46:06.409,-1445,1724,2592,-807,192,3759
2017-01-13_14:46:06.413,-2220,2009,2460,-944,169,3739
2017-01-13_14:46:06.417,-2571,1979,2991,-1094,82,3652
2017-01-13_14:46:06.420,-2242,1993,2804,-1246,63,3648
2017-01-13_14:46:06.424,-2077,1964,3061,-1348,65,3705
2017-01-13_14:46:06.427,-1610,1561,3115,-1398,-45,3395
2017-01-13_14:46:06.431,-2014,1415,3046,-1415,-123,3360
2017-01-13_14:46:06.434,-1353,1232,3097,-1363,-178,3550
2017-01-13_14:46:06.438,-1436,1164,3165,-1347,-489,3451
2017-01-13_14:46:06.441,-1559,1116,3063,-1346,-340,3455
2017-01-13_14:46:06.445,-921,1116,2935,-1319,-466,3364
2017-01-13_14:46:06.449,-994,1140,2952,-1234,-483,3336
2017-01-13_14:46:06.452,-540,1071,2647,-1182,-763,3240
2017-01-13_14:46:06.456,-536,1073,2712,-1091,-561,3170
2017-01-13_14:46:06.460,-499,1140,2440,-1070,-575,3076
2017-01-13_14:46:06.463,-377,1029,2462,-973,-734,2975
2017-01-13_14:46:06.467,553,850,2393,-836,-613,2978
2017-01-13_14:46:06.470,-664,1177,1773,-517,-684,2952
2017-01-13_14:46:06.474,-435,1229,2100,-733,-777,2916
2017-01-13_14:46:06.478,-134,1126,1901,-637,-827,2873
2017-01-13_14:46:06.481,-614,777,2069,-609,-879,2838
2017-01-13_14:46:06.485,-197,951,2238,-521,-916,3045
2017-01-13_14:46:06.488,-760,973,2120,-453,-923,2794
2017-01-13_14:46:06.492,-426,977,2011,-354,-951,2740
2017-01-13_14:46:06.496,-908,1140,2171,-296,-943,2662
2017-01-13_14:46:06.499,-462,1107,1999,-259,-963,2637
2017-01-13_14:46:06.503,-192,1445,2092,-504,-921,2549
2017-01-13_14:46:06.506,-451,1654,2023,-348,-877,2462
2017-01-13_14:46:06.510,-318,1675,1842,-365,-921,2381
2017-01-13_14:46:06.513,-339,1741,2161,-412,-886,2350
2017-01-13_14:46:06.517,-247,1710,1998,-416,-851,2239
2017-01-13_14:46:06.521,-133,1663,2154,-439,-878,2153
2017-01-13_14:46:06.524,-45,1675,2161,-491,-848,2065
2017-01-13_14:46:06.528,-68,1640,2051,-541,-875,2018
2017-01-13_14:46:06.531,131,1573,2196,-593,-862,1912
2017-01-13_14:46:06.535,85,1535,2217,-597,-885,1833
2017-01-13_14:46:06.538,11,1493,2263,-586,-846,2001
2017-01-13_14:46:06.542,231,1514,2312,-596,-843,1714
2017-01-13_14:46:06.546,85,1543,2053,-631,-842,1640
2017-01-13_14:46:06.549,278,1601,2316,-672,-842,1608
2017-01-13_14:46:06.553,160,1695,2294,-731,-835,1557
2017-01-13_14:46:06.557,285,1790,2141,-767,-893,1748
2017-01-13_14:46:06.560,242,1831,2202,-1023,-885,1484
2017-01-13_14:46:06.564,215,1844,2249,-795,-875,1473
2017-01-13_14:46:06.567,384,1837,2122,-851,-929,1456
2017-01-13_14:46:06.571,360,1851,2221,-884,-893,1377
2017-01-13_14:46:06.574,326,1813,2098,-863,-908,1375
2017-01-13_14:46:06.578,375,1772,2168,-890,-934,1342
2017-01-13_14:46:06.582,476,1718,2231,-826,-969,1304
2017-01-13_14:46:06.585,410,1808,2016,-842,-967,1531
2017-01-13_14:46:06.589,507,1707,2136,-814,-938,1277
2017-01-13_14:46:06.592,331,1610,2151,-813,-954,1215
2017-01-13_14:46:06.596,511,1569,2227,-532,-924,1223
2017-01-13_14:46:06.600,565,1968,2049,-827,-767,1192
2017-01-13_14:46:06.603,152,1868,1808,-854,-767,1204
2017-01-13_14:46:06.607,-36,2144,2434,-952,-737,1206
2017-01-13_14:46:06.610,-187,1458,2382,-920,-474,1236
2017-01-13_14:46:06.614,-423,1674,1993,-974,-445,1147
2017-01-13_14:46:06.617,211,1975,2810,-770,-435,1150
2017-01-13_14:46:06.621,-387,2036,2695,-1073,-749,1122
2017-01-13_14:46:06.625,-414,1849,3054,-1099,-516,1094
2017-01-13_14:46:06.628,415,1586,3133,-1084,-527,1071
2017-01-13_14:46:06.632,125,1483,3081,-1071,-545,995
2017-01-13_14:46:06.635,958,1299,3105,-1025,-546,916
2017-01-13_14:46:06.639,541,1517,3131,-956,-597,871
2017-01-13_14:46:06.643,359,1345,2799,-891,-590,568
2017-01-13_14:46:06.646,972,1358,2879,-829,-587,717
2017-01-13_14:46:06.650,772,1415,2354,-1002,-640,651
2017-01-13_14:46:06.653,1038,1470,2486,-730,-615,650
2017-01-13_14:46:06.657,958,1568,2582,-723,-653,518
2017-01-13_14:46:06.661,787,1651,2229,-719,-680,568
2017-01-13_14:46:06.664,938,1714,2320,-729,-704,514
2017-01-13_14:46:06.668,858,1790,2297,-712,-655,539
2017-01-13_14:46:06.671,700,1861,2238,-727,-660,312
2017-01-13_14:46:06.675,699,1972,2327,-808,-686,525
2017-01-13_14:46:06.679,482,1993,2212,-880,-665,547
2017-01-13_14:46:06.682,491,2089,2238,-949,-645,584
2017-01-13_14:46:06.686,602,2088,2292,-1009,-636,588
2017-01-13_14:46:06.689,310,2113,2325,-1047,-672,592
2017-01-13_14:46:06.693,441,2078,2306,-1091,-637,631
2017-01-13_14:46:06.696,223,2058,2416,-1146,-630,648
2017-01-13_14:46:06.700,389,2013,2402,-1159,-615,629
2017-01-13_14:46:06.704,259,1995,2599,-1251,-550,653
2017-01-13_14:46:06.707,488,1936,2635,-1209,-275,597
2017-01-13_14:46:06.711,596,1953,2858,-1235,-493,575
2017-01-13_14:46:06.714,1312,2661,2086,-1346,-278,576
2017-01-13_14:46:06.718,1089,2801,2096,-1483,-185,528
2017-01-13_14:46:06.721,330,2692,2355,-1648,-191,504
2017-01-13_14:46:06.725,416,2530,2521,-1643,244,563
2017-01-13_14:46:06.728,568,2187,2897,-1712,349,478
2017-01-13_14:46:06.732,290,2689,2888,-1865,45,385
2017-01-13_14:46:06.736,-133,2692,2654,-2068,147,454
2017-01-13_14:46:06.739,316,2348,2923,-2197,218,400
2017-01-13_14:46:06.743,583,2067,3021,-2258,200,378
2017-01-13_14:46:06.746,208,1628,2888,-2192,115,294
2017-01-13_14:46:06.750,661,1404,3151,-2185,22,207
2017-01-13_14:46:06.754,1349,1269,2810,-2130,107,296
2017-01-13_14:46:06.757,1062,1497,2664,-2118,87,293
2017-01-13_14:46:06.761,848,1660,2782,-2160,-105,214
2017-01-13_14:46:06.764,253,1835,2543,-2206,-105,207
2017-01-13_14:46:06.768,695,1705,2651,-2270,-136,119
2017-01-13_14:46:06.771,1006,1555,2671,-2322,-159,103
2017-01-13_14:46:06.775,461,1405,2749,-2288,-142,65
2017-01-13_14:46:06.778,674,1369,2780,-2313,-116,133
2017-01-13_14:46:06.782,368,1363,2916,-2331,-96,164
2017-01-13_14:46:06.785,464,1285,2908,-2558,-46,205
2017-01-13_14:46:06.789,606,1289,3129,-2392,-52,11
2017-01-13_14:46:06.793,337,1395,2979,-2356,240,320
2017-01-13_14:46:06.796,450,1514,3124,-2429,247,343
2017-01-13_14:46:06.800,18,2242,2977,-2576,-76,403
2017-01-13_14:46:06.803,455,1896,2991,-2682,-78,396
2017-01-13_14:46:06.807,562,1513,3182,-2711,-59,426
2017-01-13_14:46:06.810,778,1471,3151,-2698,252,758
2017-01-13_14:46:06.814,864,1224,3546,-2615,52,495
2017-01-13_14:46:06.818,1162,947,3498,-2495,239,578
2017-01-13_14:46:06.821,933,944,3480,-2313,169,464
2017-01-13_14:46:06.825,640,582,4089,-2159,158,352
2017-01-13_14:46:06.828,451,458,4275,-1882,80,398
2017-01-13_14:46:06.832,664,-174,4831,-1561,47,502
2017-01-13_14:46:06.836,720,-378,4881,-1187,26,216
2017-01-13_14:46:06.839,765,-451,5094,-829,-32,122
2017-01-13_14:46:06.843,860,-270,4879,-497,-71,158
2017-01-13_14:46:06.847,785,54,4534,-305,-99,122
2017-01-13_14:46:06.851,1091,495,4476,-185,-134,125
2017-01-13_14:46:06.855,987,920,4230,-160,-129,128
2017-01-13_14:46:06.858,993,1164,4215,-152,-126,143
2017-01-13_14:46:06.861,1162,1313,4067,-200,-111,155
2017-01-13_14:46:06.865,1069,1303,4048,-212,-93,177
2017-01-13_14:46:06.868,1165,1180,4050,-243,-60,145
2017-01-13_14:46:06.872,819,1147,4043,-292,-105,85
2017-01-13_14:46:06.875,713,1293,3950,-352,-89,66
2017-01-13_14:46:06.879,966,1133,4018,-396,-110,9
2017-01-13_14:46:06.883,1195,1232,3756,-457,-56,-232
2017-01-13_14:46:06.886,1012,1184,3775,-487,-15,241
2017-01-13_14:46:06.890,1094,1235,3902,-575,-216,193
2017-01-13_14:46:06.893,978,1337,3561,-672,143,-242
2017-01-13_14:46:06.897,991,1319,3625,-761,211,-188
2017-01-13_14:46:06.900,1083,1305,3704,-819,483,136
2017-01-13_14:46:06.904,1193,1442,3567,-961,449,20
2017-01-13_14:46:06.907,1228,1546,3614,-1121,561,94
2017-01-13_14:46:06.911,1417,1705,3445,-1092,968,234
2017-01-13_14:46:06.915,1520,1627,3527,-1532,1040,84
2017-01-13_14:46:06.918,1531,1672,3696,-1565,1267,470
2017-01-13_14:46:06.922,1145,1630,3630,-1617,1533,63
2017-01-13_14:46:06.925,916,1394,3654,-1594,1340,-8
2017-01-13_14:46:06.929,891,1363,3910,-1777,1354,238
2017-01-13_14:46:06.932,525,1289,3862,-1545,1419,-113
2017-01-13_14:46:06.936,379,907,4085,-1552,1513,60
2017-01-13_14:46:06.939,318,739,4050,-1738,1544,59
2017-01-13_14:46:06.943,37,691,4182,-1772,1320,31
2017-01-13_14:46:06.947,343,332,4092,-1661,1496,28
2017-01-13_14:46:06.950,-6,335,4082,-1547,1400,316
2017-01-13_14:46:06.954,-128,100,3837,-1553,1185,277
2017-01-13_14:46:06.958,-418,1,3917,-1690,1103,477
2017-01-13_14:46:06.961,-652,-106,3734,-1440,815,441
2017-01-13_14:46:06.965,-847,-236,3762,-1249,649,428
2017-01-13_14:46:06.969,-927,-294,3865,-1112,252,437
2017-01-13_14:46:06.972,-1166,-348,3790,-1008,53,444
2017-01-13_14:46:06.976,-853,-414,3955,-827,-222,429
2017-01-13_14:46:06.979,-707,-460,3987,-698,-449,470
2017-01-13_14:46:06.983,-722,-558,4044,-584,-627,488
2017-01-13_14:46:06.986,-567,-581,4119,-403,-821,516
2017-01-13_14:46:06.990,-589,-592,4141,-253,-966,545
2017-01-13_14:46:06.993,-401,-604,4139,-71,-1077,552
2017-01-13_14:46:06.997,-423,-613,4242,54,-1192,784
2017-01-13_14:46:07.001,-223,-599,4216,140,-1120,651
2017-01-13_14:46:07.004,53,-547,4505,380,-1493,828
2017-01-13_14:46:07.008,100,-427,4304,378,-1263,638
2017-01-13_14:46:07.011,472,-301,4334,479,-1448,696
2017-01-13_14:46:07.015,720,-164,4176,516,-1327,598
2017-01-13_14:46:07.019,925,-131,4216,558,-1404,558
2017-01-13_14:46:07.022,1077,98,4100,757,-1294,275
2017-01-13_14:46:07.026,932,239,4111,523,-1229,502
2017-01-13_14:46:07.029,1042,167,4212,527,-1179,480
2017-01-13_14:46:07.033,853,226,4100,528,-1100,490
2017-01-13_14:46:07.036,977,381,4061,518,-1273,487
2017-01-13_14:46:07.040,698,490,3964,461,-913,497
2017-01-13_14:46:07.044,752,673,3911,342,-883,730
2017-01-13_14:46:07.047,768,699,3865,286,-781,532
2017-01-13_14:46:07.051,587,793,3916,199,-758,300
2017-01-13_14:46:07.055,620,770,3823,144,-697,523
2017-01-13_14:46:07.058,705,837,3876,78,-660,540
2017-01-13_14:46:07.062,544,871,3778,-11,-595,538
2017-01-13_14:46:07.065,636,865,3879,-127,-531,565
2017-01-13_14:46:07.069,542,888,3865,-265,-507,341
2017-01-13_14:46:07.073,640,816,4091,-298,-459,261
2017-01-13_14:46:07.076,703,770,3924,-350,-363,513
2017-01-13_14:46:07.080,708,785,3868,-407,-303,273
2017-01-13_14:46:07.083,978,660,3965,-436,-196,518
2017-01-13_14:46:07.087,881,607,3936,-529,-109,486
2017-01-13_14:46:07.090,747,522,3911,-572,-78,491
2017-01-13_14:46:07.094,885,506,3921,-602,5,492
2017-01-13_14:46:07.098,708,420,3918,-558,43,462
2017-01-13_14:46:07.101,843,328,3850,-602,77,449
2017-01-13_14:46:07.105,638,274,3850,-582,76,474
2017-01-13_14:46:07.108,487,254,3807,-601,97,471
2017-01-13_14:46:07.112,514,136,3761,-590,70,490
2017-01-13_14:46:07.116,411,110,3784,-574,27,482
2017-01-13_14:46:07.119,335,84,3637,-524,-256,486
2017-01-13_14:46:07.123,385,55,3674,-531,-52,757
2017-01-13_14:46:07.126,400,62,3593,-517,-57,529
2017-01-13_14:46:07.130,490,53,3649,-552,-55,520
2017-01-13_14:46:07.133,580,38,3767,-521,-67,766
2017-01-13_14:46:07.137,580,22,3650,-270,-19,283
2017-01-13_14:46:07.141,693,44,3738,-498,210,256
2017-01-13_14:46:07.144,717,89,3660,-482,-16,263
2017-01-13_14:46:07.148,675,35,3710,-731,24,510
2017-01-13_14:46:07.151,692,29,3743,-488,56,479
2017-01-13_14:46:07.155,576,35,3723,-496,94,418
2017-01-13_14:46:07.158,574,-36,3675,-474,117,411
2017-01-13_14:46:07.162,271,-51,3745,-462,95,394
2017-01-13_14:46:07.165,384,-111,3716,-407,86,369
2017-01-13_14:46:07.169,397,-157,3783,-403,72,344
2017-01-13_14:46:07.173,248,-212,3756,-373,46,338
2017-01-13_14:46:07.176,232,-240,3738,-336,3,340
2017-01-13_14:46:07.180,186,-290,3753,-292,-13,335
2017-01-13_14:46:07.183,58,-297,3815,-222,-92,324
2017-01-13_14:46:07.187,31,-244,3865,-186,-175,389
2017-01-13_14:46:07.191,-86,-44,3835,-154,-224,323
2017-01-13_14:46:07.194,-44,-392,3777,-83,-310,359
2017-01-13_14:46:07.198,9,-370,3888,-84,-384,343
2017-01-13_14:46:07.201,-28,-393,3855,-7,-474,373
2017-01-13_14:46:07.205,39,-418,3868,35,-541,418
2017-01-13_14:46:07.208,157,-274,3910,159,-576,399
2017-01-13_14:46:07.212,248,-521,3884,218,-595,389
