time,acc_x,acc_y,acc_z,gyo_x,gyo_y,gyo_z
2017-01-11_15:30:17.565000,256,-31,3752,-76,-3,-22
2017-01-11_15:30:17.568000,243,-69,3767,-69,-3,13
2017-01-11_15:30:17.572000,242,-32,3755,-25,8,-16
2017-01-11_15:30:17.576000,243,-50,3781,-53,-256,1
2017-01-11_15:30:17.579000,221,-72,3788,-67,28,-4
2017-01-11_15:30:17.583000,243,-12,3785,-55,-21,-18
2017-01-11_15:30:17.587000,231,-50,3761,-45,-2,-20
2017-01-11_15:30:17.590000,241,-47,3724,-71,-14,2
2017-01-11_15:30:17.594000,244,-61,3804,-51,-253,-23
2017-01-11_15:30:17.597000,256,-63,3787,-19,-20,-252
2017-01-11_15:30:17.601000,250,-49,3773,-45,-17,245
2017-01-11_15:30:17.605000,223,-37,3759,-64,-255,-244
2017-01-11_15:30:17.608000,231,-42,3776,-29,230,-19
2017-01-11_15:30:17.612000,228,-14,3758,-22,-4,-250
2017-01-11_15:30:17.615000,234,-56,3794,-64,-13,-18
2017-01-11_15:30:17.619000,220,-57,3784,-35,-8,-5
2017-01-11_15:30:17.623000,247,-51,3794,-26,-11,-238
2017-01-11_15:30:17.626000,221,-44,3771,-65,251,231
2017-01-11_15:30:17.630000,248,-62,3767,-67,-5,-17
2017-01-11_15:30:17.633000,241,-35,3771,-19,-9,-1
2017-01-11_15:30:17.637000,233,-49,3766,-32,-251,213
2017-01-11_15:30:17.641000,215,-32,3769,-80,250,-238
2017-01-11_15:30:17.644000,219,-50,3767,-61,247,-25
2017-01-11_15:30:17.648000,238,-37,3796,-24,10,-29
2017-01-11_15:30:17.652000,225,-50,3778,-38,227,8
2017-01-11_15:30:17.655000,228,-58,3817,-67,-20,242
2017-01-11_15:30:17.659000,478,-33,3796,-57,-1,-18
2017-01-11_15:30:17.662000,251,-43,3762,-38,-6,-3
2017-01-11_15:30:17.666000,209,-22,3742,-66,-14,4
2017-01-11_15:30:17.670000,250,-62,3753,-43,-19,-9
2017-01-11_15:30:17.673000,224,-25,3778,-34,-17,24
2017-01-11_15:30:17.677000,225,-54,3781,-53,-7,-4
2017-01-11_15:30:17.681000,244,-44,3760,-58,247,1
2017-01-11_15:30:17.684000,241,-26,3772,-32,-20,239
2017-01-11_15:30:17.688000,243,-49,3801,-33,-250,-39
2017-01-11_15:30:17.691000,237,-59,3757,-73,-5,-19
2017-01-11_15:30:17.695000,272,-45,3787,-67,-1,-223
2017-01-11_15:30:17.699000,246,-39,3763,-15,237,237
2017-01-11_15:30:17.702000,265,-51,3775,-25,-256,-236
2017-01-11_15:30:17.706000,238,-20,3799,-59,-10,247
2017-01-11_15:30:17.710000,255,-45,3786,-46,-27,-12
2017-01-11_15:30:17.713000,255,-39,3785,-26,-14,-33
2017-01-11_15:30:17.717000,238,-56,3774,-66,-7,11
2017-01-11_15:30:17.720000,220,-33,3800,-79,-17,221
2017-01-11_15:30:17.724000,246,-44,3764,-22,246,-243
2017-01-11_15:30:17.728000,220,-68,3830,-33,1,-16
2017-01-11_15:30:17.731000,249,-8,3767,-55,-13,228
2017-01-11_15:30:17.735000,251,-10,3810,-52,233,-8
2017-01-11_15:30:17.739000,198,-61,3770,-15,-21,-8
2017-01-11_15:30:17.742000,255,-24,3736,-65,251,236
2017-01-11_15:30:17.746000,204,-38,3790,-58,254,-3
2017-01-11_15:30:17.749000,240,-38,3794,-51,-10,-14
2017-01-11_15:30:17.753000,245,-43,3779,-51,-241,229
2017-01-11_15:30:17.757000,259,-47,3800,-51,-9,-12
2017-01-11_15:30:17.760000,231,-45,3777,-45,-13,241
2017-01-11_15:30:17.764000,271,-41,3741,-40,-22,-26
2017-01-11_15:30:17.767000,213,-74,3739,-43,-6,-14
2017-01-11_15:30:17.771000,195,-53,3758,-75,251,18
2017-01-11_15:30:17.775000,247,-15,3796,-29,-7,-34
2017-01-11_15:30:17.778000,214,-56,3797,-20,-247,-4
2017-01-11_15:30:17.782000,240,-39,3798,-80,-2,-8
2017-01-11_15:30:17.786000,254,-22,3753,-68,-9,-16
2017-01-11_15:30:17.789000,258,-32,3737,-25,-238,-7
2017-01-11_15:30:17.793000,246,-7,3782,-44,-250,-6
2017-01-11_15:30:17.796000,224,-44,3766,-82,19,222
2017-01-11_15:30:17.800000,242,-48,3812,-43,-6,-10
2017-01-11_15:30:17.804000,510,-57,3743,-36,-6,246
2017-01-11_15:30:17.807000,230,-36,3798,-69,4,-14
2017-01-11_15:30:17.811000,236,-48,3801,-60,-1,243
2017-01-11_15:30:17.815000,258,-29,3732,-54,-251,-13
2017-01-11_15:30:17.818000,228,-46,3785,-61,-5,-18
2017-01-11_15:30:17.822000,226,-67,3786,-75,-250,-256
2017-01-11_15:30:17.826000,239,-41,3775,-45,232,13
2017-01-11_15:30:17.829000,224,-48,3793,-36,-16,-254
2017-01-11_15:30:17.833000,249,-43,3819,-68,-249,-247
2017-01-11_15:30:17.836000,210,-73,3770,-69,234,-14
2017-01-11_15:30:17.840000,235,-61,3808,-17,-30,-251
2017-01-11_15:30:17.843000,231,-51,3769,-42,-14,-2
2017-01-11_15:30:17.847000,248,-30,3759,-64,-256,-1
2017-01-11_15:30:17.851000,246,-49,3752,-39,-18,-251
2017-01-11_15:30:17.854000,240,-32,3759,-52,-12,-3
2017-01-11_15:30:17.858000,222,-62,3773,-66,-250,235
2017-01-11_15:30:17.862000,234,-66,3786,-88,-11,-14
2017-01-11_15:30:17.865000,239,-41,3756,-57,-16,-4
2017-01-11_15:30:17.869000,227,-52,3777,-35,-22,-250
2017-01-11_15:30:17.872000,237,-54,3760,-72,239,-18
2017-01-11_15:30:17.876000,226,-45,3764,-47,232,-23
2017-01-11_15:30:17.880000,247,-52,3775,-37,-18,-1
2017-01-11_15:30:17.883000,216,-60,3724,-44,-254,-34
2017-01-11_15:30:17.887000,247,-29,3784,-58,253,-247
2017-01-11_15:30:17.890000,232,-34,3762,-38,-246,-5
2017-01-11_15:30:17.894000,241,-36,3754,-58,5,-32
2017-01-11_15:30:17.898000,240,-39,3776,-66,-13,1
2017-01-11_15:30:17.901000,217,-65,3753,-44,-15,-253
2017-01-11_15:30:17.905000,243,-77,3777,-20,-14,-36
2017-01-11_15:30:17.909000,242,-44,3811,-67,0,8
2017-01-11_15:30:17.912000,233,-38,3775,-70,-14,-29
2017-01-11_15:30:17.916000,254,-30,3790,-31,-15,-250
2017-01-11_15:30:17.920000,237,-21,3795,-41,-12,-8
2017-01-11_15:30:17.923000,237,-43,3769,-78,-8,-3
2017-01-11_15:30:17.927000,230,-31,3791,-60,234,-13
2017-01-11_15:30:17.930000,239,-54,3741,-34,-26,-214
2017-01-11_15:30:17.934000,239,-58,3770,-29,-8,-45
2017-01-11_15:30:17.938000,227,-43,3787,-83,-21,-227
2017-01-11_15:30:17.941000,218,-31,3761,-51,-249,6
2017-01-11_15:30:17.945000,246,-52,3820,-35,-1,-255
2017-01-11_15:30:17.948000,241,-52,3742,-67,232,-12
2017-01-11_15:30:17.952000,214,-45,3784,-32,-239,-242
2017-01-11_15:30:17.956000,218,-42,3770,-23,250,231
2017-01-11_15:30:17.959000,231,-26,3802,-39,-254,-254
2017-01-11_15:30:17.963000,239,-50,3769,-65,-7,222
2017-01-11_15:30:17.967000,221,-18,3781,-44,-14,-253
2017-01-11_15:30:17.970000,254,-32,3772,-35,238,225
2017-01-11_15:30:17.974000,232,-57,3767,-60,-250,-256
2017-01-11_15:30:17.977000,250,-43,3749,-34,-13,200
2017-01-11_15:30:17.981000,250,-39,3739,-28,-3,-12
2017-01-11_15:30:17.985000,244,-35,3719,-51,-7,-252
2017-01-11_15:30:17.988000,228,-52,3781,-70,-252,233
2017-01-11_15:30:17.992000,261,-37,3748,-59,234,-15
2017-01-11_15:30:17.996000,241,-50,3770,-13,-254,21
2017-01-11_15:30:17.999000,239,-56,3783,-60,-10,-31
2017-01-11_15:30:18.003000,220,-17,3782,-67,-3,-5
2017-01-11_15:30:18.006000,208,-55,3778,-21,6,-256
2017-01-11_15:30:18.010000,233,-44,3787,-27,-28,-9
2017-01-11_15:30:18.014000,235,-42,3769,-78,-10,249
2017-01-11_15:30:18.017000,246,-24,3745,-46,218,-237
2017-01-11_15:30:18.021000,238,-23,3799,-14,-13,209
2017-01-11_15:30:18.024000,251,-39,3775,-52,-17,-6
2017-01-11_15:30:18.028000,245,-58,3806,-61,-6,243
2017-01-11_15:30:18.032000,263,-59,3785,-29,-18,-16
2017-01-11_15:30:18.035000,237,-51,3820,-31,-12,238
2017-01-11_15:30:18.039000,248,-29,3769,-76,-9,-16
2017-01-11_15:30:18.043000,238,-46,3790,-45,-13,-31
2017-01-11_15:30:18.046000,238,-45,3781,-28,-256,-253
2017-01-11_15:30:18.050000,228,-44,3746,-61,-21,11
2017-01-11_15:30:18.054000,218,-59,3837,-55,-244,-14
2017-01-11_15:30:18.057000,197,-10,3729,-9,-256,254
2017-01-11_15:30:18.061000,222,-31,3826,-17,-250,-249
2017-01-11_15:30:18.064000,226,-58,3725,-87,-9,238
2017-01-11_15:30:18.068000,12,-53,3716,-27,-255,-17
2017-01-11_15:30:18.072000,210,-25,3781,-17,235,201
2017-01-11_15:30:18.075000,230,-30,3796,-77,-18,-13
2017-01-11_15:30:18.079000,229,-65,3766,-58,-14,233
2017-01-11_15:30:18.082000,267,-66,3767,-4,-253,238
2017-01-11_15:30:18.086000,228,-29,3747,-43,-13,-36
2017-01-11_15:30:18.090000,225,-29,3765,-63,-25,13
2017-01-11_15:30:18.094000,234,-43,3776,-53,-253,240
2017-01-11_15:30:18.097000,215,-15,3751,-14,-254,-241
2017-01-11_15:30:18.101000,239,-45,3775,-58,-13,-17
2017-01-11_15:30:18.105000,222,-30,3774,-62,238,-14
2017-01-11_15:30:18.108000,252,-46,3796,-50,-3,-3
2017-01-11_15:30:18.112000,244,-36,3738,-44,231,-256
2017-01-11_15:30:18.115000,255,-52,3747,-64,6,247
2017-01-11_15:30:18.119000,230,-46,3759,-55,-27,-32
2017-01-11_15:30:18.123000,225,-32,3792,-17,254,20
2017-01-11_15:30:18.126000,191,-65,3867,-66,8,-25
2017-01-11_15:30:18.130000,269,-26,3717,-63,231,-10
2017-01-11_15:30:18.134000,284,-39,3729,-49,0,-251
2017-01-11_15:30:18.137000,230,-46,3752,-22,-18,-13
2017-01-11_15:30:18.141000,223,-46,3804,-86,234,230
