time,acc_x,acc_y,acc_z,gyo_x,gyo_y,gyo_z
2017-01-13_14:46:12.008,357,1347,3705,-79,117,-228
2017-01-13_14:46:12.012,376,1365,3739,-14,103,-25
2017-01-13_14:46:12.015,402,1384,3708,201,71,-22
2017-01-13_14:46:12.019,382,1412,3714,-1,59,-23
2017-01-13_14:46:12.022,433,1461,3704,-10,49,-38
2017-01-13_14:46:12.026,423,1447,3700,-30,47,-12
2017-01-13_14:46:12.030,467,1496,3665,200,4,-35
2017-01-13_14:46:12.033,467,1516,3671,229,-254,-11
2017-01-13_14:46:12.037,493,1784,3627,238,227,-3
2017-01-13_14:46:12.040,483,1550,3639,-15,-25,-11
2017-01-13_14:46:12.044,482,1585,3656,-26,-29,-10
2017-01-13_14:46:12.047,466,1582,3591,-56,-44,212
2017-01-13_14:46:12.051,465,1638,3573,-54,-51,-251
2017-01-13_14:46:12.055,470,1630,3603,-43,-61,-46
2017-01-13_14:46:12.059,487,1656,3617,-53,-90,-50
2017-01-13_14:46:12.062,514,1616,3671,-48,-87,-62
2017-01-13_14:46:12.066,537,1616,3661,-96,-98,-24
2017-01-13_14:46:12.070,583,1599,3681,-104,-64,-57
2017-01-13_14:46:12.072,614,1568,3669,-121,-69,-50
2017-01-13_14:46:12.076,609,1516,3698,-84,-59,-34
2017-01-13_14:46:12.079,628,1492,3701,-83,-54,-40
2017-01-13_14:46:12.083,602,1457,3670,-76,-63,-33
2017-01-13_14:46:12.087,583,1446,3692,-103,-48,-44
2017-01-13_14:46:12.091,573,1426,3664,-83,-41,-40
2017-01-13_14:46:12.095,535,1429,3667,-88,-38,-253
2017-01-13_14:46:12.098,525,1416,3691,-79,-54,-4
2017-01-13_14:46:12.102,531,1417,3671,-39,-64,-28
2017-01-13_14:46:12.105,550,1408,3650,-26,-68,237
2017-01-13_14:46:12.109,550,1411,3639,-26,-84,229
2017-01-13_14:46:12.112,533,1400,3656,-16,-82,39
2017-01-13_14:46:12.116,525,1387,3672,-35,-87,1
2017-01-13_14:46:12.120,533,1384,3640,235,-101,33
2017-01-13_14:46:12.123,494,1366,3659,47,-94,0
2017-01-13_14:46:12.127,462,1383,3629,34,-117,254
2017-01-13_14:46:12.130,432,1386,3589,16,-145,210
2017-01-13_14:46:12.134,400,1447,3592,24,-152,4
2017-01-13_14:46:12.137,423,1423,3615,28,-168,-15
2017-01-13_14:46:12.141,468,1465,3582,29,-142,226
2017-01-13_14:46:12.144,496,1480,3594,50,-165,-247
2017-01-13_14:46:12.148,530,1476,3588,41,-150,-9
2017-01-13_14:46:12.152,517,1472,3330,21,-150,-240
2017-01-13_14:46:12.155,569,1506,3585,7,-148,-24
2017-01-13_14:46:12.159,568,1445,3592,-6,-132,-53
2017-01-13_14:46:12.163,552,1495,3597,241,-132,-34
2017-01-13_14:46:12.166,552,1517,3622,5,-106,-37
2017-01-13_14:46:12.169,572,1557,3629,19,-108,-35
2017-01-13_14:46:12.173,577,1550,3611,-30,-93,-13
2017-01-13_14:46:12.177,616,1523,3617,-56,-75,-13
2017-01-13_14:46:12.180,613,1512,3618,-58,-49,-24
2017-01-13_14:46:12.184,632,1504,3609,-80,-35,241
2017-01-13_14:46:12.187,609,1494,3584,-47,-1,-238
2017-01-13_14:46:12.191,569,1472,3624,-38,-253,-8
2017-01-13_14:46:12.195,592,1468,3625,-88,-18,243
2017-01-13_14:46:12.198,537,1471,3569,-86,255,-243
2017-01-13_14:46:12.202,526,1455,3622,-104,15,-17
2017-01-13_14:46:12.205,527,1465,3581,-98,11,243
2017-01-13_14:46:12.209,475,1473,3624,-78,240,-255
2017-01-13_14:46:12.213,484,1470,3589,-86,255,-221
2017-01-13_14:46:12.216,491,1436,3613,-79,-13,-22
2017-01-13_14:46:12.220,491,1486,3583,-109,235,-11
2017-01-13_14:46:12.223,272,1502,3576,-115,239,-22
2017-01-13_14:46:12.227,507,1499,3612,-109,-243,-9
2017-01-13_14:46:12.230,495,1522,3330,-68,-35,-37
2017-01-13_14:46:12.234,436,1517,3578,-84,-40,-23
2017-01-13_14:46:12.237,487,1511,3585,-82,-75,-45
2017-01-13_14:46:12.241,465,1540,3627,-121,-53,-20
2017-01-13_14:46:12.244,481,1511,3615,-126,-76,-14
2017-01-13_14:46:12.248,517,1536,3562,-104,-72,-35
2017-01-13_14:46:12.251,583,1531,3573,-84,-58,-20
2017-01-13_14:46:12.255,596,1558,3336,-59,-62,-20
2017-01-13_14:46:12.259,606,1574,3600,-84,-73,-13
2017-01-13_14:46:12.263,614,1561,3569,-117,-48,-18
2017-01-13_14:46:12.266,632,1564,3607,-114,-65,-23
2017-01-13_14:46:12.270,593,1555,3564,-106,-38,-28
2017-01-13_14:46:12.274,588,1554,3368,-83,-38,-47
2017-01-13_14:46:12.277,565,1555,3567,-78,-38,186
2017-01-13_14:46:12.281,543,1539,3589,-104,-40,-27
2017-01-13_14:46:12.285,548,1541,3589,-140,-36,-34
2017-01-13_14:46:12.288,517,1787,3562,-119,-32,-44
2017-01-13_14:46:12.292,523,1539,3543,-118,-32,-28
2017-01-13_14:46:12.295,500,1293,3552,-110,-32,-37
2017-01-13_14:46:12.299,539,1513,3827,-87,-21,-43
2017-01-13_14:46:12.302,506,1507,3541,-110,-45,-5
2017-01-13_14:46:12.306,505,1504,3548,-146,-32,-34
2017-01-13_14:46:12.310,469,1510,3516,-129,-15,193
2017-01-13_14:46:12.313,492,1281,3504,-140,-40,249
2017-01-13_14:46:12.317,481,1526,3529,-88,-48,-7
2017-01-13_14:46:12.320,474,1502,3523,-80,-39,-7
2017-01-13_14:46:12.324,417,1512,3525,-96,-55,-25
2017-01-13_14:46:12.327,475,1520,3465,-90,-58,-45
2017-01-13_14:46:12.331,463,1777,3516,-115,-57,-37
2017-01-13_14:46:12.335,476,1529,3506,-81,-64,-42
2017-01-13_14:46:12.338,487,1522,3502,-77,-53,-58
2017-01-13_14:46:12.342,515,1542,3513,-56,-33,-40
2017-01-13_14:46:12.345,461,1536,3530,-82,-55,-32
2017-01-13_14:46:12.349,502,1534,3539,-99,-36,-36
2017-01-13_14:46:12.352,758,1522,3571,-128,-29,-53
2017-01-13_14:46:12.356,557,1516,3553,-106,-34,-64
2017-01-13_14:46:12.360,511,1523,3575,-96,-28,-64
2017-01-13_14:46:12.363,493,1501,3572,-79,-37,-91
2017-01-13_14:46:12.367,490,1485,3555,-87,-19,-71
2017-01-13_14:46:12.370,471,1455,3617,-80,-45,-87
2017-01-13_14:46:12.373,472,1423,3604,-111,-61,-104
2017-01-13_14:46:12.377,460,1427,3335,-65,-69,-79
2017-01-13_14:46:12.380,468,1406,3607,-29,-72,-101
2017-01-13_14:46:12.384,465,1421,3577,-17,-66,-119
2017-01-13_14:46:12.389,437,1430,3574,-31,-90,-94
2017-01-13_14:46:12.392,444,1432,3540,-11,-65,-117
2017-01-13_14:46:12.396,461,1449,3574,-33,-115,-78
2017-01-13_14:46:12.399,442,1430,3560,-1,-99,-85
2017-01-13_14:46:12.403,467,1386,3550,8,-104,-131
2017-01-13_14:46:12.407,475,1432,3511,42,-108,-102
2017-01-13_14:46:12.410,513,1423,3542,29,-109,-100
2017-01-13_14:46:12.414,487,1403,3525,48,-126,-114
2017-01-13_14:46:12.417,506,1445,3509,21,-110,-113
2017-01-13_14:46:12.421,500,1470,3540,62,-125,-98
2017-01-13_14:46:12.424,536,1454,3549,92,-132,-112
2017-01-13_14:46:12.428,560,1476,3526,111,-166,-69
2017-01-13_14:46:12.432,363,1473,3423,73,-169,-84
2017-01-13_14:46:12.435,502,1789,3420,64,-157,-86
2017-01-13_14:46:12.439,634,1510,3468,66,-156,-96
2017-01-13_14:46:12.442,469,1532,3454,79,-113,-72
2017-01-13_14:46:12.446,540,1535,3455,96,-128,-109
2017-01-13_14:46:12.449,454,1553,3448,82,-126,-108
2017-01-13_14:46:12.453,497,1540,3443,87,-125,-94
2017-01-13_14:46:12.456,314,1573,3562,55,-100,-128
2017-01-13_14:46:12.460,491,1560,3515,42,-109,-117
2017-01-13_14:46:12.464,493,1562,3751,33,-65,-116
2017-01-13_14:46:12.467,402,1545,3573,63,-100,-127
2017-01-13_14:46:12.471,389,1558,3563,71,-110,-127
2017-01-13_14:46:12.474,402,1562,3604,51,-138,-138
2017-01-13_14:46:12.478,335,1577,3570,37,-134,-125
2017-01-13_14:46:12.482,352,1602,3773,50,-178,-171
2017-01-13_14:46:12.485,385,1601,3622,31,-164,-174
2017-01-13_14:46:12.489,360,1588,3577,48,-175,-165
2017-01-13_14:46:12.492,378,1584,3633,77,-182,-145
2017-01-13_14:46:15.204,0,0,0,0,0,0
2017-01-13_14:46:15.208,0,0,0,118,-60,-228
2017-01-13_14:46:15.211,988,1447,3543,-239,-413,72
2017-01-13_14:46:15.215,1000,1433,3550,-363,-464,332
2017-01-13_14:46:15.219,995,1426,3602,-577,-708,209
2017-01-13_14:46:15.222,1038,1473,3566,-240,-588,191
2017-01-13_14:46:15.226,1002,1449,3618,-111,26,234
2017-01-13_14:46:15.229,998,1442,3549,-141,57,232
2017-01-13_14:46:15.233,993,1431,3580,-124,59,-251
2017-01-13_14:46:15.237,1003,1419,3588,-161,41,-6
2017-01-13_14:46:15.240,1000,1457,3589,-156,25,-251
2017-01-13_14:46:15.244,1008,1435,3590,-180,48,-236
2017-01-13_14:46:15.247,958,1442,3602,-157,34,-26
2017-01-13_14:46:15.251,952,1401,3546,-163,21,-28
2017-01-13_14:46:15.255,961,1401,3562,-131,33,-14
2017-01-13_14:46:15.259,964,1408,3600,-148,24,-247
2017-01-13_14:46:15.262,953,1384,3594,-148,35,-234
2017-01-13_14:46:15.266,981,1399,3570,-185,15,233
2017-01-13_14:46:15.270,996,1379,3558,-146,28,26
2017-01-13_14:46:15.273,964,1352,3582,-139,28,-237
2017-01-13_14:46:15.276,968,1381,3614,-109,15,-9
2017-01-13_14:46:15.280,952,1342,3578,-155,20,-16
2017-01-13_14:46:15.283,927,1389,3567,-155,13,247
2017-01-13_14:46:15.287,972,1396,3571,-156,4,-236
2017-01-13_14:46:15.291,976,1392,3596,-120,6,19
2017-01-13_14:46:15.294,976,1408,3553,-142,20,20
2017-01-13_14:46:15.298,1010,1404,3562,-119,3,19
2017-01-13_14:46:15.301,1029,1406,3562,-135,26,23
2017-01-13_14:46:15.305,1004,1444,3593,-153,53,25
2017-01-13_14:46:15.308,1012,1435,3581,-191,48,5
2017-01-13_14:46:15.312,971,1415,3593,-200,56,-8
2017-01-13_14:46:15.316,985,1457,3578,-184,54,12
2017-01-13_14:46:15.319,956,1450,3588,-164,56,1
2017-01-13_14:46:15.323,955,1439,3583,-204,51,25
2017-01-13_14:46:15.326,905,1426,3587,-238,67,35
2017-01-13_14:46:15.330,964,1436,3628,-236,62,35
2017-01-13_14:46:15.333,938,1403,3630,-237,91,37
2017-01-13_14:46:15.337,931,1396,3624,-208,53,4
2017-01-13_14:46:15.341,940,1365,3601,-183,69,26
2017-01-13_14:46:15.344,909,1379,3594,-171,62,254
2017-01-13_14:46:15.348,940,1368,3599,-208,41,-237
2017-01-13_14:46:15.351,914,1348,3586,-217,27,15
2017-01-13_14:46:15.355,902,1353,3574,-210,18,27
2017-01-13_14:46:15.359,891,1363,3574,-151,30,12
2017-01-13_14:46:15.363,913,1354,3339,-159,25,27
2017-01-13_14:46:15.366,929,1488,3511,-208,-136,203
2017-01-13_14:46:15.370,500,1700,3409,-277,-134,37
2017-01-13_14:46:15.373,676,1405,3627,-10,-193,27
2017-01-13_14:46:15.377,980,1504,3599,-239,-80,-241
2017-01-13_14:46:15.380,1169,1281,3772,-184,-76,17
2017-01-13_14:46:15.384,1061,1380,3583,-143,-248,36
2017-01-13_14:46:15.387,1004,1441,3740,-178,30,28
2017-01-13_14:46:15.391,994,1468,3627,-207,43,64
2017-01-13_14:46:15.395,943,1416,3581,-241,68,46
2017-01-13_14:46:15.398,1250,1401,3655,-229,91,-236
2017-01-13_14:46:15.402,902,1399,3613,-226,64,246
2017-01-13_14:46:15.405,872,1399,3810,-217,70,-236
2017-01-13_14:46:15.409,865,1373,3651,-464,94,11
2017-01-13_14:46:15.413,829,1355,3591,-281,54,15
2017-01-13_14:46:15.416,769,1322,3663,-281,51,19
2017-01-13_14:46:15.420,828,1314,3636,-252,60,37
2017-01-13_14:46:15.423,706,1342,3628,-249,2,26
2017-01-13_14:46:15.427,796,1314,3645,-228,-250,33
2017-01-13_14:46:15.430,813,1291,3700,-471,-16,244
2017-01-13_14:46:15.434,840,1239,3676,-249,-251,38
2017-01-13_14:46:15.438,982,1282,3674,-246,-13,26
2017-01-13_14:46:15.441,930,1284,3626,-227,-256,249
2017-01-13_14:46:15.445,1017,1245,3675,-199,-11,19
2017-01-13_14:46:15.448,1045,1312,3671,-197,11,-212
2017-01-13_14:46:15.452,1110,1320,3586,-184,40,23
2017-01-13_14:46:15.455,1090,1326,3642,-209,40,26
2017-01-13_14:46:15.459,962,1321,3576,-218,28,52
2017-01-13_14:46:15.463,1023,1327,3581,-233,35,15
2017-01-13_14:46:15.466,996,1322,3349,-204,17,39
2017-01-13_14:46:15.470,1008,1312,3571,-195,11,48
2017-01-13_14:46:15.474,956,1333,3610,-199,-245,32
2017-01-13_14:46:15.477,914,1358,3558,-218,222,47
2017-01-13_14:46:15.481,864,1371,3642,-258,-45,30
2017-01-13_14:46:15.484,914,1372,3649,-6,-53,45
2017-01-13_14:46:15.488,905,1335,3648,-223,-47,28
2017-01-13_14:46:15.492,1019,1314,3639,-219,-34,22
2017-01-13_14:46:15.495,807,1304,3653,-229,-14,19
2017-01-13_14:46:15.499,1004,1366,3676,-477,245,-230
2017-01-13_14:46:15.502,1079,1315,3643,-280,32,243
2017-01-13_14:46:15.506,978,1377,3650,-279,16,19
2017-01-13_14:46:15.509,965,1366,3642,-263,-232,-243
2017-01-13_14:46:15.513,883,1358,3647,-267,7,232
2017-01-13_14:46:15.517,925,1336,3649,-275,-7,9
2017-01-13_14:46:15.520,928,1312,3620,-284,7,-13
2017-01-13_14:46:15.524,925,1352,3611,-328,247,235
2017-01-13_14:46:15.527,929,1332,3644,-300,1,254
2017-01-13_14:46:15.531,928,1300,3645,-320,-10,239
2017-01-13_14:46:15.534,924,1308,3630,-301,-2,249
2017-01-13_14:46:15.538,939,1236,3640,-290,5,-8
2017-01-13_14:46:15.542,920,1276,3653,-310,-244,-250
2017-01-13_14:46:15.545,903,1233,3620,-321,-9,-24
2017-01-13_14:46:15.549,889,1283,3611,-346,-47,-256
2017-01-13_14:46:15.552,873,1302,3651,-349,-14,223
2017-01-13_14:46:15.556,942,1268,3596,-290,-33,252
2017-01-13_14:46:15.560,956,1205,3641,-287,-37,-34
2017-01-13_14:46:15.563,975,1268,3606,-328,-21,251
2017-01-13_14:46:15.567,893,1299,3586,-313,-36,-4
2017-01-13_14:46:15.570,946,1293,3588,-323,-40,-242
2017-01-13_14:46:15.574,895,1273,3615,-336,-34,0
2017-01-13_14:46:15.577,949,1265,3603,-305,-14,8
2017-01-13_14:46:15.581,972,1286,3574,-323,-11,23
2017-01-13_14:46:15.584,904,1235,3609,-334,-14,15
2017-01-13_14:46:15.588,892,1219,3594,-364,-39,6
2017-01-13_14:46:15.591,846,1222,3618,-352,-37,236
2017-01-13_14:46:15.595,837,1260,3636,-334,-63,-8
2017-01-13_14:46:15.599,848,1262,3675,-309,-41,-32
2017-01-13_14:46:15.602,696,1118,3655,-302,-39,-39
2017-01-13_14:46:15.606,799,1205,3677,-327,-47,-73
2017-01-13_14:46:15.609,700,1268,3678,-383,-56,-33
2017-01-13_14:46:15.613,655,1243,3612,-389,-75,-55
2017-01-13_14:46:15.616,724,1231,3760,-361,-71,-74
2017-01-13_14:46:15.620,754,1184,3744,-342,-109,-91
2017-01-13_14:46:15.624,787,1161,3750,-343,-109,-97
2017-01-13_14:46:15.627,868,1114,3763,-348,-97,-54
2017-01-13_14:46:15.631,810,1080,3772,-374,-102,-108
2017-01-13_14:46:15.634,956,1057,3761,-341,-103,-104
2017-01-13_14:46:15.638,896,1059,3725,-331,-106,-102
2017-01-13_14:46:15.642,925,1056,3715,-295,-69,-73
2017-01-13_14:46:15.645,1006,1095,3713,-278,-83,-78
2017-01-13_14:46:15.649,1027,1059,3753,-300,-50,-75
2017-01-13_14:46:15.652,1032,1070,3671,-339,-52,-51
2017-01-13_14:46:15.656,1049,1079,3655,-322,-24,-72
2017-01-13_14:46:15.660,1222,1075,3623,-301,-15,-65
2017-01-13_14:46:15.664,955,1088,3638,-276,-31,-56
2017-01-13_14:46:15.667,894,1119,3578,-501,-55,-58
2017-01-13_14:46:15.671,962,1124,3605,-292,-42,-74
2017-01-13_14:46:15.674,962,1150,3361,-304,-47,-54
2017-01-13_14:46:15.677,999,1155,3583,-289,-37,-69
2017-01-13_14:46:15.681,993,1113,3604,-282,-34,-108
2017-01-13_14:46:15.685,973,1133,3586,-1,-34,-86
2017-01-13_14:46:15.688,971,1117,3563,-237,-30,-100
2017-01-13_14:46:15.692,876,1157,3582,-263,-15,-101
2017-01-13_14:46:15.695,855,1127,3539,-260,-55,-97
2017-01-13_14:46:15.699,867,1141,3570,-261,-65,-113
2017-01-13_14:46:15.703,894,1119,3530,-245,-72,-101
2017-01-13_14:46:15.706,862,1088,3570,-248,-82,-93
2017-01-13_14:46:15.710,979,1090,3558,-205,-75,-88
2017-01-13_14:46:15.713,897,1109,3533,-254,-65,-71
2017-01-13_14:46:15.717,968,1116,3564,-500,-67,-102
2017-01-13_14:46:15.721,990,1139,3567,-494,-57,-113
2017-01-13_14:46:15.725,937,1120,3571,-253,-89,-92
2017-01-13_14:46:15.727,962,1157,3622,-236,-48,-136
2017-01-13_14:46:15.732,900,1190,3544,-241,-59,-87
2017-01-13_14:46:15.736,951,1186,3600,-509,-59,-92
2017-01-13_14:46:15.739,905,1182,3621,-300,-9,-104
2017-01-13_14:46:15.743,908,1179,3625,-317,-2,-90
2017-01-13_14:46:15.746,915,1148,3708,-343,-254,-99
2017-01-13_14:46:15.750,879,1129,3708,-288,241,-125
2017-01-13_14:46:15.753,905,1110,3721,-296,5,-108
2017-01-13_14:46:15.757,926,1087,3724,-317,9,-109
2017-01-13_14:46:15.760,916,1114,3716,-343,20,-113
2017-01-13_14:46:15.764,900,1079,3766,-370,23,-106
2017-01-13_14:46:15.768,921,1075,3707,-349,31,-128
2017-01-13_14:46:15.771,893,1075,3758,-314,11,-93
2017-01-13_14:46:15.775,903,1049,3752,-292,23,-94
2017-01-13_14:46:15.778,911,1092,3701,-313,13,-66
2017-01-13_14:46:15.782,920,1061,3700,-333,255,-72
2017-01-13_14:46:15.786,947,1101,3699,-372,8,-64
2017-01-13_14:46:15.789,912,1138,3644,-376,9,-68
2017-01-13_14:46:15.793,955,1137,3708,-356,-249,-58
2017-01-13_14:46:15.796,925,1149,3666,-407,-250,-39
2017-01-13_14:46:15.800,955,1131,3690,-387,24,-46
2017-01-13_14:46:15.803,936,1115,3672,-427,23,-44
2017-01-13_14:46:15.807,957,1076,3717,-443,18,-57
2017-01-13_14:46:15.811,981,1057,3702,-414,35,-63
2017-01-13_14:46:15.814,1065,1046,3681,-398,27,-45
2017-01-13_14:46:15.818,1046,1063,3722,-426,46,-47
2017-01-13_14:46:15.821,1077,1033,3718,-386,56,-71
2017-01-13_14:46:15.825,1051,1020,3730,-426,75,-69
2017-01-13_14:46:15.828,1057,992,3667,-442,92,-51
2017-01-13_14:46:15.832,1040,981,3669,-433,99,-39
2017-01-13_14:46:15.836,1053,971,3702,-392,106,-9
2017-01-13_14:46:15.839,1016,916,3721,-385,118,-3
2017-01-13_14:46:15.843,977,930,3739,-346,108,228
2017-01-13_14:46:15.846,920,914,3717,-331,106,241
2017-01-13_14:46:15.850,927,966,3728,-340,107,-239
2017-01-13_14:46:15.854,897,999,3691,-339,62,14
2017-01-13_14:46:15.857,855,1008,3684,-335,63,57
2017-01-13_14:46:15.861,855,1040,3657,-298,53,38
2017-01-13_14:46:15.864,838,1013,3668,-270,3,20
2017-01-13_14:46:15.868,896,1059,3701,-281,11,38
2017-01-13_14:46:15.872,911,1049,3714,-305,-13,66
2017-01-13_14:46:15.875,890,1004,3733,-321,-13,32
2017-01-13_14:46:15.878,834,1027,3703,-267,-45,73
2017-01-13_14:46:15.882,816,1022,3689,-276,-69,75
2017-01-13_14:46:15.886,824,1019,3677,-302,-100,67
2017-01-13_14:46:15.889,804,977,3706,-326,-110,93
2017-01-13_14:46:15.893,873,961,3751,-351,-122,100
2017-01-13_14:46:15.896,950,919,3803,-343,-103,88
2017-01-13_14:46:15.900,941,945,3720,-361,-98,121
2017-01-13_14:46:15.903,913,989,3686,-333,-76,124
2017-01-13_14:46:15.907,879,937,3743,-342,-88,132
2017-01-13_14:46:15.911,891,907,3745,-342,-77,150
2017-01-13_14:46:15.914,892,836,3773,-355,-93,154
2017-01-13_14:46:15.918,938,771,3826,-354,-72,123
2017-01-13_14:46:15.921,971,867,3748,-370,-114,25
2017-01-13_14:46:15.925,1015,1264,3586,-417,-119,-44
2017-01-13_14:46:15.929,1034,1176,3374,-454,-175,-94
2017-01-13_14:46:15.932,1123,1268,3517,-472,-196,-79
2017-01-13_14:46:15.936,1111,884,3432,-463,-173,-105
2017-01-13_14:46:15.939,1179,796,3653,-421,-161,-66
2017-01-13_14:46:15.943,1233,719,3784,-369,-119,-57
2017-01-13_14:46:15.946,1203,650,3748,-288,-91,-25
2017-01-13_14:46:15.950,1168,623,3856,-233,-47,-13
2017-01-13_14:46:15.954,1109,594,3796,-220,-23,-21
2017-01-13_14:46:15.957,957,692,3755,-217,-256,-9
2017-01-13_14:46:15.961,889,769,3718,-229,224,-15
2017-01-13_14:46:15.965,790,897,3634,-218,-4,231
2017-01-13_14:46:15.968,839,891,3640,-197,-29,6
2017-01-13_14:46:15.972,597,880,3630,-203,-25,-250
2017-01-13_14:46:15.976,820,888,3620,-214,-25,246
2017-01-13_14:46:15.979,911,864,3609,-267,223,-6
2017-01-13_14:46:15.983,819,890,3607,-12,-2,-19
2017-01-13_14:46:15.986,888,888,3584,-248,-3,243
2017-01-13_14:46:15.990,954,881,3634,-241,19,1
2017-01-13_14:46:15.994,847,898,3628,-502,27,-29
2017-01-13_14:46:15.997,899,902,3688,-281,15,-25
2017-01-13_14:46:16.001,808,883,3654,-343,52,-47
